Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:16:06.031000,PIA,81,,1.0,1.0,0 days 00:14:20.016000,,,0 days 00:00:35.764000,0 days 00:00:31.537000,,0 days 00:15:34.494000,0 days 00:16:06.060000,225.0,229.0,284.0,92.0,False,SOFT,7.0,False,McLaren,0 days 00:14:20.016000,2025-11-29 18:02:43.713,1,,False,,False,False
0 days 00:17:26.770000,PIA,81,0 days 00:01:20.739000,2.0,1.0,,,0 days 00:00:29.734000,0 days 00:00:27.306000,0 days 00:00:23.699000,0 days 00:16:35.765000,0 days 00:17:03.071000,0 days 00:17:26.770000,257.0,290.0,285.0,324.0,True,SOFT,8.0,False,McLaren,0 days 00:16:06.031000,2025-11-29 18:04:29.728,1,,False,,False,True
0 days 00:19:10.980000,PIA,81,0 days 00:01:44.210000,3.0,1.0,,0 days 00:19:06.773000,0 days 00:00:38.770000,0 days 00:00:31.806000,0 days 00:00:33.634000,0 days 00:18:05.540000,0 days 00:18:37.346000,0 days 00:19:10.980000,212.0,250.0,,190.0,False,SOFT,9.0,False,McLaren,0 days 00:17:26.770000,2025-11-29 18:05:50.467,1,,False,,False,False
0 days 00:22:58.389000,PIA,81,,4.0,2.0,0 days 00:21:21.227000,,,0 days 00:00:30.175000,0 days 00:00:32.666000,,0 days 00:22:25.723000,0 days 00:22:58.552000,230.0,267.0,285.0,107.0,False,SOFT,1.0,True,McLaren,0 days 00:19:10.980000,2025-11-29 18:07:34.677,1,,False,,False,False
0 days 00:24:18.623000,PIA,81,0 days 00:01:20.234000,5.0,2.0,,,0 days 00:00:29.557000,0 days 00:00:27.151000,0 days 00:00:23.526000,0 days 00:23:27.946000,0 days 00:23:55.097000,0 days 00:24:18.623000,259.0,290.0,286.0,325.0,True,SOFT,2.0,True,McLaren,0 days 00:22:58.389000,2025-11-29 18:11:22.086,1,,False,,False,True
0 days 00:26:15.519000,PIA,81,0 days 00:01:56.896000,6.0,2.0,,0 days 00:26:11.307000,0 days 00:00:47.635000,0 days 00:00:33.729000,0 days 00:00:35.532000,0 days 00:25:06.258000,0 days 00:25:39.987000,0 days 00:26:15.519000,194.0,234.0,,103.0,False,SOFT,3.0,True,McLaren,0 days 00:24:18.623000,2025-11-29 18:12:42.320,1,,False,,False,False
0 days 00:43:03.560000,PIA,81,,7.0,3.0,0 days 00:41:21.372000,,,0 days 00:00:30.368000,0 days 00:00:30.691000,,0 days 00:42:32.999000,0 days 00:43:03.560000,227.0,277.0,285.0,79.0,False,SOFT,4.0,False,McLaren,0 days 00:26:15.519000,2025-11-29 18:14:39.216,12,,False,,False,False
0 days 00:44:23.210000,PIA,81,0 days 00:01:19.650000,8.0,3.0,,,0 days 00:00:29.236000,0 days 00:00:27.116000,0 days 00:00:23.298000,0 days 00:43:32.796000,0 days 00:43:59.912000,0 days 00:44:23.210000,261.0,290.0,285.0,323.0,True,SOFT,5.0,False,McLaren,0 days 00:43:03.560000,2025-11-29 18:31:27.257,1,,False,,False,True
0 days 00:46:08.436000,PIA,81,0 days 00:01:45.226000,9.0,3.0,,0 days 00:46:04.366000,0 days 00:00:40.134000,0 days 00:00:31.409000,0 days 00:00:33.683000,0 days 00:45:03.344000,0 days 00:45:34.753000,0 days 00:46:08.436000,213.0,255.0,,185.0,False,SOFT,6.0,False,McLaren,0 days 00:44:23.210000,2025-11-29 18:32:46.907,1,,False,,False,False
0 days 00:49:59.975000,PIA,81,,10.0,4.0,0 days 00:48:30.048000,,,0 days 00:00:29.366000,0 days 00:00:28.090000,,0 days 00:49:32.001000,0 days 00:50:00.233000,235.0,277.0,286.0,111.0,False,SOFT,1.0,True,McLaren,0 days 00:46:08.436000,2025-11-29 18:34:32.133,1,,False,,False,False
