Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:16:36.442000,HAM,44,,1.0,1.0,0 days 00:15:07.572000,,,0 days 00:00:51.153000,0 days 00:00:17.555000,,0 days 00:16:18.901000,0 days 00:16:36.973000,275.0,173.0,322.0,,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:15:07.572000,2018-11-10 17:00:07.683,1,,False,,False,False
0 days 00:17:44.906000,HAM,44,0 days 00:01:08.464000,2.0,1.0,,,0 days 00:00:17.772000,0 days 00:00:34.866000,0 days 00:00:15.826000,0 days 00:16:54.214000,0 days 00:17:29.080000,0 days 00:17:44.906000,325.0,268.0,328.0,327.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 00:16:36.442000,2018-11-10 17:01:36.553,1,,False,,False,True
0 days 00:19:43.023000,HAM,44,0 days 00:01:58.117000,3.0,1.0,,,0 days 00:00:32.941000,0 days 00:00:59.702000,0 days 00:00:25.474000,0 days 00:18:17.847000,0 days 00:19:17.549000,0 days 00:19:43.023000,162.0,149.0,249.0,229.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 00:17:44.906000,2018-11-10 17:02:45.017,1,,False,,False,True
0 days 00:21:16.947000,HAM,44,0 days 00:01:33.924000,4.0,1.0,,,0 days 00:00:29.749000,0 days 00:00:46.975000,0 days 00:00:17.200000,0 days 00:20:12.772000,0 days 00:20:59.747000,0 days 00:21:16.947000,255.0,185.0,322.0,236.0,False,SUPERSOFT,4.0,True,Mercedes,0 days 00:19:43.023000,2018-11-10 17:04:43.134,12,,False,,False,True
0 days 00:22:25.579000,HAM,44,0 days 00:01:08.632000,5.0,1.0,,,0 days 00:00:17.687000,0 days 00:00:34.851000,0 days 00:00:16.094000,0 days 00:21:34.634000,0 days 00:22:09.485000,0 days 00:22:25.579000,322.0,268.0,328.0,325.0,False,SUPERSOFT,5.0,True,Mercedes,0 days 00:21:16.947000,2018-11-10 17:06:17.058,1,,False,,False,True
0 days 00:23:57.069000,HAM,44,0 days 00:01:31.490000,6.0,1.0,,0 days 00:23:53.561000,0 days 00:00:23.901000,0 days 00:00:42.834000,0 days 00:00:24.755000,0 days 00:22:49.480000,0 days 00:23:32.314000,0 days 00:23:57.069000,210.0,196.0,,255.0,False,SUPERSOFT,6.0,True,Mercedes,0 days 00:22:25.579000,2018-11-10 17:07:25.690,1,,False,,False,False
0 days 00:42:16.150000,HAM,44,,7.0,2.0,0 days 00:40:44.297000,,,0 days 00:00:53.736000,0 days 00:00:18.285000,,0 days 00:41:57.865000,0 days 00:42:16.195000,266.0,93.0,332.0,255.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:23:57.069000,2018-11-10 17:08:57.180,1,,False,,False,False
0 days 00:43:23.945000,HAM,44,0 days 00:01:07.795000,8.0,2.0,,,0 days 00:00:17.646000,0 days 00:00:34.396000,0 days 00:00:15.753000,0 days 00:42:33.796000,0 days 00:43:08.192000,0 days 00:43:23.945000,330.0,271.0,330.0,336.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 00:42:16.150000,2018-11-10 17:27:16.261,1,,False,,False,True
0 days 00:44:59.175000,HAM,44,0 days 00:01:35.230000,9.0,2.0,,0 days 00:44:56.114000,0 days 00:00:27.430000,0 days 00:00:43.549000,0 days 00:00:24.251000,0 days 00:43:51.375000,0 days 00:44:34.924000,0 days 00:44:59.175000,226.0,220.0,,242.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 00:43:23.945000,2018-11-10 17:28:24.056,1,,False,,False,False
0 days 00:47:47.591000,HAM,44,,10.0,3.0,0 days 00:46:30.980000,,,0 days 00:00:40.216000,0 days 00:00:16.772000,,0 days 00:47:30.844000,0 days 00:47:47.943000,298.0,219.0,320.0,242.0,False,SOFT,1.0,True,Mercedes,0 days 00:44:59.175000,2018-11-10 17:29:59.286,1,,False,,False,False
