Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:20:48.301000,HAM,44,0 days 00:01:58.203000,1.0,1.0,0 days 00:18:50.806000,,0 days 00:00:32.850000,0 days 00:00:32.020000,0 days 00:00:53.333000,0 days 00:19:23.012000,0 days 00:19:54.979000,0 days 00:20:48.612000,97.0,262.0,300.0,279.0,False,SOFT,1.0,True,Mercedes,0 days 00:18:50.806000,2019-06-22 13:03:52.896,1,,False,,False,False
0 days 00:22:19.762000,HAM,44,0 days 00:01:31.461000,2.0,1.0,,,0 days 00:00:22.837000,0 days 00:00:28.169000,0 days 00:00:40.455000,0 days 00:21:11.138000,0 days 00:21:39.307000,0 days 00:22:19.762000,110.0,280.0,299.0,327.0,True,SOFT,2.0,True,Mercedes,0 days 00:20:48.301000,2019-06-22 13:05:50.391,1,,False,,False,True
0 days 00:24:33.379000,HAM,44,0 days 00:02:13.617000,3.0,1.0,,,0 days 00:00:37.058000,0 days 00:00:43.662000,0 days 00:00:52.897000,0 days 00:22:56.820000,0 days 00:23:40.482000,0 days 00:24:33.379000,80.0,247.0,302.0,226.0,False,SOFT,3.0,True,Mercedes,0 days 00:22:19.762000,2019-06-22 13:07:21.852,1,,False,,False,True
0 days 00:26:03.988000,HAM,44,0 days 00:01:30.609000,4.0,1.0,,,0 days 00:00:22.503000,0 days 00:00:28.124000,0 days 00:00:39.982000,0 days 00:24:55.882000,0 days 00:25:24.006000,0 days 00:26:03.988000,114.0,280.0,300.0,326.0,True,SOFT,4.0,True,Mercedes,0 days 00:24:33.379000,2019-06-22 13:09:35.469,1,,False,,False,True
0 days 00:28:32.165000,HAM,44,0 days 00:02:28.177000,5.0,1.0,,,0 days 00:00:33.081000,0 days 00:00:50.263000,0 days 00:01:04.833000,0 days 00:26:37.069000,0 days 00:27:27.332000,0 days 00:28:32.165000,86.0,189.0,265.0,214.0,False,SOFT,5.0,True,Mercedes,0 days 00:26:03.988000,2019-06-22 13:11:06.078,1,,False,,False,True
0 days 00:30:34.735000,HAM,44,0 days 00:02:02.570000,6.0,1.0,,,0 days 00:00:33.854000,0 days 00:00:36.637000,0 days 00:00:52.079000,0 days 00:29:06.019000,0 days 00:29:42.656000,0 days 00:30:34.735000,51.0,251.0,301.0,266.0,False,SOFT,6.0,True,Mercedes,0 days 00:28:32.165000,2019-06-22 13:13:34.255,1,,False,,False,True
0 days 00:40:18.066000,HAM,44,,7.0,1.0,,0 days 00:32:03.606000,0 days 00:00:22.329000,0 days 00:00:30.201000,,0 days 00:30:57.128000,0 days 00:31:27.369000,,122.0,223.0,,327.0,False,SOFT,7.0,True,Mercedes,0 days 00:30:34.735000,2019-06-22 13:15:36.825,1,,False,,False,False
0 days 00:42:02.998000,HAM,44,0 days 00:01:44.932000,8.0,2.0,0 days 00:40:18.651000,,0 days 00:00:30.822000,0 days 00:00:29.983000,0 days 00:00:44.127000,0 days 00:40:48.888000,0 days 00:41:18.871000,0 days 00:42:02.998000,105.0,265.0,301.0,315.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:40:18.066000,2019-06-22 13:25:20.156,1,,False,,False,False
0 days 00:43:32.518000,HAM,44,0 days 00:01:29.520000,9.0,2.0,,,0 days 00:00:22.334000,0 days 00:00:27.580000,0 days 00:00:39.606000,0 days 00:42:25.332000,0 days 00:42:52.912000,0 days 00:43:32.518000,122.0,284.0,306.0,333.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:42:02.998000,2019-06-22 13:27:05.088,1,,False,,False,True
0 days 00:45:40.074000,HAM,44,0 days 00:02:07.556000,10.0,2.0,,,0 days 00:00:35.599000,0 days 00:00:40.105000,0 days 00:00:51.852000,0 days 00:44:08.117000,0 days 00:44:48.222000,0 days 00:45:40.074000,89.0,235.0,240.0,216.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:43:32.518000,2019-06-22 13:28:34.608,1,,False,,False,True
0 days 00:52:17.625000,HAM,44,,11.0,2.0,,0 days 00:47:28.266000,0 days 00:00:30.922000,0 days 00:00:33.438000,,0 days 00:46:11.025000,0 days 00:46:44.451000,,100.0,266.0,,254.0,False,MEDIUM,4.0,True,Mercedes,0 days 00:45:40.074000,2019-06-22 13:30:42.164,1,,False,,False,False
0 days 00:54:18.076000,HAM,44,0 days 00:02:00.451000,12.0,3.0,0 days 00:52:18.246000,,0 days 00:00:32.916000,0 days 00:00:33.918000,0 days 00:00:53.617000,0 days 00:52:50.541000,0 days 00:53:24.459000,0 days 00:54:18.076000,100.0,225.0,301.0,317.0,False,SOFT,1.0,True,Mercedes,0 days 00:52:17.625000,2019-06-22 13:37:19.715,1,,False,,False,False
0 days 00:55:51.403000,HAM,44,0 days 00:01:33.327000,13.0,3.0,,,0 days 00:00:22.085000,0 days 00:00:27.418000,0 days 00:00:43.824000,0 days 00:54:40.161000,0 days 00:55:07.579000,0 days 00:55:51.403000,122.0,289.0,221.0,336.0,False,SOFT,2.0,True,Mercedes,0 days 00:54:18.076000,2019-06-22 13:39:20.166,1,,False,,False,True
0 days 01:04:53.750000,HAM,44,,14.0,3.0,,0 days 00:57:42.447000,0 days 00:00:29.084000,0 days 00:00:37.757000,,0 days 00:56:20.491000,0 days 00:56:58.210000,,105.0,192.0,,198.0,False,SOFT,3.0,True,Mercedes,0 days 00:55:51.403000,2019-06-22 13:40:53.493,1,,False,,False,False
0 days 01:06:51.945000,HAM,44,0 days 00:01:58.195000,15.0,4.0,0 days 01:04:54.334000,,0 days 00:00:32.404000,0 days 00:00:30.169000,0 days 00:00:55.622000,0 days 01:05:26.154000,0 days 01:05:56.323000,0 days 01:06:51.945000,112.0,270.0,301.0,310.0,False,SOFT,1.0,True,Mercedes,0 days 01:04:53.750000,2019-06-22 13:49:55.840,1,,False,,False,False
0 days 01:08:20.393000,HAM,44,0 days 00:01:28.448000,16.0,4.0,,,0 days 00:00:21.951000,0 days 00:00:27.492000,0 days 00:00:39.005000,0 days 01:07:13.896000,0 days 01:07:41.388000,0 days 01:08:20.393000,123.0,285.0,300.0,338.0,True,SOFT,2.0,True,Mercedes,0 days 01:06:51.945000,2019-06-22 13:51:54.035,1,,False,,False,True
0 days 01:11:56.947000,HAM,44,,17.0,4.0,,0 days 01:09:54.674000,0 days 00:00:25.359000,0 days 00:00:32.301000,,0 days 01:08:45.771000,0 days 01:09:18.042000,,113.0,259.0,,225.0,False,SOFT,3.0,True,Mercedes,0 days 01:08:20.393000,2019-06-22 13:53:22.483,1,,False,,False,False
0 days 01:13:44.948000,HAM,44,0 days 00:01:48.001000,18.0,5.0,0 days 01:11:57.560000,,0 days 00:00:30.352000,0 days 00:00:30.460000,0 days 00:00:47.189000,0 days 01:12:27.299000,0 days 01:12:57.759000,0 days 01:13:44.948000,109.0,267.0,299.0,302.0,False,SOFT,1.0,True,Mercedes,0 days 01:11:56.947000,2019-06-22 13:56:59.037,1,,False,,False,False
