Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:20:34.562000,LEC,16,,1.0,1.0,0 days 00:18:44.643000,,,0 days 00:00:35.750000,0 days 00:00:27.035000,,0 days 00:20:07.602000,0 days 00:20:34.682000,255.0,90.0,262.0,,False,SOFT,1.0,True,Ferrari,0 days 00:18:44.643000,2025-08-02 14:05:07.530,1,,False,,False,False
0 days 00:21:50.778000,LEC,16,0 days 00:01:16.216000,2.0,1.0,,,0 days 00:00:27.753000,0 days 00:00:26.746000,0 days 00:00:21.717000,0 days 00:21:02.315000,0 days 00:21:29.061000,0 days 00:21:50.778000,287.0,259.0,260.0,313.0,True,SOFT,2.0,True,Ferrari,0 days 00:20:34.562000,2025-08-02 14:06:57.449,1,,False,,False,True
0 days 00:23:34.891000,LEC,16,0 days 00:01:44.113000,3.0,1.0,,0 days 00:23:33.103000,0 days 00:00:38.500000,0 days 00:00:33.653000,0 days 00:00:31.960000,0 days 00:22:29.278000,0 days 00:23:02.931000,0 days 00:23:34.891000,200.0,170.0,,218.0,False,SOFT,3.0,True,Ferrari,0 days 00:21:50.778000,2025-08-02 14:08:13.665,1,,False,,False,False
0 days 00:31:12.075000,LEC,16,,4.0,2.0,0 days 00:29:18.622000,,,0 days 00:00:37.292000,0 days 00:00:24.842000,,0 days 00:30:47.362000,0 days 00:31:12.301000,262.0,234.0,263.0,218.0,False,SOFT,1.0,True,Ferrari,0 days 00:23:34.891000,2025-08-02 14:09:57.778,1,,False,,False,False
0 days 00:32:27.657000,LEC,16,0 days 00:01:15.582000,5.0,2.0,,,0 days 00:00:27.485000,0 days 00:00:26.723000,0 days 00:00:21.374000,0 days 00:31:39.560000,0 days 00:32:06.283000,0 days 00:32:27.657000,288.0,258.0,262.0,314.0,True,SOFT,2.0,True,Ferrari,0 days 00:31:12.075000,2025-08-02 14:17:34.962,1,,False,,False,True
0 days 00:34:12.223000,LEC,16,0 days 00:01:44.566000,6.0,2.0,,0 days 00:34:10.469000,0 days 00:00:35.686000,0 days 00:00:37.198000,0 days 00:00:31.682000,0 days 00:33:03.343000,0 days 00:33:40.541000,0 days 00:34:12.223000,185.0,205.0,,297.0,False,SOFT,3.0,True,Ferrari,0 days 00:32:27.657000,2025-08-02 14:18:50.544,12,,False,,False,False
0 days 00:44:57.753000,LEC,16,,7.0,3.0,0 days 00:43:12.815000,,,0 days 00:00:34.567000,0 days 00:00:24.230000,,0 days 00:44:33.595000,0 days 00:44:57.785000,247.0,231.0,262.0,297.0,False,SOFT,4.0,False,Ferrari,0 days 00:34:12.223000,2025-08-02 14:20:35.110,21,,False,,False,False
0 days 00:46:13.938000,LEC,16,0 days 00:01:16.185000,8.0,3.0,,,0 days 00:00:27.693000,0 days 00:00:27.078000,0 days 00:00:21.414000,0 days 00:45:25.446000,0 days 00:45:52.524000,0 days 00:46:13.938000,286.0,258.0,260.0,313.0,True,SOFT,5.0,False,Ferrari,0 days 00:44:57.753000,2025-08-02 14:31:20.640,1,,False,,False,True
0 days 00:47:45.972000,LEC,16,0 days 00:01:32.034000,9.0,3.0,,0 days 00:47:44.200000,0 days 00:00:31.250000,0 days 00:00:32.206000,0 days 00:00:28.578000,0 days 00:46:45.188000,0 days 00:47:17.394000,0 days 00:47:45.972000,225.0,222.0,,294.0,False,SOFT,6.0,False,Ferrari,0 days 00:46:13.938000,2025-08-02 14:32:36.825,1,,False,,False,False
0 days 00:53:04.128000,LEC,16,,10.0,4.0,0 days 00:51:14.160000,,,0 days 00:00:34.976000,0 days 00:00:24.686000,,0 days 00:52:39.454000,0 days 00:53:04.376000,242.0,210.0,262.0,294.0,False,SOFT,1.0,True,Ferrari,0 days 00:47:45.972000,2025-08-02 14:34:08.859,1,,False,,False,False
0 days 00:54:19.583000,LEC,16,0 days 00:01:15.455000,11.0,4.0,,,0 days 00:00:27.489000,0 days 00:00:26.654000,0 days 00:00:21.312000,0 days 00:53:31.617000,0 days 00:53:58.271000,0 days 00:54:19.583000,285.0,258.0,262.0,311.0,True,SOFT,2.0,True,Ferrari,0 days 00:53:04.128000,2025-08-02 14:39:27.015,1,,False,,False,True
0 days 00:56:05.619000,LEC,16,0 days 00:01:46.036000,12.0,4.0,,0 days 00:56:03.838000,0 days 00:00:33.769000,0 days 00:00:37.995000,0 days 00:00:34.272000,0 days 00:54:53.352000,0 days 00:55:31.347000,0 days 00:56:05.619000,208.0,194.0,,184.0,False,SOFT,3.0,True,Ferrari,0 days 00:54:19.583000,2025-08-02 14:40:42.470,1,,False,,False,False
0 days 01:05:57.718000,LEC,16,,13.0,5.0,0 days 01:04:07.516000,,,0 days 00:00:31.970000,0 days 00:00:30.848000,,0 days 01:05:26.981000,0 days 01:05:57.718000,263.0,210.0,259.0,184.0,False,SOFT,4.0,False,Ferrari,0 days 00:56:05.619000,2025-08-02 14:42:28.506,12,,False,,False,False
0 days 01:07:14.348000,LEC,16,0 days 00:01:16.630000,14.0,5.0,,,0 days 00:00:27.913000,0 days 00:00:26.971000,0 days 00:00:21.746000,0 days 01:06:25.631000,0 days 01:06:52.602000,0 days 01:07:14.348000,282.0,254.0,259.0,305.0,True,SOFT,5.0,False,Ferrari,0 days 01:05:57.718000,2025-08-02 14:52:20.605,1,,False,,False,True
0 days 01:08:45.841000,LEC,16,0 days 00:01:31.493000,15.0,5.0,,0 days 01:08:44.112000,0 days 00:00:31.171000,0 days 00:00:31.447000,0 days 00:00:28.875000,0 days 01:07:45.519000,0 days 01:08:16.966000,0 days 01:08:45.841000,229.0,228.0,,290.0,False,SOFT,6.0,False,Ferrari,0 days 01:07:14.348000,2025-08-02 14:53:37.235,1,,False,,False,False
0 days 01:13:54.979000,LEC,16,,16.0,6.0,0 days 01:12:15.572000,,,0 days 00:00:32.543000,0 days 00:00:23.213000,,0 days 01:13:31.857000,0 days 01:13:55.166000,238.0,236.0,260.0,290.0,False,SOFT,1.0,True,Ferrari,0 days 01:08:45.841000,2025-08-02 14:55:08.728,1,,False,,False,False
0 days 01:15:10.351000,LEC,16,0 days 00:01:15.372000,17.0,6.0,,,0 days 00:00:27.541000,0 days 00:00:26.453000,0 days 00:00:21.378000,0 days 01:14:22.520000,0 days 01:14:48.973000,0 days 01:15:10.351000,286.0,259.0,259.0,305.0,True,SOFT,2.0,True,Ferrari,0 days 01:13:54.979000,2025-08-02 15:00:17.866,1,,False,,False,True
