Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:21:44.231000,HAM,44,,1.0,1.0,0 days 00:19:19.779000,,,0 days 00:00:54.114000,0 days 00:01:03.931000,,0 days 00:20:40.300000,0 days 00:21:44.290000,125.0,232.0,220.0,288.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:19:19.779000,2018-11-24 13:04:19.875,1,,False,,False,False
0 days 00:23:21.253000,HAM,44,0 days 00:01:37.022000,2.0,1.0,,,0 days 00:00:17.395000,0 days 00:00:41.457000,0 days 00:00:38.170000,0 days 00:22:01.626000,0 days 00:22:43.083000,0 days 00:23:21.253000,280.0,310.0,223.0,317.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 00:21:44.231000,2018-11-24 13:06:44.327,1,,False,,False,True
0 days 00:26:13.638000,HAM,44,,3.0,1.0,,,0 days 00:00:28.689000,0 days 00:01:16.458000,0 days 00:01:07.259000,0 days 00:23:50.051000,0 days 00:25:06.454000,0 days 00:26:13.723000,133.0,158.0,142.0,138.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 00:23:21.253000,2018-11-24 13:08:21.349,1,,False,,False,False
0 days 00:28:39.707000,HAM,44,0 days 00:02:26.069000,4.0,1.0,,,0 days 00:00:27.493000,0 days 00:00:54.989000,0 days 00:01:03.587000,0 days 00:26:41.131000,0 days 00:27:36.120000,0 days 00:28:39.707000,214.0,190.0,223.0,248.0,False,HYPERSOFT,4.0,True,Mercedes,0 days 00:26:13.638000,2018-11-24 13:11:13.734,1,,False,,False,True
0 days 00:30:16.535000,HAM,44,0 days 00:01:36.828000,5.0,1.0,,,0 days 00:00:17.337000,0 days 00:00:41.295000,0 days 00:00:38.196000,0 days 00:28:57.044000,0 days 00:29:38.339000,0 days 00:30:16.535000,279.0,310.0,223.0,317.0,True,HYPERSOFT,5.0,True,Mercedes,0 days 00:28:39.707000,2018-11-24 13:13:39.803,1,,False,,False,True
0 days 00:32:09.683000,HAM,44,0 days 00:01:53.148000,6.0,1.0,,0 days 00:32:07.715000,0 days 00:00:19.371000,0 days 00:00:45.412000,0 days 00:00:48.365000,0 days 00:30:35.906000,0 days 00:31:21.318000,0 days 00:32:09.683000,244.0,278.0,,289.0,False,HYPERSOFT,6.0,True,Mercedes,0 days 00:30:16.535000,2018-11-24 13:15:16.631,1,,False,,False,False
0 days 00:42:50.499000,HAM,44,,7.0,2.0,0 days 00:40:39.088000,,,0 days 00:00:50.889000,0 days 00:00:53.400000,,0 days 00:41:57.128000,0 days 00:42:50.552000,204.0,233.0,226.0,271.0,False,ULTRASOFT,1.0,True,Mercedes,0 days 00:32:09.683000,2018-11-24 13:17:09.779,1,,False,,False,False
0 days 00:44:26.192000,HAM,44,0 days 00:01:35.693000,8.0,2.0,,,0 days 00:00:17.049000,0 days 00:00:40.815000,0 days 00:00:37.829000,0 days 00:43:07.548000,0 days 00:43:48.363000,0 days 00:44:26.192000,285.0,311.0,223.0,323.0,True,ULTRASOFT,2.0,True,Mercedes,0 days 00:42:50.499000,2018-11-24 13:27:50.595,1,,False,,False,True
0 days 00:46:35.811000,HAM,44,0 days 00:02:09.619000,9.0,2.0,,0 days 00:46:34.595000,0 days 00:00:23.105000,0 days 00:00:51.401000,0 days 00:00:55.113000,0 days 00:44:49.297000,0 days 00:45:40.698000,0 days 00:46:35.811000,229.0,219.0,,247.0,False,ULTRASOFT,3.0,True,Mercedes,0 days 00:44:26.192000,2018-11-24 13:29:26.288,1,,False,,False,False
0 days 00:53:35.828000,HAM,44,,10.0,3.0,0 days 00:51:23.491000,,,0 days 00:00:51.029000,0 days 00:00:53.954000,,0 days 00:52:41.889000,0 days 00:53:35.878000,216.0,241.0,224.0,279.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:46:35.811000,2018-11-24 13:31:35.907,1,,False,,False,False
0 days 00:55:15.356000,HAM,44,0 days 00:01:39.528000,11.0,3.0,,,0 days 00:00:17.029000,0 days 00:00:41.073000,0 days 00:00:41.426000,0 days 00:53:52.857000,0 days 00:54:33.930000,0 days 00:55:15.356000,287.0,241.0,140.0,279.0,False,HYPERSOFT,2.0,True,Mercedes,0 days 00:53:35.828000,2018-11-24 13:38:35.924,1,,False,,False,True
0 days 00:57:26.153000,HAM,44,0 days 00:02:10.797000,12.0,3.0,,0 days 00:57:24.919000,0 days 00:00:24.224000,0 days 00:00:51.023000,0 days 00:00:55.550000,0 days 00:55:39.580000,0 days 00:56:30.603000,0 days 00:57:26.153000,202.0,178.0,,214.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 00:55:15.356000,2018-11-24 13:40:15.452,1,,False,,False,False
0 days 01:05:33.898000,HAM,44,,13.0,4.0,0 days 01:03:18.928000,,,0 days 00:00:52.066000,0 days 00:00:56.762000,,0 days 01:04:37.137000,0 days 01:05:33.915000,216.0,229.0,227.0,271.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:57:26.153000,2018-11-24 13:42:26.249,1,,False,,False,False
0 days 01:07:09.193000,HAM,44,0 days 00:01:35.295000,14.0,4.0,,,0 days 00:00:16.960000,0 days 00:00:40.683000,0 days 00:00:37.652000,0 days 01:05:50.858000,0 days 01:06:31.541000,0 days 01:07:09.193000,291.0,308.0,225.0,322.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 01:05:33.898000,2018-11-24 13:50:33.994,1,,False,,False,True
0 days 01:09:05.334000,HAM,44,0 days 00:01:56.141000,15.0,4.0,,0 days 01:09:04.082000,0 days 00:00:20.746000,0 days 00:00:47.510000,0 days 00:00:47.885000,0 days 01:07:29.939000,0 days 01:08:17.449000,0 days 01:09:05.334000,198.0,240.0,,222.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 01:07:09.193000,2018-11-24 13:52:09.289,1,,False,,False,False
0 days 01:13:57.398000,HAM,44,,16.0,5.0,0 days 01:11:37.001000,,,0 days 00:00:52.907000,0 days 00:00:58.653000,,0 days 01:12:58.745000,0 days 01:13:57.455000,212.0,264.0,228.0,248.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 01:09:05.334000,2018-11-24 13:54:05.430,1,,False,,False,False
0 days 01:15:32.192000,HAM,44,0 days 00:01:34.794000,17.0,5.0,,,0 days 00:00:16.893000,0 days 00:00:40.545000,0 days 00:00:37.356000,0 days 01:14:14.291000,0 days 01:14:54.836000,0 days 01:15:32.192000,293.0,308.0,223.0,320.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 01:13:57.398000,2018-11-24 13:58:57.494,1,,False,,False,True
0 days 01:17:42.538000,HAM,44,0 days 00:02:10.346000,18.0,5.0,,,0 days 00:00:21.017000,0 days 00:00:53.304000,0 days 00:00:56.025000,0 days 01:15:53.209000,0 days 01:16:46.513000,0 days 01:17:42.538000,211.0,186.0,55.0,240.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 01:15:32.192000,2018-11-24 14:00:32.288,1,,False,,False,True
0 days 00:22:00.129000,BOT,77,,1.0,1.0,0 days 00:19:40.050000,,,0 days 00:00:51.407000,0 days 00:01:06.526000,,0 days 00:20:53.603000,0 days 00:22:00.213000,222.0,211.0,221.0,268.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:19:40.050000,2018-11-24 13:04:40.146,1,,False,,False,False
