Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:06:19.271000,VET,5,,1.0,,0 days 00:04:03.282000,,0 days 00:00:41.104000,0 days 00:01:04.878000,,0 days 00:07:00.423000,0 days 00:05:53.948000,,165.0,73.0,,304.0,False,nan,,True,Ferrari,0 days 00:04:03.282000,2018-04-28 13:00:04.264,,,False,,False,False
0 days 00:08:18.557000,VET,5,0 days 00:01:59.286000,2.0,1.0,,,0 days 00:00:41.104000,0 days 00:00:51.268000,0 days 00:00:26.914000,,0 days 00:07:51.643000,0 days 00:08:18.557000,165.0,175.0,320.0,303.0,True,ULTRASOFT,1.0,True,Ferrari,0 days 00:06:19.271000,2018-04-28 13:02:20.253,12,,False,,False,True
0 days 00:10:15.317000,VET,5,0 days 00:01:56.760000,3.0,1.0,,,0 days 00:00:41.713000,0 days 00:00:48.307000,0 days 00:00:26.740000,0 days 00:09:00.270000,0 days 00:09:48.577000,0 days 00:10:15.317000,171.0,178.0,322.0,304.0,True,ULTRASOFT,2.0,True,Ferrari,0 days 00:08:18.557000,2018-04-28 13:04:19.539,21,,False,,False,True
0 days 00:11:58.446000,VET,5,0 days 00:01:43.129000,4.0,1.0,,,0 days 00:00:35.961000,0 days 00:00:41.569000,0 days 00:00:25.599000,0 days 00:10:51.278000,0 days 00:11:32.847000,0 days 00:11:58.446000,228.0,212.0,325.0,307.0,True,ULTRASOFT,3.0,True,Ferrari,0 days 00:10:15.317000,2018-04-28 13:06:16.299,1,,False,,False,True
0 days 00:14:07.242000,VET,5,0 days 00:02:08.796000,5.0,1.0,,,0 days 00:00:47.226000,0 days 00:00:54.638000,0 days 00:00:26.932000,0 days 00:12:45.672000,0 days 00:13:40.310000,0 days 00:14:07.242000,135.0,170.0,320.0,302.0,False,ULTRASOFT,4.0,True,Ferrari,0 days 00:11:58.446000,2018-04-28 13:07:59.428,1,,False,,False,True
0 days 00:15:50.004000,VET,5,0 days 00:01:42.762000,6.0,1.0,,,0 days 00:00:35.746000,0 days 00:00:41.509000,0 days 00:00:25.507000,0 days 00:14:42.988000,0 days 00:15:24.497000,0 days 00:15:50.004000,231.0,226.0,323.0,305.0,True,ULTRASOFT,5.0,True,Ferrari,0 days 00:14:07.242000,2018-04-28 13:10:08.224,12,,False,,False,True
0 days 00:17:55.486000,VET,5,0 days 00:02:05.482000,7.0,1.0,,0 days 00:17:54.264000,0 days 00:00:43.410000,0 days 00:00:49.306000,0 days 00:00:32.766000,0 days 00:16:33.414000,0 days 00:17:22.720000,0 days 00:17:55.486000,184.0,188.0,,280.0,False,ULTRASOFT,6.0,True,Ferrari,0 days 00:15:50.004000,2018-04-28 13:11:50.986,1,,False,,False,False
0 days 00:31:12.939000,VET,5,,8.0,2.0,0 days 00:29:21.306000,,,0 days 00:00:47.266000,0 days 00:00:27.250000,,0 days 00:30:45.689000,0 days 00:31:12.969000,187.0,157.0,323.0,275.0,False,SUPERSOFT,1.0,True,Ferrari,0 days 00:17:55.486000,2018-04-28 13:13:56.468,12,,False,,False,False
0 days 00:33:06.100000,VET,5,0 days 00:01:53.161000,9.0,2.0,,,0 days 00:00:36.709000,0 days 00:00:48.722000,0 days 00:00:27.730000,0 days 00:31:49.648000,0 days 00:32:38.370000,0 days 00:33:06.100000,206.0,145.0,325.0,306.0,True,SUPERSOFT,2.0,True,Ferrari,0 days 00:31:12.939000,2018-04-28 13:27:13.921,12,,False,,False,True
0 days 00:34:49.115000,VET,5,0 days 00:01:43.015000,10.0,2.0,,,0 days 00:00:35.757000,0 days 00:00:41.407000,0 days 00:00:25.851000,0 days 00:33:41.857000,0 days 00:34:23.264000,0 days 00:34:49.115000,222.0,231.0,324.0,307.0,True,SUPERSOFT,3.0,True,Ferrari,0 days 00:33:06.100000,2018-04-28 13:29:07.082,21,,False,,False,True
