Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:20:06.202000,ANT,12,,1.0,1.0,0 days 00:17:52.122000,,,0 days 00:00:58.116000,0 days 00:00:33.005000,,0 days 00:19:33.284000,0 days 00:20:06.466000,260.0,182.0,214.0,195.0,False,SOFT,1.0,True,Mercedes,0 days 00:17:52.122000,2026-07-18 14:03:32.466,1,,False,,False,False
0 days 00:21:52.506000,ANT,12,0 days 00:01:46.304000,2.0,1.0,,,0 days 00:00:30.328000,0 days 00:00:47.266000,0 days 00:00:28.710000,0 days 00:20:36.530000,0 days 00:21:23.796000,0 days 00:21:52.506000,308.0,213.0,208.0,308.0,True,SOFT,2.0,True,Mercedes,0 days 00:20:06.202000,2026-07-18 14:05:46.546,1,,False,,False,True
0 days 00:24:10.456000,ANT,12,0 days 00:02:17.950000,3.0,1.0,,0 days 00:24:06.598000,0 days 00:00:39.581000,0 days 00:00:58.330000,0 days 00:00:40.039000,0 days 00:22:32.087000,0 days 00:23:30.417000,0 days 00:24:10.456000,254.0,172.0,,208.0,False,SOFT,3.0,True,Mercedes,0 days 00:21:52.506000,2026-07-18 14:07:32.850,1,,False,,False,False
0 days 00:29:25.422000,ANT,12,,4.0,2.0,0 days 00:27:18.728000,,,0 days 00:01:00.560000,0 days 00:00:33.356000,,0 days 00:28:52.080000,0 days 00:29:25.695000,328.0,162.0,210.0,228.0,False,SOFT,4.0,False,Mercedes,0 days 00:24:10.456000,2026-07-18 14:09:50.800,1,,False,,False,False
0 days 00:31:12.039000,ANT,12,0 days 00:01:46.617000,5.0,2.0,,,0 days 00:00:30.407000,0 days 00:00:47.562000,0 days 00:00:28.648000,0 days 00:29:55.829000,0 days 00:30:43.391000,0 days 00:31:12.039000,306.0,214.0,214.0,307.0,False,SOFT,5.0,False,Mercedes,0 days 00:29:25.422000,2026-07-18 14:15:05.766,1,,False,,False,True
0 days 00:33:19.061000,ANT,12,0 days 00:02:07.022000,6.0,2.0,,0 days 00:33:15.258000,0 days 00:00:35.970000,0 days 00:00:53.123000,0 days 00:00:37.929000,0 days 00:31:48.009000,0 days 00:32:41.132000,0 days 00:33:19.061000,289.0,186.0,,239.0,False,SOFT,6.0,False,Mercedes,0 days 00:31:12.039000,2026-07-18 14:16:52.383,1,,False,,False,False
0 days 00:43:07.400000,ANT,12,,7.0,3.0,0 days 00:40:58.665000,,,0 days 00:00:56.532000,0 days 00:00:32.248000,,0 days 00:42:35.273000,0 days 00:43:07.433000,268.0,177.0,213.0,239.0,False,SOFT,1.0,True,Mercedes,0 days 00:33:19.061000,2026-07-18 14:18:59.405,1,,False,,False,False
0 days 00:44:52.542000,ANT,12,0 days 00:01:45.142000,8.0,3.0,,,0 days 00:00:30.194000,0 days 00:00:46.633000,0 days 00:00:28.315000,0 days 00:43:37.594000,0 days 00:44:24.227000,0 days 00:44:52.542000,309.0,215.0,218.0,309.0,True,SOFT,2.0,True,Mercedes,0 days 00:43:07.400000,2026-07-18 14:28:47.744,1,,False,,False,True
0 days 00:47:48.708000,ANT,12,0 days 00:02:56.166000,9.0,3.0,,0 days 00:47:11.915000,0 days 00:00:37.226000,0 days 00:01:03.003000,0 days 00:01:15.937000,0 days 00:45:29.768000,0 days 00:46:32.771000,0 days 00:47:48.708000,234.0,163.0,,235.0,False,SOFT,3.0,True,Mercedes,0 days 00:44:52.542000,2026-07-18 14:30:32.886,1,,False,,False,False
0 days 01:06:45.189000,ANT,12,,10.0,4.0,0 days 01:04:37.322000,,,0 days 00:00:57.037000,0 days 00:00:32.233000,,0 days 01:06:13.160000,0 days 01:06:45.252000,299.0,185.0,212.0,213.0,False,SOFT,1.0,True,Mercedes,0 days 00:47:48.708000,2026-07-18 14:33:29.052,12,,False,,False,False
0 days 01:08:30.029000,ANT,12,0 days 00:01:44.840000,11.0,4.0,,,0 days 00:00:30.206000,0 days 00:00:46.534000,0 days 00:00:28.100000,0 days 01:07:15.395000,0 days 01:08:01.929000,0 days 01:08:30.029000,309.0,218.0,216.0,310.0,True,SOFT,2.0,True,Mercedes,0 days 01:06:45.189000,2026-07-18 14:52:25.533,1,,False,,False,True
0 days 01:10:35.469000,ANT,12,0 days 00:02:05.440000,12.0,4.0,,0 days 01:10:31.624000,0 days 00:00:34.718000,0 days 00:00:53.859000,0 days 00:00:36.863000,0 days 01:09:04.747000,0 days 01:09:58.606000,0 days 01:10:35.469000,283.0,188.0,,257.0,False,SOFT,3.0,True,Mercedes,0 days 01:08:30.029000,2026-07-18 14:54:10.373,1,,False,,False,False
0 days 01:22:22.355000,ANT,12,,13.0,5.0,0 days 01:20:17.177000,,,0 days 00:00:57.471000,0 days 00:00:32.160000,,0 days 01:21:50.257000,0 days 01:22:22.461000,325.0,183.0,212.0,233.0,False,SOFT,1.0,True,Mercedes,0 days 01:20:17.177000,2026-07-18 15:05:57.521,1,,False,,False,False
0 days 01:24:06.716000,ANT,12,0 days 00:01:44.361000,14.0,5.0,,,0 days 00:00:30.160000,0 days 00:00:46.059000,0 days 00:00:28.142000,0 days 01:22:52.515000,0 days 01:23:38.574000,0 days 01:24:06.716000,311.0,220.0,215.0,309.0,True,SOFT,2.0,True,Mercedes,0 days 01:22:22.355000,2026-07-18 15:08:02.699,1,,False,,False,True
0 days 01:26:35.503000,ANT,12,0 days 00:02:28.787000,15.0,5.0,,0 days 01:26:27.018000,0 days 00:00:37.702000,0 days 00:01:02.280000,0 days 00:00:48.805000,0 days 01:24:44.418000,0 days 01:25:46.698000,0 days 01:26:35.503000,223.0,168.0,,232.0,False,SOFT,3.0,True,Mercedes,0 days 01:24:06.716000,2026-07-18 15:09:47.060,1,,False,,False,False
0 days 00:19:55.193000,VER,3,,1.0,1.0,0 days 00:17:48.601000,,,0 days 00:00:55.997000,0 days 00:00:32.512000,,0 days 00:19:22.798000,0 days 00:19:55.428000,276.0,192.0,226.0,259.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:17:48.601000,2026-07-18 14:03:28.945,1,,False,,False,False
0 days 00:21:41.123000,VER,3,0 days 00:01:45.930000,2.0,1.0,,,0 days 00:00:30.619000,0 days 00:00:46.622000,0 days 00:00:28.689000,0 days 00:20:25.812000,0 days 00:21:12.434000,0 days 00:21:41.123000,305.0,217.0,209.0,297.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:19:55.193000,2026-07-18 14:05:35.537,1,,False,,False,True
0 days 00:24:06.371000,VER,3,0 days 00:02:25.248000,3.0,1.0,,0 days 00:24:02.315000,0 days 00:00:44.467000,0 days 00:01:00.162000,0 days 00:00:40.619000,0 days 00:22:25.590000,0 days 00:23:25.752000,0 days 00:24:06.371000,264.0,173.0,,242.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:21:41.123000,2026-07-18 14:07:21.467,1,,False,,False,False
0 days 00:43:47.396000,VER,3,,4.0,2.0,0 days 00:41:35.523000,,,0 days 00:00:54.569000,0 days 00:00:32.544000,,0 days 00:43:14.977000,0 days 00:43:47.396000,273.0,200.0,225.0,261.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:24:06.371000,2026-07-18 14:09:46.715,1,,False,,False,False
0 days 00:45:32.985000,VER,3,0 days 00:01:45.589000,5.0,2.0,,,0 days 00:00:30.651000,0 days 00:00:46.291000,0 days 00:00:28.647000,0 days 00:44:18.047000,0 days 00:45:04.338000,0 days 00:45:32.985000,303.0,220.0,207.0,296.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:43:47.396000,2026-07-18 14:29:27.740,1,,False,,False,True
0 days 00:47:45.264000,VER,3,0 days 00:02:12.279000,6.0,2.0,,0 days 00:47:41.509000,0 days 00:00:36.848000,0 days 00:00:57.199000,0 days 00:00:38.232000,0 days 00:46:09.833000,0 days 00:47:07.032000,0 days 00:47:45.264000,240.0,190.0,,265.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:45:32.985000,2026-07-18 14:31:13.329,1,,False,,False,False
0 days 01:06:38.101000,VER,3,,7.0,3.0,0 days 01:04:35.004000,,,0 days 00:00:54.526000,0 days 00:00:31.942000,,0 days 01:06:06.225000,0 days 01:06:38.101000,285.0,196.0,226.0,260.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:47:45.264000,2026-07-18 14:33:25.608,12,,False,,False,False
0 days 01:08:23.085000,VER,3,0 days 00:01:44.984000,8.0,3.0,,,0 days 00:00:30.520000,0 days 00:00:46.185000,0 days 00:00:28.279000,0 days 01:07:08.621000,0 days 01:07:54.806000,0 days 01:08:23.085000,300.0,223.0,209.0,297.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:06:38.101000,2026-07-18 14:52:18.445,1,,False,,False,True
0 days 01:10:29.594000,VER,3,0 days 00:02:06.509000,9.0,3.0,,0 days 01:10:25.864000,0 days 00:00:35.196000,0 days 00:00:54.013000,0 days 00:00:37.300000,0 days 01:08:58.281000,0 days 01:09:52.294000,0 days 01:10:29.594000,257.0,189.0,,261.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:08:23.085000,2026-07-18 14:54:03.429,1,,False,,False,False
0 days 01:22:16.351000,VER,3,,10.0,4.0,0 days 01:20:14.819000,,,0 days 00:00:54.199000,0 days 00:00:32.398000,,0 days 01:21:43.953000,0 days 01:22:16.555000,282.0,203.0,225.0,247.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:20:14.819000,2026-07-18 15:05:55.163,1,,False,,False,False
