Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:20:18.550000,HAM,44,,1.0,1.0,0 days 00:18:16.831000,,,0 days 00:00:52.661000,0 days 00:00:22.041000,,0 days 00:19:56.509000,0 days 00:20:18.891000,204.0,270.0,267.0,211.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:18:16.831000,2018-10-06 06:03:16.964,1,,False,,False,False
0 days 00:21:47.252000,HAM,44,0 days 00:01:28.702000,2.0,1.0,,,0 days 00:00:31.379000,0 days 00:00:40.070000,0 days 00:00:17.253000,0 days 00:20:49.929000,0 days 00:21:29.999000,0 days 00:21:47.252000,290.0,301.0,269.0,297.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 00:20:18.550000,2018-10-06 06:05:18.683,1,,False,,False,True
0 days 00:46:02.284000,HAM,44,,3.0,1.0,,0 days 00:24:15.236000,0 days 00:00:57.948000,,,0 days 00:22:45.720000,,,105.0,,,297.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 00:21:47.252000,2018-10-06 06:06:47.385,125,,False,,False,False
0 days 00:48:06.882000,HAM,44,,4.0,2.0,0 days 00:46:02.284000,,,0 days 00:00:48.682000,0 days 00:00:28.583000,,0 days 00:47:38.475000,0 days 00:48:06.916000,243.0,216.0,271.0,228.0,False,SOFT,1.0,True,Mercedes,0 days 00:46:02.284000,2018-10-06 06:31:02.417,1,,False,,False,False
0 days 00:49:34.899000,HAM,44,0 days 00:01:28.017000,5.0,2.0,,,0 days 00:00:31.126000,0 days 00:00:39.620000,0 days 00:00:17.271000,0 days 00:48:38.008000,0 days 00:49:17.628000,0 days 00:49:34.899000,292.0,306.0,273.0,304.0,True,SOFT,2.0,True,Mercedes,0 days 00:48:06.882000,2018-10-06 06:33:07.015,1,,False,,False,True
0 days 00:51:37.739000,HAM,44,0 days 00:02:02.840000,6.0,2.0,,0 days 00:51:35.373000,0 days 00:00:42.587000,0 days 00:00:51.476000,0 days 00:00:28.777000,0 days 00:50:17.486000,0 days 00:51:08.962000,0 days 00:51:37.739000,251.0,258.0,,194.0,False,SOFT,3.0,True,Mercedes,0 days 00:49:34.899000,2018-10-06 06:34:35.032,1,,False,,False,False
0 days 01:11:31.400000,HAM,44,,7.0,3.0,0 days 01:09:09.992000,,,0 days 00:00:53.930000,0 days 00:00:42.747000,,0 days 01:10:48.770000,0 days 01:11:31.492000,236.0,177.0,273.0,101.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:51:37.739000,2018-10-06 06:36:37.872,12,,False,,False,False
0 days 01:12:59.160000,HAM,44,0 days 00:01:27.760000,8.0,3.0,,,0 days 00:00:30.913000,0 days 00:00:39.588000,0 days 00:00:17.259000,0 days 01:12:02.313000,0 days 01:12:41.901000,0 days 01:12:59.160000,293.0,309.0,270.0,304.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 01:11:31.400000,2018-10-06 06:56:31.533,1,,False,,False,True
0 days 01:14:41.840000,HAM,44,0 days 00:01:42.680000,9.0,3.0,,0 days 01:14:41.310000,0 days 00:00:35.296000,0 days 00:00:44.577000,0 days 00:00:22.807000,0 days 01:13:34.456000,0 days 01:14:19.033000,0 days 01:14:41.840000,266.0,284.0,,242.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 01:12:59.160000,2018-10-06 06:57:59.293,1,,False,,False,False
0 days 01:17:03.460000,HAM,44,0 days 00:02:21.620000,10.0,4.0,0 days 01:15:06.328000,,0 days 00:01:07.092000,0 days 00:00:52.128000,0 days 00:00:22.400000,0 days 01:15:48.932000,0 days 01:16:41.060000,0 days 01:17:03.460000,241.0,271.0,274.0,203.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 01:14:41.840000,2018-10-06 06:59:41.973,1,,False,,False,False
0 days 01:19:10.128000,HAM,44,0 days 00:02:06.668000,11.0,4.0,,0 days 01:19:06.392000,0 days 00:00:32.328000,0 days 00:01:00.045000,0 days 00:00:34.295000,0 days 01:17:35.788000,0 days 01:18:35.833000,0 days 01:19:10.128000,277.0,209.0,,182.0,False,SUPERSOFT,2.0,True,Mercedes,0 days 01:17:03.460000,2018-10-06 07:02:03.593,1,,False,,False,False
0 days 00:20:31.168000,BOT,77,,1.0,1.0,0 days 00:18:28.740000,,,0 days 00:00:51.724000,0 days 00:00:28.373000,,0 days 00:20:02.808000,0 days 00:20:31.273000,250.0,283.0,268.0,167.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:18:28.740000,2018-10-06 06:03:28.873,1,,False,,False,False
0 days 00:22:00.465000,BOT,77,0 days 00:01:29.297000,2.0,1.0,,,0 days 00:00:31.402000,0 days 00:00:40.340000,0 days 00:00:17.555000,0 days 00:21:02.570000,0 days 00:21:42.910000,0 days 00:22:00.465000,289.0,303.0,268.0,300.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 00:20:31.168000,2018-10-06 06:05:31.301,1,,False,,False,True
0 days 00:46:07.409000,BOT,77,,3.0,1.0,,0 days 00:24:17.795000,0 days 00:00:50.574000,,,0 days 00:22:51.099000,,,160.0,,,300.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 00:22:00.465000,2018-10-06 06:07:00.598,125,,False,,False,False
0 days 00:48:13.928000,BOT,77,,4.0,2.0,0 days 00:46:07.409000,,,0 days 00:00:51.625000,0 days 00:00:30.528000,,0 days 00:47:43.475000,0 days 00:48:14.054000,248.0,283.0,271.0,181.0,False,SOFT,1.0,True,Mercedes,0 days 00:46:07.409000,2018-10-06 06:31:07.542,1,,False,,False,False
0 days 00:49:41.915000,BOT,77,0 days 00:01:27.987000,5.0,2.0,,,0 days 00:00:30.992000,0 days 00:00:39.708000,0 days 00:00:17.287000,0 days 00:48:44.920000,0 days 00:49:24.628000,0 days 00:49:41.915000,291.0,305.0,270.0,303.0,True,SOFT,2.0,True,Mercedes,0 days 00:48:13.928000,2018-10-06 06:33:14.061,1,,False,,False,True
0 days 00:51:45.824000,BOT,77,0 days 00:02:03.909000,6.0,2.0,,0 days 00:51:44.476000,0 days 00:00:44.697000,0 days 00:00:52.584000,0 days 00:00:26.628000,0 days 00:50:26.612000,0 days 00:51:19.196000,0 days 00:51:45.824000,216.0,277.0,,198.0,False,SOFT,3.0,True,Mercedes,0 days 00:49:41.915000,2018-10-06 06:34:42.048,1,,False,,False,False
0 days 00:57:42.972000,BOT,77,,7.0,3.0,0 days 00:55:36.685000,0 days 00:57:41.636000,,0 days 00:00:56.162000,0 days 00:00:27.786000,,0 days 00:57:15.270000,0 days 00:57:42.972000,181.0,282.0,,210.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:51:45.824000,2018-10-06 06:36:45.957,1,,False,,False,False
0 days 01:11:37.925000,BOT,77,,8.0,4.0,0 days 01:09:16.737000,,,0 days 00:00:53.971000,0 days 00:00:44.964000,,0 days 01:10:52.961000,0 days 01:11:38.028000,243.0,238.0,272.0,68.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:57:42.972000,2018-10-06 06:42:43.105,12,,False,,False,False
0 days 01:13:05.984000,BOT,77,0 days 00:01:28.059000,9.0,4.0,,,0 days 00:00:30.895000,0 days 00:00:39.777000,0 days 00:00:17.387000,0 days 01:12:08.820000,0 days 01:12:48.597000,0 days 01:13:05.984000,293.0,308.0,266.0,304.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 01:11:37.925000,2018-10-06 06:56:38.058,1,,False,,False,True
0 days 01:14:57.633000,BOT,77,0 days 00:01:51.649000,10.0,4.0,,0 days 01:14:56.337000,0 days 00:00:37.325000,0 days 00:00:51.038000,0 days 00:00:23.286000,0 days 01:13:43.309000,0 days 01:14:34.347000,0 days 01:14:57.633000,262.0,280.0,,249.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 01:13:05.984000,2018-10-06 06:58:06.117,1,,False,,False,False
0 days 01:17:22.632000,BOT,77,0 days 00:02:24.999000,11.0,5.0,0 days 01:15:22.370000,,0 days 00:01:03.829000,0 days 00:00:53.155000,0 days 00:00:28.015000,0 days 01:16:01.462000,0 days 01:16:54.617000,0 days 01:17:22.632000,257.0,169.0,274.0,166.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 01:14:57.633000,2018-10-06 06:59:57.766,1,,False,,False,False
0 days 01:19:33.831000,BOT,77,0 days 00:02:11.199000,12.0,5.0,,0 days 01:19:31.348000,0 days 00:00:43.608000,0 days 00:00:55.186000,0 days 00:00:32.405000,0 days 01:18:06.240000,0 days 01:19:01.426000,0 days 01:19:33.831000,206.0,244.0,,180.0,False,SUPERSOFT,2.0,True,Mercedes,0 days 01:17:22.632000,2018-10-06 07:02:22.765,1,,False,,False,False
0 days 00:20:38.658000,VER,33,,1.0,1.0,0 days 00:18:32.256000,,,0 days 00:00:52.333000,0 days 00:00:32.276000,,0 days 00:20:06.388000,0 days 00:20:38.718000,253.0,272.0,263.0,118.0,False,SUPERSOFT,1.0,True,Red Bull Racing,0 days 00:18:32.256000,2018-10-06 06:03:32.389,1,,False,,False,False
0 days 00:22:08.138000,VER,33,0 days 00:01:29.480000,2.0,1.0,,,0 days 00:00:31.633000,0 days 00:00:40.264000,0 days 00:00:17.583000,0 days 00:21:10.291000,0 days 00:21:50.555000,0 days 00:22:08.138000,283.0,294.0,262.0,292.0,True,SUPERSOFT,2.0,True,Red Bull Racing,0 days 00:20:38.658000,2018-10-06 06:05:38.791,1,,False,,False,True
0 days 00:47:03.097000,VER,33,,3.0,1.0,,0 days 00:24:19.656000,0 days 00:00:45.687000,,,0 days 00:22:54.287000,,,210.0,,,292.0,False,SUPERSOFT,3.0,True,Red Bull Racing,0 days 00:22:08.138000,2018-10-06 06:07:08.271,125,,False,,False,False
0 days 00:49:02.187000,VER,33,,4.0,2.0,0 days 00:47:02.850000,,,0 days 00:00:52.423000,0 days 00:00:27.640000,,0 days 00:48:34.982000,0 days 00:49:02.320000,253.0,230.0,265.0,231.0,False,SUPERSOFT,1.0,True,Red Bull Racing,0 days 00:47:02.850000,2018-10-06 06:32:02.983,1,,False,,False,False
0 days 00:50:31.036000,VER,33,0 days 00:01:28.849000,5.0,2.0,,,0 days 00:00:31.368000,0 days 00:00:40.040000,0 days 00:00:17.441000,0 days 00:49:33.555000,0 days 00:50:13.595000,0 days 00:50:31.036000,285.0,294.0,263.0,292.0,True,SUPERSOFT,2.0,True,Red Bull Racing,0 days 00:49:02.187000,2018-10-06 06:34:02.320,1,,False,,False,True
0 days 00:52:20.948000,VER,33,0 days 00:01:49.912000,6.0,2.0,,0 days 00:52:19.510000,0 days 00:00:39.358000,0 days 00:00:46.881000,0 days 00:00:23.673000,0 days 00:51:10.394000,0 days 00:51:57.275000,0 days 00:52:20.948000,260.0,272.0,,237.0,False,SUPERSOFT,3.0,True,Red Bull Racing,0 days 00:50:31.036000,2018-10-06 06:35:31.169,1,,False,,False,False
0 days 01:12:06.140000,VER,33,,7.0,3.0,0 days 01:10:25.487000,,,0 days 00:00:45.287000,0 days 00:00:20.853000,,0 days 01:11:45.674000,0 days 01:12:06.320000,268.0,273.0,266.0,249.0,False,SUPERSOFT,1.0,True,Red Bull Racing,0 days 00:52:20.948000,2018-10-06 06:37:21.081,12,,False,,False,False
