Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:01:27.487000,HAM,44,,1.0,1.0,0 days 00:59:36.220000,,,0 days 00:00:47.221000,0 days 00:00:33.968000,,0 days 01:00:53.621000,0 days 01:01:27.778000,208.0,187.0,257.0,175.0,False,WET,1.0,True,Mercedes,0 days 00:59:36.220000,2020-07-11 13:46:23.839,1,,False,,False,False
0 days 01:02:55.364000,HAM,44,0 days 00:01:27.877000,2.0,1.0,,,0 days 00:00:20.406000,0 days 00:00:38.668000,0 days 00:00:28.803000,0 days 01:01:47.893000,0 days 01:02:26.561000,0 days 01:02:55.364000,265.0,188.0,260.0,243.0,True,WET,2.0,True,Mercedes,0 days 01:01:27.487000,2020-07-11 13:48:15.106,1,,False,,False,True
0 days 01:04:56.329000,HAM,44,0 days 00:02:00.965000,3.0,1.0,,,0 days 00:00:20.944000,0 days 00:01:04.385000,0 days 00:00:35.636000,0 days 01:03:16.308000,0 days 01:04:20.693000,0 days 01:04:56.329000,202.0,175.0,258.0,202.0,False,WET,3.0,True,Mercedes,0 days 01:02:55.364000,2020-07-11 13:49:42.983,1,,False,,False,True
0 days 01:06:17.282000,HAM,44,0 days 00:01:20.953000,4.0,1.0,,,0 days 00:00:19.566000,0 days 00:00:36.137000,0 days 00:00:25.250000,0 days 01:05:15.895000,0 days 01:05:52.032000,0 days 01:06:17.282000,275.0,209.0,262.0,282.0,True,WET,4.0,True,Mercedes,0 days 01:04:56.329000,2020-07-11 13:51:43.948,1,,False,,False,True
0 days 01:07:42.590000,HAM,44,0 days 00:01:25.308000,5.0,1.0,,,0 days 00:00:19.526000,0 days 00:00:36.282000,0 days 00:00:29.500000,0 days 01:06:36.808000,0 days 01:07:13.090000,0 days 01:07:42.590000,277.0,207.0,260.0,291.0,False,WET,5.0,True,Mercedes,0 days 01:06:17.282000,2020-07-11 13:53:04.901,12,,False,,False,True
0 days 01:09:02.254000,HAM,44,0 days 00:01:19.664000,6.0,1.0,,,0 days 00:00:19.406000,0 days 00:00:35.647000,0 days 00:00:24.611000,0 days 01:08:01.996000,0 days 01:08:37.643000,0 days 01:09:02.254000,289.0,212.0,265.0,293.0,True,WET,6.0,True,Mercedes,0 days 01:07:42.590000,2020-07-11 13:54:30.209,1,,False,,False,True
0 days 01:10:35.922000,HAM,44,0 days 00:01:33.668000,7.0,1.0,,,0 days 00:00:19.327000,0 days 00:00:46.314000,0 days 00:00:28.027000,0 days 01:09:21.581000,0 days 01:10:07.895000,0 days 01:10:35.922000,274.0,182.0,265.0,180.0,False,WET,7.0,True,Mercedes,0 days 01:09:02.254000,2020-07-11 13:55:49.873,1,,False,,False,True
0 days 01:11:55.003000,HAM,44,0 days 00:01:19.081000,8.0,1.0,,,0 days 00:00:19.569000,0 days 00:00:35.254000,0 days 00:00:24.258000,0 days 01:10:55.491000,0 days 01:11:30.745000,0 days 01:11:55.003000,291.0,214.0,261.0,291.0,True,WET,8.0,True,Mercedes,0 days 01:10:35.922000,2020-07-11 13:57:23.541,1,,False,,False,True
0 days 01:13:13.191000,HAM,44,0 days 00:01:18.188000,9.0,1.0,,,0 days 00:00:19.281000,0 days 00:00:34.710000,0 days 00:00:24.197000,0 days 01:12:14.284000,0 days 01:12:48.994000,0 days 01:13:13.191000,293.0,212.0,265.0,295.0,True,WET,9.0,True,Mercedes,0 days 01:11:55.003000,2020-07-11 13:58:42.622,1,,False,,False,True
0 days 01:14:42.120000,HAM,44,0 days 00:01:28.929000,10.0,1.0,,,0 days 00:00:20.489000,0 days 00:00:39.577000,0 days 00:00:28.863000,0 days 01:13:33.680000,0 days 01:14:13.257000,0 days 01:14:42.120000,235.0,185.0,263.0,236.0,False,WET,10.0,True,Mercedes,0 days 01:13:13.191000,2020-07-11 14:00:00.810,1,,False,,False,True
0 days 01:16:05.286000,HAM,44,0 days 00:01:23.166000,11.0,1.0,,,0 days 00:00:19.192000,0 days 00:00:36.563000,0 days 00:00:27.411000,0 days 01:15:01.312000,0 days 01:15:37.875000,0 days 01:16:05.286000,293.0,194.0,265.0,272.0,False,WET,11.0,True,Mercedes,0 days 01:14:42.120000,2020-07-11 14:01:29.739,12,,False,,False,True
0 days 01:24:24.034000,HAM,44,,12.0,1.0,,0 days 01:17:37.970000,0 days 00:00:19.217000,0 days 00:00:35.628000,,0 days 01:16:24.687000,0 days 01:17:00.151000,,292.0,191.0,,294.0,False,WET,12.0,True,Mercedes,0 days 01:16:05.286000,2020-07-11 14:02:52.905,125,,False,,False,False
0 days 01:26:04.076000,HAM,44,,13.0,2.0,0 days 01:24:23.921000,,,0 days 00:00:40.642000,0 days 00:00:30.019000,,0 days 01:25:34.083000,0 days 01:26:04.182000,237.0,195.0,261.0,232.0,False,WET,1.0,True,Mercedes,0 days 01:24:23.921000,2020-07-11 14:11:11.540,1,,False,,False,False
0 days 01:27:25.556000,HAM,44,0 days 00:01:21.480000,14.0,2.0,,,0 days 00:00:19.599000,0 days 00:00:35.567000,0 days 00:00:26.314000,0 days 01:26:23.675000,0 days 01:26:59.242000,0 days 01:27:25.556000,288.0,209.0,263.0,292.0,True,WET,2.0,True,Mercedes,0 days 01:26:04.076000,2020-07-11 14:12:51.695,1,,False,,False,True
0 days 01:28:44.297000,HAM,44,0 days 00:01:18.741000,15.0,2.0,,,0 days 00:00:19.246000,0 days 00:00:35.140000,0 days 00:00:24.355000,0 days 01:27:44.802000,0 days 01:28:19.942000,0 days 01:28:44.297000,290.0,211.0,267.0,293.0,True,WET,3.0,True,Mercedes,0 days 01:27:25.556000,2020-07-11 14:14:13.175,1,,False,,False,True
0 days 01:30:13.914000,HAM,44,0 days 00:01:29.617000,16.0,2.0,,,0 days 00:00:19.641000,0 days 00:00:37.274000,0 days 00:00:32.702000,0 days 01:29:03.938000,0 days 01:29:41.212000,0 days 01:30:13.914000,256.0,187.0,264.0,259.0,False,WET,4.0,True,Mercedes,0 days 01:28:44.297000,2020-07-11 14:15:31.916,1,,False,,False,True
0 days 01:31:32.130000,HAM,44,0 days 00:01:18.216000,17.0,2.0,,,0 days 00:00:19.338000,0 days 00:00:34.779000,0 days 00:00:24.099000,0 days 01:30:33.252000,0 days 01:31:08.031000,0 days 01:31:32.130000,292.0,216.0,265.0,292.0,True,WET,5.0,True,Mercedes,0 days 01:30:13.914000,2020-07-11 14:17:01.533,1,,False,,False,True
0 days 01:32:54.375000,HAM,44,0 days 00:01:22.245000,18.0,2.0,,,0 days 00:00:19.292000,0 days 00:00:35.466000,0 days 00:00:27.487000,0 days 01:31:51.422000,0 days 01:32:26.888000,0 days 01:32:54.375000,293.0,191.0,267.0,293.0,False,WET,6.0,True,Mercedes,0 days 01:31:32.130000,2020-07-11 14:18:19.749,1,,False,,False,True
0 days 01:34:12.200000,HAM,44,0 days 00:01:17.825000,19.0,2.0,,,0 days 00:00:18.935000,0 days 00:00:34.662000,0 days 00:00:24.228000,0 days 01:33:13.310000,0 days 01:33:47.972000,0 days 01:34:12.200000,295.0,218.0,264.0,294.0,True,WET,7.0,True,Mercedes,0 days 01:32:54.375000,2020-07-11 14:19:41.994,1,,False,,False,True
0 days 01:35:39.002000,HAM,44,0 days 00:01:26.802000,20.0,2.0,,,0 days 00:00:19.311000,0 days 00:00:39.699000,0 days 00:00:27.792000,0 days 01:34:31.511000,0 days 01:35:11.210000,0 days 01:35:39.002000,261.0,182.0,263.0,212.0,False,WET,8.0,True,Mercedes,0 days 01:34:12.200000,2020-07-11 14:20:59.819,1,,False,,False,True
0 days 01:36:59.947000,HAM,44,0 days 00:01:20.945000,21.0,2.0,,,0 days 00:00:19.089000,0 days 00:00:35.364000,0 days 00:00:26.492000,0 days 01:35:58.091000,0 days 01:36:33.455000,0 days 01:36:59.947000,292.0,205.0,264.0,291.0,False,WET,9.0,True,Mercedes,0 days 01:35:39.002000,2020-07-11 14:22:26.621,1,,False,,False,True
0 days 01:38:19.065000,HAM,44,0 days 00:01:19.118000,22.0,2.0,,,0 days 00:00:19.193000,0 days 00:00:34.592000,0 days 00:00:25.333000,0 days 01:37:19.140000,0 days 01:37:53.732000,0 days 01:38:19.065000,290.0,214.0,267.0,291.0,False,WET,10.0,True,Mercedes,0 days 01:36:59.947000,2020-07-11 14:23:47.566,1,,False,,False,True
0 days 01:39:37.009000,HAM,44,0 days 00:01:17.944000,23.0,2.0,,,0 days 00:00:19.039000,0 days 00:00:34.573000,0 days 00:00:24.332000,0 days 01:38:38.104000,0 days 01:39:12.677000,0 days 01:39:37.009000,291.0,207.0,265.0,293.0,False,WET,11.0,True,Mercedes,0 days 01:38:19.065000,2020-07-11 14:25:06.684,1,,False,,False,True
0 days 01:41:11.793000,HAM,44,0 days 00:01:34.784000,24.0,2.0,,0 days 01:41:08.342000,0 days 00:00:20.276000,0 days 00:00:37.393000,0 days 00:00:37.115000,0 days 01:39:57.285000,0 days 01:40:34.678000,0 days 01:41:11.793000,261.0,180.0,,251.0,False,WET,12.0,True,Mercedes,0 days 01:39:37.009000,2020-07-11 14:26:24.628,1,,False,,False,False
0 days 01:49:17.745000,HAM,44,,25.0,3.0,0 days 01:47:31.857000,,,0 days 00:00:41.160000,0 days 00:00:33.219000,,0 days 01:48:44.546000,0 days 01:49:17.801000,219.0,187.0,257.0,207.0,False,WET,1.0,True,Mercedes,0 days 01:41:11.793000,2020-07-11 14:27:59.412,1,,False,,False,False
0 days 01:50:39.810000,HAM,44,0 days 00:01:22.065000,26.0,3.0,,,0 days 00:00:19.929000,0 days 00:00:36.699000,0 days 00:00:25.437000,0 days 01:49:37.674000,0 days 01:50:14.373000,0 days 01:50:39.810000,282.0,206.0,262.0,287.0,True,WET,2.0,True,Mercedes,0 days 01:49:17.745000,2020-07-11 14:36:05.364,1,,False,,False,True
0 days 01:52:01.082000,HAM,44,0 days 00:01:21.272000,27.0,3.0,,,0 days 00:00:19.564000,0 days 00:00:35.935000,0 days 00:00:25.773000,0 days 01:50:59.374000,0 days 01:51:35.309000,0 days 01:52:01.082000,286.0,207.0,258.0,289.0,True,WET,3.0,True,Mercedes,0 days 01:50:39.810000,2020-07-11 14:37:27.429,1,,False,,False,True
0 days 01:53:25.289000,HAM,44,0 days 00:01:24.207000,28.0,3.0,,,0 days 00:00:19.548000,0 days 00:00:36.496000,0 days 00:00:28.163000,0 days 01:52:20.630000,0 days 01:52:57.126000,0 days 01:53:25.289000,284.0,194.0,264.0,289.0,False,WET,4.0,True,Mercedes,0 days 01:52:01.082000,2020-07-11 14:38:48.701,1,,False,,False,True
0 days 01:54:45.938000,HAM,44,0 days 00:01:20.649000,29.0,3.0,,,0 days 00:00:19.444000,0 days 00:00:35.671000,0 days 00:00:25.534000,0 days 01:53:44.733000,0 days 01:54:20.404000,0 days 01:54:45.938000,286.0,206.0,262.0,289.0,True,WET,5.0,True,Mercedes,0 days 01:53:25.289000,2020-07-11 14:40:12.908,1,,False,,False,True
0 days 01:56:15.472000,HAM,44,0 days 00:01:29.534000,30.0,3.0,,,0 days 00:00:19.901000,0 days 00:00:42.912000,0 days 00:00:26.721000,0 days 01:55:05.839000,0 days 01:55:48.751000,0 days 01:56:15.472000,255.0,203.0,264.0,218.0,False,WET,6.0,True,Mercedes,0 days 01:54:45.938000,2020-07-11 14:41:33.557,1,,False,,False,True
0 days 01:57:35.174000,HAM,44,0 days 00:01:19.702000,31.0,3.0,,,0 days 00:00:19.340000,0 days 00:00:35.449000,0 days 00:00:24.913000,0 days 01:56:34.812000,0 days 01:57:10.261000,0 days 01:57:35.174000,288.0,212.0,269.0,294.0,True,WET,7.0,True,Mercedes,0 days 01:56:15.472000,2020-07-11 14:43:03.091,1,,False,,False,True
0 days 01:59:07.826000,HAM,44,0 days 00:01:32.652000,32.0,3.0,,,0 days 00:00:19.871000,0 days 00:00:40.114000,0 days 00:00:32.667000,0 days 01:57:55.045000,0 days 01:58:35.159000,0 days 01:59:07.826000,227.0,187.0,265.0,221.0,False,WET,8.0,True,Mercedes,0 days 01:57:35.174000,2020-07-11 14:44:22.793,1,,False,,False,True
0 days 02:00:27.099000,HAM,44,0 days 00:01:19.273000,33.0,3.0,,,0 days 00:00:19.183000,0 days 00:00:35.276000,0 days 00:00:24.814000,0 days 01:59:27.009000,0 days 02:00:02.285000,0 days 02:00:27.099000,287.0,213.0,267.0,293.0,True,WET,9.0,True,Mercedes,0 days 01:59:07.826000,2020-07-11 14:45:55.445,12,,False,,False,True
0 days 02:02:05.527000,HAM,44,0 days 00:01:38.428000,34.0,3.0,,0 days 02:01:58.353000,0 days 00:00:21.942000,0 days 00:00:39.848000,0 days 00:00:36.638000,0 days 02:00:49.041000,0 days 02:01:28.889000,0 days 02:02:05.527000,224.0,197.0,,206.0,False,WET,10.0,True,Mercedes,0 days 02:00:27.099000,2020-07-11 14:47:14.718,1,,False,,False,False
0 days 01:01:38.891000,VER,33,,1.0,1.0,0 days 00:59:39.963000,,,0 days 00:00:44.114000,0 days 00:00:41.189000,,0 days 01:00:57.846000,0 days 01:01:39.203000,194.0,176.0,233.0,179.0,False,WET,1.0,True,Red Bull Racing,0 days 00:59:39.963000,2020-07-11 13:46:27.582,1,,False,,False,False
0 days 01:03:03.816000,VER,33,0 days 00:01:24.925000,2.0,1.0,,,0 days 00:00:20.751000,0 days 00:00:37.670000,0 days 00:00:26.504000,0 days 01:01:59.642000,0 days 01:02:37.312000,0 days 01:03:03.816000,280.0,196.0,261.0,254.0,True,WET,2.0,True,Red Bull Racing,0 days 01:01:38.891000,2020-07-11 13:48:26.510,1,,False,,False,True
0 days 01:04:33.464000,VER,33,0 days 00:01:29.648000,3.0,1.0,,,0 days 00:00:19.586000,0 days 00:00:37.469000,0 days 00:00:32.593000,0 days 01:03:23.402000,0 days 01:04:00.871000,0 days 01:04:33.464000,290.0,205.0,260.0,280.0,False,WET,3.0,True,Red Bull Racing,0 days 01:03:03.816000,2020-07-11 13:49:51.435,1,,False,,False,True
0 days 01:05:55.406000,VER,33,0 days 00:01:21.942000,4.0,1.0,,,0 days 00:00:19.523000,0 days 00:00:36.736000,0 days 00:00:25.683000,0 days 01:04:52.987000,0 days 01:05:29.723000,0 days 01:05:55.406000,289.0,205.0,263.0,290.0,True,WET,4.0,True,Red Bull Racing,0 days 01:04:33.464000,2020-07-11 13:51:21.083,1,,False,,False,True
0 days 01:07:16.027000,VER,33,0 days 00:01:20.621000,5.0,1.0,,,0 days 00:00:19.386000,0 days 00:00:36.118000,0 days 00:00:25.117000,0 days 01:06:14.792000,0 days 01:06:50.910000,0 days 01:07:16.027000,292.0,214.0,265.0,294.0,True,WET,5.0,True,Red Bull Racing,0 days 01:05:55.406000,2020-07-11 13:52:43.025,12,,False,,False,True
