Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:23:43.911000,BOT,77,,1.0,1.0,0 days 00:22:03.772000,,,0 days 00:00:35.776000,0 days 00:00:35.633000,,0 days 00:23:08.278000,0 days 00:23:44.033000,222.0,198.0,283.0,223.0,False,SOFT,1.0,True,Mercedes,0 days 00:22:03.772000,2019-05-11 13:07:03.819,1,,False,,False,False
0 days 00:25:01.086000,BOT,77,0 days 00:01:17.175000,2.0,1.0,,,0 days 00:00:21.958000,0 days 00:00:28.567000,0 days 00:00:26.650000,0 days 00:24:05.869000,0 days 00:24:34.436000,0 days 00:25:01.086000,281.0,291.0,284.0,317.0,True,SOFT,2.0,True,Mercedes,0 days 00:23:43.911000,2019-05-11 13:08:43.958,1,,False,,False,True
0 days 00:27:10.101000,BOT,77,0 days 00:02:09.015000,3.0,1.0,,0 days 00:26:37.973000,0 days 00:00:26.496000,0 days 00:00:38.008000,0 days 00:01:04.511000,0 days 00:25:27.582000,0 days 00:26:05.590000,0 days 00:27:10.101000,223.0,230.0,,267.0,False,SOFT,3.0,True,Mercedes,0 days 00:25:01.086000,2019-05-11 13:10:01.133,1,,False,,False,False
0 days 00:31:55.356000,BOT,77,,4.0,2.0,0 days 00:30:11.910000,,,0 days 00:00:36.860000,0 days 00:00:38.736000,,0 days 00:31:16.666000,0 days 00:31:55.478000,233.0,215.0,283.0,225.0,False,SOFT,4.0,False,Mercedes,0 days 00:27:10.101000,2019-05-11 13:12:10.148,1,,False,,False,False
0 days 00:33:12.335000,BOT,77,0 days 00:01:16.979000,5.0,2.0,,,0 days 00:00:21.893000,0 days 00:00:28.570000,0 days 00:00:26.516000,0 days 00:32:17.249000,0 days 00:32:45.819000,0 days 00:33:12.335000,280.0,304.0,284.0,313.0,True,SOFT,5.0,False,Mercedes,0 days 00:31:55.356000,2019-05-11 13:16:55.403,1,,False,,False,True
0 days 00:34:50.259000,BOT,77,0 days 00:01:37.924000,6.0,2.0,,0 days 00:34:47.437000,0 days 00:00:26.304000,0 days 00:00:34.341000,0 days 00:00:37.279000,0 days 00:33:38.639000,0 days 00:34:12.980000,0 days 00:34:50.259000,236.0,219.0,,276.0,False,SOFT,6.0,False,Mercedes,0 days 00:33:12.335000,2019-05-11 13:18:12.382,1,,False,,False,False
0 days 00:43:20.427000,BOT,77,,7.0,3.0,0 days 00:41:41.116000,,,0 days 00:00:36.746000,0 days 00:00:33.806000,,0 days 00:42:46.621000,0 days 00:43:20.457000,220.0,216.0,284.0,211.0,False,SOFT,1.0,True,Mercedes,0 days 00:34:50.259000,2019-05-11 13:19:50.306,1,,False,,False,False
0 days 00:44:36.696000,BOT,77,0 days 00:01:16.269000,8.0,3.0,,,0 days 00:00:21.924000,0 days 00:00:28.299000,0 days 00:00:26.046000,0 days 00:43:42.351000,0 days 00:44:10.650000,0 days 00:44:36.696000,286.0,305.0,286.0,312.0,True,SOFT,2.0,True,Mercedes,0 days 00:43:20.427000,2019-05-11 13:28:20.474,1,,False,,False,True
0 days 00:46:16.538000,BOT,77,0 days 00:01:39.842000,9.0,3.0,,0 days 00:46:13.711000,0 days 00:00:25.541000,0 days 00:00:35.857000,0 days 00:00:38.444000,0 days 00:45:02.237000,0 days 00:45:38.094000,0 days 00:46:16.538000,231.0,189.0,,285.0,False,SOFT,3.0,True,Mercedes,0 days 00:44:36.696000,2019-05-11 13:29:36.743,1,,False,,False,False
0 days 00:53:51.728000,BOT,77,,10.0,4.0,0 days 00:52:11.371000,,,0 days 00:00:36.120000,0 days 00:00:35.246000,,0 days 00:53:16.485000,0 days 00:53:51.756000,211.0,234.0,287.0,222.0,False,SOFT,1.0,True,Mercedes,0 days 00:46:16.538000,2019-05-11 13:31:16.585,1,,False,,False,False
0 days 00:55:07.652000,BOT,77,0 days 00:01:15.924000,11.0,4.0,,,0 days 00:00:21.622000,0 days 00:00:28.162000,0 days 00:00:26.140000,0 days 00:54:13.350000,0 days 00:54:41.512000,0 days 00:55:07.652000,283.0,308.0,286.0,319.0,True,SOFT,2.0,True,Mercedes,0 days 00:53:51.728000,2019-05-11 13:38:51.775,1,,False,,False,True
0 days 00:56:49.020000,BOT,77,0 days 00:01:41.368000,12.0,4.0,,0 days 00:56:46.226000,0 days 00:00:27.019000,0 days 00:00:36.627000,0 days 00:00:37.722000,0 days 00:55:34.671000,0 days 00:56:11.298000,0 days 00:56:49.020000,219.0,213.0,,287.0,False,SOFT,3.0,True,Mercedes,0 days 00:55:07.652000,2019-05-11 13:40:07.699,1,,False,,False,False
0 days 01:05:15.481000,BOT,77,,13.0,5.0,0 days 01:03:40.935000,,,0 days 00:00:35.612000,0 days 00:00:30.725000,,0 days 01:04:44.770000,0 days 01:05:15.502000,220.0,228.0,288.0,224.0,False,SOFT,1.0,True,Mercedes,0 days 00:56:49.020000,2019-05-11 13:41:49.067,1,,False,,False,False
0 days 01:06:30.887000,BOT,77,0 days 00:01:15.406000,14.0,5.0,,,0 days 00:00:21.488000,0 days 00:00:28.040000,0 days 00:00:25.878000,0 days 01:05:36.969000,0 days 01:06:05.009000,0 days 01:06:30.887000,283.0,303.0,288.0,317.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:15.481000,2019-05-11 13:50:15.528,1,,False,,False,True
0 days 01:08:05.658000,BOT,77,0 days 00:01:34.771000,15.0,5.0,,0 days 01:08:02.827000,0 days 00:00:25.984000,0 days 00:00:34.585000,0 days 00:00:34.202000,0 days 01:06:56.871000,0 days 01:07:31.456000,0 days 01:08:05.658000,231.0,234.0,,295.0,False,SOFT,3.0,True,Mercedes,0 days 01:06:30.887000,2019-05-11 13:51:30.934,1,,False,,False,False
0 days 01:13:34.320000,BOT,77,,16.0,6.0,0 days 01:11:59.104000,,,0 days 00:00:35.810000,0 days 00:00:31.459000,,0 days 01:13:02.861000,0 days 01:13:34.342000,225.0,208.0,286.0,228.0,False,SOFT,1.0,True,Mercedes,0 days 01:08:05.658000,2019-05-11 13:53:05.705,1,,False,,False,False
0 days 01:14:50.278000,BOT,77,0 days 00:01:15.958000,17.0,6.0,,,0 days 00:00:21.521000,0 days 00:00:28.145000,0 days 00:00:26.292000,0 days 01:13:55.841000,0 days 01:14:23.986000,0 days 01:14:50.278000,285.0,306.0,285.0,315.0,False,SOFT,2.0,True,Mercedes,0 days 01:13:34.320000,2019-05-11 13:58:34.367,1,,False,,False,True
0 days 01:17:08.077000,BOT,77,,18.0,6.0,,0 days 01:17:08.077000,0 days 00:00:28.224000,0 days 00:00:37.716000,,0 days 01:15:18.519000,0 days 01:15:56.208000,,199.0,183.0,,245.0,False,SOFT,3.0,True,Mercedes,0 days 01:14:50.278000,2019-05-11 13:59:50.325,1,,False,,False,False
0 days 00:24:04.174000,HAM,44,,1.0,1.0,0 days 00:22:24.676000,,,0 days 00:00:39.524000,0 days 00:00:29.944000,,0 days 00:23:34.268000,0 days 00:24:04.344000,190.0,215.0,283.0,221.0,False,SOFT,1.0,True,Mercedes,0 days 00:22:24.676000,2019-05-11 13:07:24.723,1,,False,,False,False
0 days 00:25:21.597000,HAM,44,0 days 00:01:17.423000,2.0,1.0,,,0 days 00:00:21.869000,0 days 00:00:28.911000,0 days 00:00:26.643000,0 days 00:24:26.043000,0 days 00:24:54.954000,0 days 00:25:21.597000,284.0,299.0,286.0,316.0,True,SOFT,2.0,True,Mercedes,0 days 00:24:04.174000,2019-05-11 13:09:04.221,1,,False,,False,True
0 days 00:27:15.225000,HAM,44,0 days 00:01:53.628000,3.0,1.0,,,0 days 00:00:33.048000,0 days 00:00:44.950000,0 days 00:00:35.630000,0 days 00:25:54.645000,0 days 00:26:39.595000,0 days 00:27:15.225000,166.0,198.0,181.0,232.0,False,SOFT,3.0,True,Mercedes,0 days 00:25:21.597000,2019-05-11 13:10:21.644,1,,False,,False,True
0 days 00:29:11.091000,HAM,44,0 days 00:01:55.866000,4.0,1.0,,,0 days 00:00:36.591000,0 days 00:00:44.907000,0 days 00:00:34.368000,0 days 00:27:51.816000,0 days 00:28:36.723000,0 days 00:29:11.091000,131.0,201.0,281.0,248.0,False,SOFT,4.0,True,Mercedes,0 days 00:27:15.225000,2019-05-11 13:12:15.272,1,,False,,False,True
0 days 00:30:28.383000,HAM,44,0 days 00:01:17.292000,5.0,1.0,,,0 days 00:00:22.073000,0 days 00:00:28.670000,0 days 00:00:26.549000,0 days 00:29:33.164000,0 days 00:30:01.834000,0 days 00:30:28.383000,282.0,301.0,280.0,311.0,True,SOFT,5.0,True,Mercedes,0 days 00:29:11.091000,2019-05-11 13:14:11.138,1,,False,,False,True
0 days 00:32:29.727000,HAM,44,0 days 00:02:01.344000,6.0,1.0,,0 days 00:31:56.882000,0 days 00:00:24.082000,0 days 00:00:32.348000,0 days 00:01:04.914000,0 days 00:30:52.465000,0 days 00:31:24.813000,0 days 00:32:29.727000,252.0,221.0,,281.0,False,SOFT,6.0,True,Mercedes,0 days 00:30:28.383000,2019-05-11 13:15:28.430,1,,False,,False,False
0 days 00:43:29.318000,HAM,44,,7.0,2.0,0 days 00:41:50.039000,,,0 days 00:00:38.296000,0 days 00:00:32.745000,,0 days 00:42:56.573000,0 days 00:43:29.396000,210.0,202.0,285.0,230.0,False,SOFT,1.0,True,Mercedes,0 days 00:32:29.727000,2019-05-11 13:17:29.774,1,,False,,False,False
0 days 00:44:45.356000,HAM,44,0 days 00:01:16.038000,8.0,2.0,,,0 days 00:00:21.646000,0 days 00:00:28.280000,0 days 00:00:26.112000,0 days 00:43:50.964000,0 days 00:44:19.244000,0 days 00:44:45.356000,287.0,306.0,284.0,314.0,True,SOFT,2.0,True,Mercedes,0 days 00:43:29.318000,2019-05-11 13:28:29.365,1,,False,,False,True
0 days 00:46:28.437000,HAM,44,0 days 00:01:43.081000,9.0,2.0,,0 days 00:46:25.629000,0 days 00:00:27.379000,0 days 00:00:38.893000,0 days 00:00:36.809000,0 days 00:45:12.735000,0 days 00:45:51.628000,0 days 00:46:28.437000,195.0,187.0,,249.0,False,SOFT,3.0,True,Mercedes,0 days 00:44:45.356000,2019-05-11 13:29:45.403,1,,False,,False,False
0 days 00:54:04.087000,HAM,44,,10.0,3.0,0 days 00:52:21.433000,,,0 days 00:00:35.158000,0 days 00:00:39.116000,,0 days 00:53:24.971000,0 days 00:54:04.143000,229.0,228.0,284.0,223.0,False,SOFT,1.0,True,Mercedes,0 days 00:46:28.437000,2019-05-11 13:31:28.484,1,,False,,False,False
0 days 00:55:30.944000,HAM,44,0 days 00:01:26.857000,11.0,3.0,,0 days 00:55:26.932000,0 days 00:00:21.702000,0 days 00:00:28.116000,0 days 00:00:37.039000,0 days 00:54:25.789000,0 days 00:54:53.905000,0 days 00:55:30.944000,286.0,306.0,,319.0,False,SOFT,2.0,True,Mercedes,0 days 00:54:04.087000,2019-05-11 13:39:04.134,1,,False,,False,False
