Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:17:37.823000,BOT,77,,1.0,1.0,0 days 00:15:38.015000,,,0 days 00:00:52.882000,0 days 00:00:28.593000,,0 days 00:17:09.450000,0 days 00:17:38.243000,188.0,71.0,328.0,298.0,False,SOFT,1.0,True,Mercedes,0 days 00:15:38.015000,2019-04-27 13:00:38.261,1,,False,,False,False
0 days 00:19:20.253000,BOT,77,0 days 00:01:42.430000,2.0,1.0,,,0 days 00:00:36.145000,0 days 00:00:41.344000,0 days 00:00:24.941000,0 days 00:18:13.968000,0 days 00:18:55.312000,0 days 00:19:20.253000,233.0,249.0,331.0,314.0,True,SOFT,2.0,True,Mercedes,0 days 00:17:37.823000,2019-04-27 13:02:38.069,12,,False,,False,True
0 days 00:21:21.267000,BOT,77,0 days 00:02:01.014000,3.0,1.0,,,0 days 00:00:42.854000,0 days 00:00:51.802000,0 days 00:00:26.358000,0 days 00:20:03.107000,0 days 00:20:54.909000,0 days 00:21:21.267000,166.0,168.0,329.0,298.0,False,SOFT,3.0,True,Mercedes,0 days 00:19:20.253000,2019-04-27 13:04:20.499,12,,False,,False,True
0 days 00:23:03.293000,BOT,77,0 days 00:01:42.026000,4.0,1.0,,,0 days 00:00:35.709000,0 days 00:00:41.226000,0 days 00:00:25.091000,0 days 00:21:56.976000,0 days 00:22:38.202000,0 days 00:23:03.293000,227.0,253.0,331.0,313.0,True,SOFT,4.0,True,Mercedes,0 days 00:21:21.267000,2019-04-27 13:06:21.513,1,,False,,False,True
0 days 00:24:58.243000,BOT,77,0 days 00:01:54.950000,5.0,1.0,,,0 days 00:00:42.190000,0 days 00:00:46.498000,0 days 00:00:26.262000,0 days 00:23:45.483000,0 days 00:24:31.981000,0 days 00:24:58.243000,175.0,225.0,328.0,299.0,False,SOFT,5.0,True,Mercedes,0 days 00:23:03.293000,2019-04-27 13:08:03.539,1,,False,,False,True
0 days 00:26:40.530000,BOT,77,0 days 00:01:42.287000,6.0,1.0,,,0 days 00:00:35.894000,0 days 00:00:41.268000,0 days 00:00:25.125000,0 days 00:25:34.137000,0 days 00:26:15.405000,0 days 00:26:40.530000,237.0,251.0,327.0,310.0,False,SOFT,6.0,True,Mercedes,0 days 00:24:58.243000,2019-04-27 13:09:58.489,1,,False,,False,True
0 days 00:28:47.039000,BOT,77,0 days 00:02:06.509000,7.0,1.0,,0 days 00:28:46.413000,0 days 00:00:42.762000,0 days 00:00:49.390000,0 days 00:00:34.357000,0 days 00:27:23.292000,0 days 00:28:12.682000,0 days 00:28:47.039000,172.0,155.0,,301.0,False,SOFT,7.0,True,Mercedes,0 days 00:26:40.530000,2019-04-27 13:11:40.776,1,,False,,False,False
0 days 01:07:26.693000,BOT,77,,8.0,2.0,0 days 01:05:29.772000,,,0 days 00:00:53.140000,0 days 00:00:27.475000,,0 days 01:06:59.352000,0 days 01:07:26.802000,177.0,174.0,325.0,290.0,False,SOFT,1.0,True,Mercedes,0 days 00:28:47.039000,2019-04-27 13:13:47.285,125,,False,,False,False
0 days 01:09:08.215000,BOT,77,0 days 00:01:41.522000,9.0,2.0,,,0 days 00:00:35.628000,0 days 00:00:40.901000,0 days 00:00:24.993000,0 days 01:08:02.321000,0 days 01:08:43.222000,0 days 01:09:08.215000,229.0,253.0,330.0,313.0,True,SOFT,2.0,True,Mercedes,0 days 01:07:26.693000,2019-04-27 13:52:26.939,1,,False,,False,True
0 days 01:11:08.406000,BOT,77,0 days 00:02:00.191000,10.0,2.0,,,0 days 00:00:42.218000,0 days 00:00:51.631000,0 days 00:00:26.342000,0 days 01:09:50.433000,0 days 01:10:42.064000,0 days 01:11:08.406000,162.0,203.0,327.0,294.0,False,SOFT,3.0,True,Mercedes,0 days 01:09:08.215000,2019-04-27 13:54:08.461,1,,False,,False,True
0 days 01:43:22.393000,BOT,77,,11.0,2.0,,0 days 01:13:10.893000,0 days 00:00:35.428000,,,0 days 01:11:43.841000,,,236.0,,,,False,SOFT,4.0,True,Mercedes,0 days 01:11:08.406000,2019-04-27 13:56:08.652,125,,False,,False,False
0 days 01:45:11.653000,BOT,77,,12.0,3.0,0 days 01:43:22.287000,,,0 days 00:00:46.419000,0 days 00:00:26.660000,,0 days 01:44:45.094000,0 days 01:45:11.669000,176.0,216.0,325.0,295.0,False,SOFT,1.0,True,Mercedes,0 days 01:43:22.287000,2019-04-27 14:28:22.533,1,,False,,False,False
0 days 01:46:53.153000,BOT,77,0 days 00:01:41.500000,13.0,3.0,,,0 days 00:00:35.551000,0 days 00:00:40.826000,0 days 00:00:25.123000,0 days 01:45:47.204000,0 days 01:46:28.030000,0 days 01:46:53.153000,234.0,251.0,325.0,310.0,True,SOFT,2.0,True,Mercedes,0 days 01:45:11.653000,2019-04-27 14:30:11.899,12,,False,,False,True
