Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:24:35.233000,HAM,44,,1.0,1.0,0 days 00:22:37.393000,,,0 days 00:00:56.988000,0 days 00:00:38.351000,,0 days 00:23:56.920000,0 days 00:24:35.485000,118.0,188.0,265.0,202.0,False,SOFT,1.0,True,Mercedes,0 days 00:22:37.393000,2019-07-27 13:07:37.411,1,,False,,False,False
0 days 00:25:49.075000,HAM,44,0 days 00:01:13.842000,2.0,1.0,,,0 days 00:00:16.064000,0 days 00:00:35.201000,0 days 00:00:22.577000,0 days 00:24:51.297000,0 days 00:25:26.498000,0 days 00:25:49.075000,216.0,262.0,269.0,321.0,True,SOFT,2.0,True,Mercedes,0 days 00:24:35.233000,2019-07-27 13:09:35.251,12,,False,,False,True
0 days 00:28:02.746000,HAM,44,0 days 00:02:13.671000,3.0,1.0,,,0 days 00:00:27.443000,0 days 00:01:06.187000,0 days 00:00:40.041000,0 days 00:26:16.518000,0 days 00:27:22.705000,0 days 00:28:02.746000,104.0,80.0,269.0,205.0,False,SOFT,3.0,True,Mercedes,0 days 00:25:49.075000,2019-07-27 13:10:49.093,1,,False,,False,True
0 days 00:29:15.598000,HAM,44,0 days 00:01:12.852000,4.0,1.0,,,0 days 00:00:15.665000,0 days 00:00:35.134000,0 days 00:00:22.053000,0 days 00:28:18.411000,0 days 00:28:53.545000,0 days 00:29:15.598000,217.0,264.0,268.0,319.0,True,SOFT,4.0,True,Mercedes,0 days 00:28:02.746000,2019-07-27 13:13:02.764,1,,False,,False,True
0 days 00:30:52.315000,HAM,44,0 days 00:01:36.717000,5.0,1.0,,0 days 00:30:49.845000,0 days 00:00:19.866000,0 days 00:00:44.239000,0 days 00:00:32.612000,0 days 00:29:35.464000,0 days 00:30:19.703000,0 days 00:30:52.315000,179.0,234.0,,232.0,False,SOFT,5.0,True,Mercedes,0 days 00:29:15.598000,2019-07-27 13:14:15.616,1,,False,,False,False
0 days 00:32:52.267000,HAM,44,0 days 00:01:59.952000,6.0,2.0,0 days 00:31:12.450000,,0 days 00:00:43.839000,0 days 00:00:47.171000,0 days 00:00:28.942000,0 days 00:31:36.154000,0 days 00:32:23.325000,0 days 00:32:52.267000,117.0,216.0,271.0,221.0,False,SOFT,1.0,True,Mercedes,0 days 00:30:52.315000,2019-07-27 13:15:52.333,1,,False,,False,False
0 days 00:34:32.561000,HAM,44,0 days 00:01:40.294000,7.0,2.0,,0 days 00:34:29.995000,0 days 00:00:16.328000,0 days 00:00:48.773000,0 days 00:00:35.193000,0 days 00:33:08.595000,0 days 00:33:57.368000,0 days 00:34:32.561000,164.0,199.0,,267.0,False,SOFT,2.0,True,Mercedes,0 days 00:32:52.267000,2019-07-27 13:17:52.285,1,,False,,False,False
0 days 00:42:33.118000,HAM,44,,8.0,3.0,0 days 00:40:55.448000,,,0 days 00:00:47.191000,0 days 00:00:29.918000,,0 days 00:42:03.256000,0 days 00:42:33.128000,152.0,209.0,270.0,232.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:34:32.561000,2019-07-27 13:19:32.579,1,,False,,False,False
0 days 00:43:45.267000,HAM,44,0 days 00:01:12.149000,9.0,3.0,,,0 days 00:00:15.512000,0 days 00:00:34.853000,0 days 00:00:21.784000,0 days 00:42:48.630000,0 days 00:43:23.483000,0 days 00:43:45.267000,217.0,267.0,267.0,320.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:42:33.118000,2019-07-27 13:27:33.136,1,,False,,False,True
0 days 00:45:25.514000,HAM,44,0 days 00:01:40.247000,10.0,3.0,,0 days 00:45:22.939000,0 days 00:00:20.619000,0 days 00:00:48.520000,0 days 00:00:31.108000,0 days 00:44:05.886000,0 days 00:44:54.406000,0 days 00:45:25.514000,163.0,231.0,,217.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:43:45.267000,2019-07-27 13:28:45.285,1,,False,,False,False
0 days 00:54:30.167000,HAM,44,,11.0,4.0,0 days 00:52:45.851000,,,0 days 00:00:52.675000,0 days 00:00:29.991000,,0 days 00:54:00.200000,0 days 00:54:30.203000,141.0,203.0,269.0,216.0,False,SOFT,3.0,False,Mercedes,0 days 00:45:25.514000,2019-07-27 13:30:25.532,1,,False,,False,False
0 days 00:55:45.695000,HAM,44,0 days 00:01:15.528000,12.0,4.0,,,0 days 00:00:15.565000,0 days 00:00:34.687000,0 days 00:00:25.276000,0 days 00:54:45.732000,0 days 00:55:20.419000,0 days 00:55:45.695000,218.0,268.0,205.0,320.0,False,SOFT,4.0,False,Mercedes,0 days 00:54:30.167000,2019-07-27 13:39:30.185,1,,False,,False,True
0 days 00:57:16.388000,HAM,44,0 days 00:01:30.693000,13.0,4.0,,0 days 00:57:13.200000,0 days 00:00:20.017000,0 days 00:00:38.875000,0 days 00:00:31.801000,0 days 00:56:05.712000,0 days 00:56:44.587000,0 days 00:57:16.388000,202.0,223.0,,293.0,False,SOFT,5.0,False,Mercedes,0 days 00:55:45.695000,2019-07-27 13:40:45.713,1,,False,,False,False
0 days 01:05:16.566000,HAM,44,,14.0,5.0,0 days 01:03:22.686000,,,0 days 00:00:57.022000,0 days 00:00:35.478000,,0 days 01:04:41.373000,0 days 01:05:16.600000,139.0,195.0,272.0,205.0,False,SOFT,1.0,True,Mercedes,0 days 00:57:16.388000,2019-07-27 13:42:16.406,1,,False,,False,False
0 days 01:06:28.333000,HAM,44,0 days 00:01:11.767000,15.0,5.0,,,0 days 00:00:15.411000,0 days 00:00:34.572000,0 days 00:00:21.784000,0 days 01:05:31.977000,0 days 01:06:06.549000,0 days 01:06:28.333000,219.0,266.0,270.0,320.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:16.566000,2019-07-27 13:50:16.584,1,,False,,False,True
0 days 01:08:03.549000,HAM,44,0 days 00:01:35.216000,16.0,5.0,,0 days 01:08:00.928000,0 days 00:00:21.884000,0 days 00:00:40.487000,0 days 00:00:32.845000,0 days 01:06:50.217000,0 days 01:07:30.704000,0 days 01:08:03.549000,180.0,238.0,,270.0,False,SOFT,3.0,True,Mercedes,0 days 01:06:28.333000,2019-07-27 13:51:28.351,1,,False,,False,False
0 days 01:14:22.012000,HAM,44,,17.0,6.0,0 days 01:12:35.686000,,,0 days 00:00:53.148000,0 days 00:00:31.435000,,0 days 01:13:50.577000,0 days 01:14:22.031000,134.0,203.0,270.0,203.0,False,SOFT,1.0,True,Mercedes,0 days 01:08:03.549000,2019-07-27 13:53:03.567,1,,False,,False,False
0 days 01:15:33.805000,HAM,44,0 days 00:01:11.793000,18.0,6.0,,,0 days 00:00:15.515000,0 days 00:00:34.613000,0 days 00:00:21.665000,0 days 01:14:37.527000,0 days 01:15:12.140000,0 days 01:15:33.805000,219.0,267.0,268.0,323.0,False,SOFT,2.0,True,Mercedes,0 days 01:14:22.012000,2019-07-27 13:59:22.030,1,,False,,False,True
0 days 01:17:57.219000,HAM,44,,19.0,6.0,,0 days 01:17:57.219000,0 days 00:00:21.210000,0 days 00:00:58.725000,,0 days 01:15:55.008000,0 days 01:16:53.747000,,151.0,130.0,,239.0,False,SOFT,3.0,True,Mercedes,0 days 01:15:33.805000,2019-07-27 14:00:33.823,1,,False,,False,False
0 days 00:22:11.550000,VER,33,,1.0,1.0,0 days 00:20:13.728000,,,0 days 00:01:06.618000,0 days 00:00:31.210000,,0 days 00:21:40.346000,0 days 00:22:11.817000,111.0,176.0,271.0,174.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:20:13.728000,2019-07-27 13:05:13.746,1,,False,,False,False
0 days 00:23:24.143000,VER,33,0 days 00:01:12.593000,2.0,1.0,,,0 days 00:00:15.843000,0 days 00:00:34.713000,0 days 00:00:22.037000,0 days 00:22:27.393000,0 days 00:23:02.106000,0 days 00:23:24.143000,217.0,264.0,269.0,319.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:22:11.550000,2019-07-27 13:07:11.568,1,,False,,False,True
0 days 00:25:46.923000,VER,33,0 days 00:02:22.780000,3.0,1.0,,,0 days 00:00:30.980000,0 days 00:01:12.233000,0 days 00:00:39.567000,0 days 00:23:55.123000,0 days 00:25:07.356000,0 days 00:25:46.923000,95.0,105.0,147.0,153.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:23:24.143000,2019-07-27 13:08:24.161,12,,False,,False,True
0 days 00:27:44.695000,VER,33,0 days 00:01:57.772000,4.0,1.0,,,0 days 00:00:29.881000,0 days 00:00:56.057000,0 days 00:00:31.834000,0 days 00:26:16.804000,0 days 00:27:12.861000,0 days 00:27:44.695000,129.0,166.0,274.0,217.0,False,SOFT,4.0,True,Red Bull Racing,0 days 00:25:46.923000,2019-07-27 13:10:46.941,21,,False,,False,True
