Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:18:20.889000,VER,1,,1.0,1.0,0 days 00:16:37.294000,,,0 days 00:00:45.342000,0 days 00:00:26.890000,,0 days 00:17:54.153000,0 days 00:18:20.959000,286.0,226.0,259.0,295.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:16:37.294000,2025-07-05 14:03:03.035,1,,False,,False,False
0 days 00:19:46.930000,VER,1,0 days 00:01:26.041000,2.0,1.0,,,0 days 00:00:27.749000,0 days 00:00:34.530000,0 days 00:00:23.762000,0 days 00:18:48.638000,0 days 00:19:23.168000,0 days 00:19:46.930000,324.0,271.0,254.0,325.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:18:20.889000,2025-07-05 14:04:46.630,1,,False,,False,True
0 days 00:21:45.843000,VER,1,0 days 00:01:58.913000,3.0,1.0,,0 days 00:21:38.744000,0 days 00:00:40.663000,0 days 00:00:47.489000,0 days 00:00:30.761000,0 days 00:20:27.593000,0 days 00:21:15.082000,0 days 00:21:45.843000,205.0,220.0,,198.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:19:46.930000,2025-07-05 14:06:12.671,1,,False,,False,False
0 days 00:37:07.870000,VER,1,,4.0,2.0,0 days 00:34:58.983000,,,0 days 00:00:42.578000,0 days 00:00:27.935000,,0 days 00:36:39.935000,0 days 00:37:08.396000,295.0,243.0,259.0,292.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:34:58.983000,2025-07-05 14:21:24.724,1,,False,,False,False
0 days 00:38:33.756000,VER,1,0 days 00:01:25.886000,5.0,2.0,,,0 days 00:00:27.836000,0 days 00:00:34.494000,0 days 00:00:23.556000,0 days 00:37:35.706000,0 days 00:38:10.200000,0 days 00:38:33.756000,324.0,272.0,257.0,323.0,True,SOFT,5.0,False,Red Bull Racing,0 days 00:37:07.870000,2025-07-05 14:23:33.611,1,,False,,False,True
0 days 00:40:28.369000,VER,1,0 days 00:01:54.613000,6.0,2.0,,0 days 00:40:22.395000,0 days 00:00:36.532000,0 days 00:00:48.752000,0 days 00:00:29.329000,0 days 00:39:10.288000,0 days 00:39:59.040000,0 days 00:40:28.369000,218.0,220.0,,254.0,False,SOFT,6.0,False,Red Bull Racing,0 days 00:38:33.756000,2025-07-05 14:24:59.497,1,,False,,False,False
0 days 00:51:17.930000,VER,1,,7.0,3.0,0 days 00:49:30.748000,,,0 days 00:00:46.123000,0 days 00:00:28.327000,,0 days 00:50:49.709000,0 days 00:51:18.222000,292.0,217.0,260.0,290.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:40:28.369000,2025-07-05 14:26:54.110,12,,False,,False,False
0 days 00:52:43.246000,VER,1,0 days 00:01:25.316000,8.0,3.0,,,0 days 00:00:27.649000,0 days 00:00:34.272000,0 days 00:00:23.395000,0 days 00:51:45.579000,0 days 00:52:19.851000,0 days 00:52:43.246000,323.0,269.0,257.0,325.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:51:17.930000,2025-07-05 14:37:43.671,1,,False,,False,True
0 days 00:54:41.045000,VER,1,0 days 00:01:57.799000,9.0,3.0,,0 days 00:54:35.043000,0 days 00:00:38.373000,0 days 00:00:51.497000,0 days 00:00:27.929000,0 days 00:53:21.619000,0 days 00:54:13.116000,0 days 00:54:41.045000,227.0,236.0,,292.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:52:43.246000,2025-07-05 14:39:08.987,1,,False,,False,False
0 days 01:00:36.276000,VER,1,,10.0,4.0,0 days 00:58:44.349000,,,0 days 00:00:47.297000,0 days 00:00:28.224000,,0 days 01:00:08.177000,0 days 01:00:36.474000,235.0,232.0,260.0,248.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:54:41.045000,2025-07-05 14:41:06.786,1,,False,,False,False
0 days 01:02:01.673000,VER,1,0 days 00:01:25.397000,11.0,4.0,,,0 days 00:00:27.854000,0 days 00:00:34.216000,0 days 00:00:23.327000,0 days 01:01:04.130000,0 days 01:01:38.346000,0 days 01:02:01.673000,322.0,271.0,257.0,325.0,False,SOFT,5.0,False,Red Bull Racing,0 days 01:00:36.276000,2025-07-05 14:47:02.017,1,,False,,False,True
0 days 01:03:49.334000,VER,1,0 days 00:01:47.661000,12.0,4.0,,0 days 01:03:43.308000,0 days 00:00:34.848000,0 days 00:00:44.056000,0 days 00:00:28.757000,0 days 01:02:36.521000,0 days 01:03:20.577000,0 days 01:03:49.334000,255.0,234.0,,261.0,False,SOFT,6.0,False,Red Bull Racing,0 days 01:02:01.673000,2025-07-05 14:48:27.414,1,,False,,False,False
