Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:20:05.402000,BOT,77,,1.0,1.0,0 days 00:18:31.103000,,,0 days 00:00:30.552000,0 days 00:00:35.614000,,0 days 00:19:29.823000,0 days 00:20:05.712000,204.0,248.0,284.0,249.0,False,SOFT,1.0,True,Mercedes,0 days 00:18:31.103000,2020-10-31 13:03:32.244,1,,False,,False,False
0 days 00:21:24.436000,BOT,77,0 days 00:01:19.034000,2.0,1.0,,,0 days 00:00:23.846000,0 days 00:00:25.850000,0 days 00:00:29.338000,0 days 00:20:29.248000,0 days 00:20:55.098000,0 days 00:21:24.436000,231.0,266.0,261.0,263.0,True,SOFT,2.0,True,Mercedes,0 days 00:20:05.402000,2020-10-31 13:05:06.543,1,,False,,False,True
0 days 00:23:08.063000,BOT,77,0 days 00:01:43.627000,3.0,1.0,,,0 days 00:00:32.027000,0 days 00:00:33.104000,0 days 00:00:38.496000,0 days 00:21:56.463000,0 days 00:22:29.567000,0 days 00:23:08.063000,195.0,246.0,281.0,237.0,False,SOFT,3.0,True,Mercedes,0 days 00:21:24.436000,2020-10-31 13:06:25.577,1,,False,,False,True
0 days 00:24:22.689000,BOT,77,0 days 00:01:14.626000,4.0,1.0,,,0 days 00:00:23.902000,0 days 00:00:25.744000,0 days 00:00:24.980000,0 days 00:23:31.965000,0 days 00:23:57.709000,0 days 00:24:22.689000,231.0,266.0,285.0,299.0,False,SOFT,4.0,True,Mercedes,0 days 00:23:08.063000,2020-10-31 13:08:09.204,1,,True,TRACK LIMITS AT TURN 9,False,True
0 days 00:25:58.434000,BOT,77,0 days 00:01:35.745000,5.0,1.0,,0 days 00:25:54.050000,0 days 00:00:29.574000,0 days 00:00:31.029000,0 days 00:00:35.142000,0 days 00:24:52.263000,0 days 00:25:23.292000,0 days 00:25:58.434000,201.0,244.0,,262.0,False,SOFT,5.0,True,Mercedes,0 days 00:24:22.689000,2020-10-31 13:09:23.830,1,,False,,False,False
0 days 00:29:12.068000,BOT,77,,6.0,2.0,0 days 00:27:44.979000,,,0 days 00:00:30.010000,0 days 00:00:31.356000,,0 days 00:28:40.820000,0 days 00:29:12.341000,211.0,249.0,281.0,269.0,False,SOFT,1.0,True,Mercedes,0 days 00:25:58.434000,2020-10-31 13:10:59.575,1,,False,,False,False
0 days 00:30:26.702000,BOT,77,0 days 00:01:14.634000,7.0,2.0,,,0 days 00:00:23.834000,0 days 00:00:25.868000,0 days 00:00:24.932000,0 days 00:29:35.902000,0 days 00:30:01.770000,0 days 00:30:26.702000,232.0,265.0,284.0,298.0,True,SOFT,2.0,True,Mercedes,0 days 00:29:12.068000,2020-10-31 13:14:13.209,1,,False,,False,True
0 days 00:32:17.245000,BOT,77,0 days 00:01:50.543000,8.0,2.0,,,0 days 00:00:32.592000,0 days 00:00:36.404000,0 days 00:00:41.547000,0 days 00:30:59.294000,0 days 00:31:35.698000,0 days 00:32:17.245000,182.0,229.0,283.0,145.0,False,SOFT,3.0,True,Mercedes,0 days 00:30:26.702000,2020-10-31 13:15:27.843,1,,False,,False,True
0 days 00:33:31.466000,BOT,77,0 days 00:01:14.221000,9.0,2.0,,,0 days 00:00:23.788000,0 days 00:00:25.705000,0 days 00:00:24.728000,0 days 00:32:41.033000,0 days 00:33:06.738000,0 days 00:33:31.466000,228.0,265.0,286.0,298.0,True,SOFT,4.0,True,Mercedes,0 days 00:32:17.245000,2020-10-31 13:17:18.386,1,,False,,False,True
0 days 00:35:08.014000,BOT,77,0 days 00:01:36.548000,10.0,2.0,,0 days 00:35:03.571000,0 days 00:00:28.192000,0 days 00:00:30.966000,0 days 00:00:37.390000,0 days 00:33:59.658000,0 days 00:34:30.624000,0 days 00:35:08.014000,203.0,241.0,,236.0,False,SOFT,5.0,True,Mercedes,0 days 00:33:31.466000,2020-10-31 13:18:32.607,1,,False,,False,False
0 days 00:42:12.014000,BOT,77,,11.0,3.0,0 days 00:40:32.982000,,,0 days 00:00:28.874000,0 days 00:00:45.164000,,0 days 00:41:26.850000,0 days 00:42:12.041000,220.0,251.0,282.0,54.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:35:08.014000,2020-10-31 13:20:09.155,1,,False,,False,False
0 days 00:43:26.599000,BOT,77,0 days 00:01:14.585000,12.0,3.0,,,0 days 00:00:24.042000,0 days 00:00:25.615000,0 days 00:00:24.928000,0 days 00:42:36.056000,0 days 00:43:01.671000,0 days 00:43:26.599000,234.0,264.0,284.0,298.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:42:12.014000,2020-10-31 13:27:13.155,1,,False,,False,True
0 days 00:45:05.070000,BOT,77,0 days 00:01:38.471000,13.0,3.0,,0 days 00:45:00.533000,0 days 00:00:30.095000,0 days 00:00:30.598000,0 days 00:00:37.778000,0 days 00:43:56.694000,0 days 00:44:27.292000,0 days 00:45:05.070000,202.0,245.0,,256.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:43:26.599000,2020-10-31 13:28:27.740,1,,False,,False,False
0 days 00:54:27.431000,BOT,77,,14.0,4.0,0 days 00:53:00.061000,,,0 days 00:00:29.702000,0 days 00:00:29.588000,,0 days 00:53:57.859000,0 days 00:54:27.466000,209.0,248.0,284.0,278.0,False,SOFT,1.0,True,Mercedes,0 days 00:45:05.070000,2020-10-31 13:30:06.211,12,,False,,False,False
0 days 00:55:42.721000,BOT,77,0 days 00:01:15.290000,15.0,4.0,,,0 days 00:00:23.720000,0 days 00:00:25.645000,0 days 00:00:25.925000,0 days 00:54:51.151000,0 days 00:55:16.796000,0 days 00:55:42.721000,232.0,265.0,210.0,297.0,False,SOFT,2.0,True,Mercedes,0 days 00:54:27.431000,2020-10-31 13:39:28.572,1,,False,,False,True
0 days 00:57:20.607000,BOT,77,0 days 00:01:37.886000,16.0,4.0,,0 days 00:57:16.080000,0 days 00:00:30.715000,0 days 00:00:31.979000,0 days 00:00:35.192000,0 days 00:56:13.436000,0 days 00:56:45.415000,0 days 00:57:20.607000,192.0,243.0,,283.0,False,SOFT,3.0,True,Mercedes,0 days 00:55:42.721000,2020-10-31 13:40:43.862,1,,False,,False,False
0 days 01:05:03.965000,BOT,77,,17.0,5.0,0 days 01:03:27.355000,,,0 days 00:00:29.919000,0 days 00:00:40.756000,,0 days 01:04:23.276000,0 days 01:05:04.055000,216.0,251.0,284.0,169.0,False,SOFT,1.0,True,Mercedes,0 days 00:57:20.607000,2020-10-31 13:42:21.748,1,,False,,False,False
0 days 01:06:17.777000,BOT,77,0 days 00:01:13.812000,18.0,5.0,,,0 days 00:00:23.511000,0 days 00:00:25.464000,0 days 00:00:24.837000,0 days 01:05:27.476000,0 days 01:05:52.940000,0 days 01:06:17.777000,234.0,266.0,285.0,297.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:03.965000,2020-10-31 13:50:05.106,1,,False,,False,True
0 days 01:07:50.557000,BOT,77,0 days 00:01:32.780000,19.0,5.0,,0 days 01:07:46.047000,0 days 00:00:28.706000,0 days 00:00:29.879000,0 days 00:00:34.195000,0 days 01:06:46.483000,0 days 01:07:16.362000,0 days 01:07:50.557000,206.0,244.0,,272.0,False,SOFT,3.0,True,Mercedes,0 days 01:06:17.777000,2020-10-31 13:51:18.918,1,,False,,False,False
0 days 01:13:50.592000,BOT,77,,20.0,6.0,0 days 01:12:18.089000,,,0 days 00:00:30.263000,0 days 00:00:36.676000,,0 days 01:13:13.947000,0 days 01:13:50.600000,219.0,249.0,284.0,118.0,False,SOFT,1.0,True,Mercedes,0 days 01:07:50.557000,2020-10-31 13:52:51.698,1,,False,,False,False
