Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:08:23.416000,RIC,3,0 days 00:01:30.988000,1.0,1.0,0 days 00:06:53.351000,,0 days 00:00:27.111000,0 days 00:00:38.734000,0 days 00:00:25.143000,0 days 00:07:19.622000,0 days 00:07:58.326000,0 days 00:08:23.556000,171.0,185.0,268.0,256.0,False,HYPERSOFT,1.0,True,Red Bull Racing,0 days 00:06:53.351000,2018-05-26 13:02:53.376,21,,False,,False,False
0 days 00:09:36.185000,RIC,3,0 days 00:01:12.769000,2.0,1.0,,,0 days 00:00:19.161000,0 days 00:00:33.736000,0 days 00:00:19.872000,0 days 00:08:42.577000,0 days 00:09:16.313000,0 days 00:09:36.185000,216.0,205.0,277.0,283.0,True,HYPERSOFT,2.0,True,Red Bull Racing,0 days 00:08:23.416000,2018-05-26 13:04:23.441,1,,False,,False,True
0 days 00:11:22.383000,RIC,3,0 days 00:01:46.198000,3.0,1.0,,,0 days 00:00:22.982000,0 days 00:00:49.532000,0 days 00:00:33.684000,0 days 00:09:59.167000,0 days 00:10:48.699000,0 days 00:11:22.383000,174.0,157.0,262.0,148.0,False,HYPERSOFT,3.0,True,Red Bull Racing,0 days 00:09:36.185000,2018-05-26 13:05:36.210,1,,False,,False,True
0 days 00:12:34.396000,RIC,3,0 days 00:01:12.013000,4.0,1.0,,,0 days 00:00:19.111000,0 days 00:00:33.779000,0 days 00:00:19.123000,0 days 00:11:41.494000,0 days 00:12:15.273000,0 days 00:12:34.396000,216.0,207.0,270.0,282.0,True,HYPERSOFT,4.0,True,Red Bull Racing,0 days 00:11:22.383000,2018-05-26 13:07:22.408,1,,False,,False,True
0 days 00:30:05.047000,RIC,3,,5.0,1.0,,0 days 00:14:02.801000,0 days 00:00:25.065000,0 days 00:00:42.479000,,0 days 00:12:59.533000,0 days 00:13:41.988000,,168.0,145.0,,256.0,False,HYPERSOFT,5.0,True,Red Bull Racing,0 days 00:12:34.396000,2018-05-26 13:08:34.421,12,,False,,False,False
0 days 00:31:35.457000,RIC,3,0 days 00:01:30.410000,6.0,2.0,0 days 00:30:05.689000,,0 days 00:00:24.993000,0 days 00:00:38.980000,0 days 00:00:26.437000,0 days 00:30:30.040000,0 days 00:31:09.020000,0 days 00:31:35.457000,192.0,181.0,270.0,271.0,False,HYPERSOFT,1.0,True,Red Bull Racing,0 days 00:30:05.047000,2018-05-26 13:26:05.072,1,,False,,False,False
0 days 00:32:46.810000,RIC,3,0 days 00:01:11.353000,7.0,2.0,,,0 days 00:00:18.837000,0 days 00:00:33.509000,0 days 00:00:19.007000,0 days 00:31:54.294000,0 days 00:32:27.803000,0 days 00:32:46.810000,220.0,210.0,272.0,285.0,True,HYPERSOFT,2.0,True,Red Bull Racing,0 days 00:31:35.457000,2018-05-26 13:27:35.482,1,,False,,False,True
0 days 00:41:13.978000,RIC,3,,8.0,2.0,,0 days 00:34:09.255000,0 days 00:00:25.907000,0 days 00:00:41.209000,,0 days 00:33:12.735000,0 days 00:33:53.973000,,161.0,172.0,,247.0,False,HYPERSOFT,3.0,True,Red Bull Racing,0 days 00:32:46.810000,2018-05-26 13:28:46.835,12,,False,,False,False
0 days 00:42:40.327000,RIC,3,0 days 00:01:26.349000,9.0,3.0,0 days 00:41:14.709000,,0 days 00:00:24.235000,0 days 00:00:38.888000,0 days 00:00:23.226000,0 days 00:41:38.213000,0 days 00:42:17.101000,0 days 00:42:40.327000,199.0,179.0,269.0,270.0,False,HYPERSOFT,1.0,True,Red Bull Racing,0 days 00:41:13.978000,2018-05-26 13:37:14.003,1,,False,,False,False
0 days 00:43:51.605000,RIC,3,0 days 00:01:11.278000,10.0,3.0,,,0 days 00:00:18.691000,0 days 00:00:33.627000,0 days 00:00:18.960000,0 days 00:42:59.018000,0 days 00:43:32.645000,0 days 00:43:51.605000,221.0,207.0,269.0,283.0,True,HYPERSOFT,2.0,True,Red Bull Racing,0 days 00:42:40.327000,2018-05-26 13:38:40.352,1,,False,,False,True
