Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:22:28.519000,VER,33,,1.0,1.0,0 days 00:20:46.606000,,,0 days 00:00:42.942000,0 days 00:00:26.299000,,0 days 00:22:02.468000,0 days 00:22:28.770000,259.0,175.0,263.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:20:46.606000,2019-08-03 13:05:48.784,1,,False,,False,False
0 days 00:23:44.336000,VER,33,0 days 00:01:15.817000,2.0,1.0,,,0 days 00:00:27.415000,0 days 00:00:26.968000,0 days 00:00:21.434000,0 days 00:22:55.934000,0 days 00:23:22.902000,0 days 00:23:44.336000,278.0,253.0,262.0,307.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:22:28.519000,2019-08-03 13:07:30.697,1,,False,,False,True
0 days 00:25:30.425000,VER,33,0 days 00:01:46.089000,3.0,1.0,,0 days 00:25:28.731000,0 days 00:00:34.509000,0 days 00:00:37.786000,0 days 00:00:33.794000,0 days 00:24:18.845000,0 days 00:24:56.631000,0 days 00:25:30.425000,212.0,98.0,,260.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:23:44.336000,2019-08-03 13:08:46.514,12,,False,,False,False
0 days 00:42:36.381000,VER,33,,4.0,2.0,0 days 00:40:59.080000,,,0 days 00:00:34.439000,0 days 00:00:30.438000,,0 days 00:42:05.973000,0 days 00:42:36.502000,262.0,229.0,262.0,260.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:25:30.425000,2019-08-03 13:10:32.603,1,,False,,False,False
0 days 00:43:51.954000,VER,33,0 days 00:01:15.573000,5.0,2.0,,,0 days 00:00:27.380000,0 days 00:00:26.839000,0 days 00:00:21.354000,0 days 00:43:03.761000,0 days 00:43:30.600000,0 days 00:43:51.954000,279.0,255.0,262.0,307.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:42:36.381000,2019-08-03 13:27:38.559,1,,False,,False,True
0 days 00:45:32.736000,VER,33,0 days 00:01:40.782000,6.0,2.0,,0 days 00:45:31.034000,0 days 00:00:36.774000,0 days 00:00:34.661000,0 days 00:00:29.347000,0 days 00:44:28.728000,0 days 00:45:03.389000,0 days 00:45:32.736000,206.0,207.0,,290.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:43:51.954000,2019-08-03 13:28:54.132,1,,False,,False,False
0 days 00:54:23.618000,VER,33,,7.0,3.0,0 days 00:52:44.589000,,,0 days 00:00:41.071000,0 days 00:00:25.911000,,0 days 00:53:57.784000,0 days 00:54:23.867000,260.0,200.0,262.0,290.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:45:32.736000,2019-08-03 13:30:34.914,1,,False,,False,False
0 days 00:55:41.096000,VER,33,0 days 00:01:17.478000,8.0,3.0,,,0 days 00:00:27.163000,0 days 00:00:26.619000,0 days 00:00:23.696000,0 days 00:54:50.781000,0 days 00:55:17.400000,0 days 00:55:41.096000,279.0,255.0,179.0,305.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:54:23.618000,2019-08-03 13:39:25.796,1,,False,,False,True
0 days 00:57:18.894000,VER,33,0 days 00:01:37.798000,9.0,3.0,,0 days 00:57:17.104000,0 days 00:00:36.520000,0 days 00:00:33.779000,0 days 00:00:27.499000,0 days 00:56:17.616000,0 days 00:56:51.395000,0 days 00:57:18.894000,224.0,213.0,,236.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:55:41.096000,2019-08-03 13:40:43.274,1,,False,,False,False
0 days 01:05:47.514000,VER,33,,10.0,4.0,0 days 01:04:08.553000,,,0 days 00:00:38.973000,0 days 00:00:26.125000,,0 days 01:05:21.389000,0 days 01:05:47.738000,249.0,200.0,260.0,236.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:57:18.894000,2019-08-03 13:42:21.072,1,,False,,False,False
0 days 01:07:02.472000,VER,33,0 days 00:01:14.958000,11.0,4.0,,,0 days 00:00:27.138000,0 days 00:00:26.534000,0 days 00:00:21.286000,0 days 01:06:14.652000,0 days 01:06:41.186000,0 days 01:07:02.472000,278.0,255.0,252.0,301.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:05:47.514000,2019-08-03 13:50:49.692,1,,False,,False,True
0 days 01:08:29.095000,VER,33,0 days 00:01:26.623000,12.0,4.0,,0 days 01:08:27.372000,0 days 00:00:30.297000,0 days 00:00:30.430000,0 days 00:00:25.896000,0 days 01:07:32.769000,0 days 01:08:03.199000,0 days 01:08:29.095000,256.0,226.0,,282.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:07:02.472000,2019-08-03 13:52:04.650,1,,False,,False,False
0 days 01:14:21.549000,VER,33,,13.0,5.0,0 days 01:12:46.347000,,,0 days 00:00:36.337000,0 days 00:00:26.204000,,0 days 01:13:55.345000,0 days 01:14:21.647000,260.0,197.0,264.0,282.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:08:29.095000,2019-08-03 13:53:31.273,1,,False,,False,False
0 days 01:15:36.121000,VER,33,0 days 00:01:14.572000,14.0,5.0,,,0 days 00:00:27.095000,0 days 00:00:26.456000,0 days 00:00:21.021000,0 days 01:14:48.644000,0 days 01:15:15.100000,0 days 01:15:36.121000,279.0,256.0,259.0,304.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:14:21.549000,2019-08-03 13:59:23.727,1,,False,,False,True
0 days 01:17:23.582000,VER,33,0 days 00:01:47.461000,15.0,5.0,,,0 days 00:00:45.404000,0 days 00:00:34.991000,0 days 00:00:27.066000,0 days 01:16:21.525000,0 days 01:16:56.516000,0 days 01:17:23.582000,104.0,226.0,79.0,285.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:15:36.121000,2019-08-03 14:00:38.299,1,,False,,False,True
0 days 00:21:59.176000,BOT,77,,1.0,1.0,0 days 00:20:14.282000,,,0 days 00:00:38.011000,0 days 00:00:31.401000,,0 days 00:21:27.961000,0 days 00:21:59.535000,217.0,202.0,262.0,,False,SOFT,1.0,True,Mercedes,0 days 00:20:14.282000,2019-08-03 13:05:16.460,1,,False,,False,False
