Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:20:50.473000,HAM,44,,1.0,1.0,0 days 00:19:15.835000,,,0 days 00:00:34.704000,0 days 00:00:29.352000,,0 days 00:20:21.121000,0 days 00:20:50.705000,198.0,128.0,284.0,259.0,False,SOFT,1.0,True,Mercedes,0 days 00:19:15.835000,2021-04-17 12:04:15.843,12,,False,,False,False
0 days 00:30:41.882000,HAM,44,,2.0,1.0,,0 days 00:22:39.400000,,,,,,,,,,,False,SOFT,2.0,True,Mercedes,0 days 00:20:50.473000,2021-04-17 12:05:50.481,251,,False,,False,False
0 days 00:32:20.427000,HAM,44,,3.0,2.0,0 days 00:30:41.882000,,,0 days 00:00:33.827000,0 days 00:00:39.239000,,0 days 00:31:41.234000,0 days 00:32:20.703000,204.0,238.0,284.0,110.0,False,SOFT,3.0,False,Mercedes,0 days 00:30:41.882000,2021-04-17 12:15:41.890,1,,False,,False,False
0 days 00:33:35.613000,HAM,44,0 days 00:01:15.186000,4.0,2.0,,,0 days 00:00:23.927000,0 days 00:00:25.842000,0 days 00:00:25.417000,0 days 00:32:44.354000,0 days 00:33:10.196000,0 days 00:33:35.613000,235.0,259.0,285.0,289.0,True,SOFT,4.0,False,Mercedes,0 days 00:32:20.427000,2021-04-17 12:17:20.435,1,,False,,False,True
0 days 00:35:17.664000,HAM,44,0 days 00:01:42.051000,5.0,2.0,,,0 days 00:00:32.327000,0 days 00:00:33.185000,0 days 00:00:36.539000,0 days 00:34:07.940000,0 days 00:34:41.125000,0 days 00:35:17.664000,172.0,235.0,283.0,209.0,False,SOFT,5.0,False,Mercedes,0 days 00:33:35.613000,2021-04-17 12:18:35.621,1,,False,,False,True
0 days 00:36:32.619000,HAM,44,0 days 00:01:14.955000,6.0,2.0,,,0 days 00:00:23.886000,0 days 00:00:25.818000,0 days 00:00:25.251000,0 days 00:35:41.550000,0 days 00:36:07.368000,0 days 00:36:32.619000,234.0,260.0,285.0,290.0,True,SOFT,6.0,False,Mercedes,0 days 00:35:17.664000,2021-04-17 12:20:17.672,1,,False,,False,True
0 days 00:38:01.194000,HAM,44,0 days 00:01:28.575000,7.0,2.0,,0 days 00:37:56.743000,0 days 00:00:26.786000,0 days 00:00:28.782000,0 days 00:00:33.007000,0 days 00:36:59.405000,0 days 00:37:28.187000,0 days 00:38:01.194000,212.0,254.0,,246.0,False,SOFT,7.0,False,Mercedes,0 days 00:36:32.619000,2021-04-17 12:21:32.627,1,,False,,False,False
0 days 00:41:33.061000,HAM,44,,8.0,3.0,0 days 00:40:01.724000,,,0 days 00:00:30.042000,0 days 00:00:34.509000,,0 days 00:40:58.697000,0 days 00:41:33.304000,204.0,245.0,285.0,206.0,False,SOFT,8.0,False,Mercedes,0 days 00:38:01.194000,2021-04-17 12:23:01.202,1,,False,,False,False
0 days 00:42:47.884000,HAM,44,0 days 00:01:14.823000,9.0,3.0,,,0 days 00:00:23.853000,0 days 00:00:25.821000,0 days 00:00:25.149000,0 days 00:41:56.914000,0 days 00:42:22.735000,0 days 00:42:47.884000,233.0,260.0,286.0,291.0,True,SOFT,9.0,False,Mercedes,0 days 00:41:33.061000,2021-04-17 12:26:33.069,1,,False,,False,True
0 days 00:44:18.605000,HAM,44,0 days 00:01:30.721000,10.0,3.0,,0 days 00:44:14.186000,0 days 00:00:27.226000,0 days 00:00:29.745000,0 days 00:00:33.750000,0 days 00:43:15.110000,0 days 00:43:44.855000,0 days 00:44:18.605000,211.0,233.0,,253.0,False,SOFT,10.0,False,Mercedes,0 days 00:42:47.884000,2021-04-17 12:27:47.892,1,,False,,False,False
0 days 00:52:47.785000,HAM,44,,11.0,4.0,0 days 00:51:07.314000,,,0 days 00:00:30.273000,0 days 00:00:44.222000,,0 days 00:52:03.632000,0 days 00:52:47.846000,210.0,240.0,283.0,174.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:44:18.605000,2021-04-17 12:29:18.613,1,,False,,False,False
0 days 00:54:02.602000,HAM,44,0 days 00:01:14.817000,12.0,4.0,,,0 days 00:00:23.871000,0 days 00:00:25.851000,0 days 00:00:25.095000,0 days 00:53:11.656000,0 days 00:53:37.507000,0 days 00:54:02.602000,233.0,261.0,285.0,289.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:52:47.785000,2021-04-17 12:37:47.793,1,,False,,False,True
0 days 00:55:49.784000,HAM,44,0 days 00:01:47.182000,13.0,4.0,,,0 days 00:00:29.931000,0 days 00:00:33.591000,0 days 00:00:43.660000,0 days 00:54:32.533000,0 days 00:55:06.124000,0 days 00:55:49.784000,196.0,98.0,284.0,82.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:54:02.602000,2021-04-17 12:39:02.610,1,,False,,False,True
0 days 00:57:16.689000,HAM,44,0 days 00:01:26.905000,14.0,4.0,,0 days 00:57:12.149000,0 days 00:00:23.991000,0 days 00:00:30.654000,0 days 00:00:32.260000,0 days 00:56:13.775000,0 days 00:56:44.429000,0 days 00:57:16.689000,232.0,239.0,,271.0,False,MEDIUM,4.0,True,Mercedes,0 days 00:55:49.784000,2021-04-17 12:40:49.792,1,,False,,False,False
0 days 01:04:21.875000,HAM,44,,15.0,5.0,0 days 01:03:00.494000,,,0 days 00:00:29.624000,0 days 00:00:27.336000,,0 days 01:03:54.567000,0 days 01:04:21.893000,207.0,243.0,285.0,271.0,False,SOFT,1.0,True,Mercedes,0 days 00:57:16.689000,2021-04-17 12:42:16.697,1,,False,,False,False
0 days 01:05:38.798000,HAM,44,0 days 00:01:16.923000,16.0,5.0,,,0 days 00:00:23.769000,0 days 00:00:25.787000,0 days 00:00:27.367000,0 days 01:04:45.644000,0 days 01:05:11.431000,0 days 01:05:38.798000,234.0,260.0,186.0,291.0,False,SOFT,2.0,True,Mercedes,0 days 01:04:21.875000,2021-04-17 12:49:21.883,1,,False,,False,True
0 days 01:07:09.884000,HAM,44,0 days 00:01:31.086000,17.0,5.0,,0 days 01:07:05.456000,0 days 00:00:28.088000,0 days 00:00:28.809000,0 days 00:00:34.189000,0 days 01:06:06.886000,0 days 01:06:35.695000,0 days 01:07:09.884000,215.0,243.0,,271.0,False,SOFT,3.0,True,Mercedes,0 days 01:05:38.798000,2021-04-17 12:50:38.806,1,,False,,False,False
0 days 01:15:45.848000,HAM,44,,18.0,6.0,0 days 01:14:18.257000,,,0 days 00:00:29.556000,0 days 00:00:33.638000,,0 days 01:15:12.234000,0 days 01:15:45.918000,212.0,242.0,287.0,105.0,False,SOFT,1.0,True,Mercedes,0 days 01:07:09.884000,2021-04-17 12:52:09.892,1,,False,,False,False
