Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:18:06.498000,STR,18,,1.0,1.0,0 days 00:16:01.407000,,,0 days 00:00:45.503000,0 days 00:00:39.026000,,0 days 00:17:27.472000,0 days 00:18:06.741000,221.0,257.0,173.0,188.0,False,INTERMEDIATE,1.0,True,Racing Point,0 days 00:16:01.407000,2020-11-14 12:01:01.607,1,,False,,False,False
0 days 00:20:13.965000,STR,18,0 days 00:02:07.467000,2.0,1.0,,,0 days 00:00:47.358000,0 days 00:00:46.743000,0 days 00:00:33.366000,0 days 00:18:53.856000,0 days 00:19:40.599000,0 days 00:20:13.965000,238.0,253.0,180.0,228.0,True,INTERMEDIATE,2.0,True,Racing Point,0 days 00:18:06.498000,2020-11-14 12:03:06.698,12,,False,,False,True
0 days 00:22:28.567000,STR,18,0 days 00:02:14.602000,3.0,1.0,,0 days 00:22:27.943000,0 days 00:00:47.616000,0 days 00:00:51.275000,0 days 00:00:35.711000,0 days 00:21:01.581000,0 days 00:21:52.856000,0 days 00:22:28.567000,216.0,223.0,,179.0,False,INTERMEDIATE,3.0,True,Racing Point,0 days 00:20:13.965000,2020-11-14 12:05:14.165,12,,False,,False,False
0 days 00:25:20.776000,STR,18,,4.0,2.0,0 days 00:23:08.620000,0 days 00:25:20.146000,0 days 00:01:24.117000,0 days 00:00:50.650000,0 days 00:00:37.446000,0 days 00:23:52.680000,0 days 00:24:43.345000,0 days 00:25:21.309000,212.0,243.0,,179.0,False,WET,3.0,False,Racing Point,0 days 00:22:28.567000,2020-11-14 12:07:28.767,12,,False,,False,False
0 days 01:18:45.676000,STR,18,,5.0,3.0,0 days 01:11:43.078000,0 days 01:13:50.271000,,0 days 00:00:45.533000,,,0 days 01:13:10.086000,,222.0,256.0,,159.0,False,WET,1.0,True,Racing Point,0 days 01:11:43.078000,2020-11-14 12:56:43.278,125,,False,,False,False
0 days 01:21:03.090000,STR,18,,6.0,4.0,0 days 01:18:45.676000,,,0 days 00:00:49.998000,0 days 00:00:45.722000,,0 days 01:20:17.368000,0 days 01:21:03.240000,185.0,259.0,161.0,155.0,False,WET,1.0,True,Racing Point,0 days 01:18:45.676000,2020-11-14 13:03:45.876,12,,False,,False,False
0 days 01:23:16.809000,STR,18,0 days 00:02:13.719000,7.0,4.0,,0 days 01:23:16.165000,0 days 00:00:48.621000,0 days 00:00:49.824000,0 days 00:00:35.274000,0 days 01:21:51.711000,0 days 01:22:41.535000,0 days 01:23:16.809000,218.0,254.0,,183.0,False,WET,2.0,True,Racing Point,0 days 01:21:03.090000,2020-11-14 13:06:03.290,21,,False,,False,False
0 days 01:32:19.061000,STR,18,,8.0,5.0,0 days 01:30:15.685000,,,0 days 00:00:43.027000,0 days 00:00:39.181000,,0 days 01:31:39.931000,0 days 01:32:19.062000,237.0,264.0,195.0,193.0,False,WET,4.0,False,Racing Point,0 days 01:23:16.809000,2020-11-14 13:08:17.009,21,,False,,False,False
0 days 01:34:16.518000,STR,18,0 days 00:01:57.457000,9.0,5.0,,,0 days 00:00:43.993000,0 days 00:00:42.229000,0 days 00:00:31.235000,0 days 01:33:03.054000,0 days 01:33:45.283000,0 days 01:34:16.518000,246.0,271.0,202.0,227.0,True,WET,5.0,False,Racing Point,0 days 01:32:19.061000,2020-11-14 13:17:19.261,1,,False,,False,True
0 days 01:36:12.248000,STR,18,0 days 00:01:55.730000,10.0,5.0,,,0 days 00:00:43.249000,0 days 00:00:41.280000,0 days 00:00:31.201000,0 days 01:34:59.767000,0 days 01:35:41.047000,0 days 01:36:12.248000,252.0,271.0,203.0,222.0,True,WET,6.0,False,Racing Point,0 days 01:34:16.518000,2020-11-14 13:19:16.718,1,,False,,False,True
0 days 01:38:09.596000,STR,18,0 days 00:01:57.348000,11.0,5.0,,,0 days 00:00:44.058000,0 days 00:00:42.260000,0 days 00:00:31.030000,0 days 01:36:56.306000,0 days 01:37:38.566000,0 days 01:38:09.596000,232.0,266.0,213.0,228.0,False,WET,7.0,False,Racing Point,0 days 01:36:12.248000,2020-11-14 13:21:12.448,1,,False,,False,True
0 days 01:40:04.118000,STR,18,0 days 00:01:54.522000,12.0,5.0,,,0 days 00:00:42.825000,0 days 00:00:40.839000,0 days 00:00:30.858000,0 days 01:38:52.421000,0 days 01:39:33.260000,0 days 01:40:04.118000,253.0,273.0,213.0,221.0,True,WET,8.0,False,Racing Point,0 days 01:38:09.596000,2020-11-14 13:23:09.796,1,,False,,False,True
0 days 01:42:05.222000,STR,18,0 days 00:02:01.104000,13.0,5.0,,,0 days 00:00:43.058000,0 days 00:00:43.358000,0 days 00:00:34.688000,0 days 01:40:47.176000,0 days 01:41:30.534000,0 days 01:42:05.222000,226.0,164.0,210.0,214.0,False,WET,9.0,False,Racing Point,0 days 01:40:04.118000,2020-11-14 13:25:04.318,1,,False,,False,True
0 days 01:43:58.594000,STR,18,0 days 00:01:53.372000,14.0,5.0,,,0 days 00:00:41.940000,0 days 00:00:40.720000,0 days 00:00:30.712000,0 days 01:42:47.162000,0 days 01:43:27.882000,0 days 01:43:58.594000,258.0,266.0,218.0,236.0,True,WET,10.0,False,Racing Point,0 days 01:42:05.222000,2020-11-14 13:27:05.422,1,,False,,False,True
0 days 01:45:55.613000,STR,18,0 days 00:01:57.019000,15.0,5.0,,0 days 01:45:54.891000,0 days 00:00:42.479000,0 days 00:00:41.874000,0 days 00:00:32.666000,0 days 01:44:41.073000,0 days 01:45:22.947000,0 days 01:45:55.613000,249.0,265.0,,219.0,False,WET,11.0,False,Racing Point,0 days 01:43:58.594000,2020-11-14 13:28:58.794,1,,False,,False,False
0 days 01:54:50.034000,STR,18,,16.0,6.0,0 days 01:52:55.159000,,,0 days 00:00:41.802000,0 days 00:00:32.777000,,0 days 01:54:17.279000,0 days 01:54:50.131000,236.0,261.0,212.0,160.0,False,WET,2.0,False,Racing Point,0 days 01:45:55.613000,2020-11-14 13:30:55.813,1,,False,,False,False
0 days 01:56:43.866000,STR,18,0 days 00:01:53.832000,17.0,6.0,,,0 days 00:00:42.470000,0 days 00:00:40.185000,0 days 00:00:31.177000,0 days 01:55:32.504000,0 days 01:56:12.689000,0 days 01:56:43.866000,260.0,268.0,211.0,226.0,True,WET,3.0,False,Racing Point,0 days 01:54:50.034000,2020-11-14 13:39:50.234,1,,False,,False,True
