Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:21:27.461000,BOT,77,,1.0,1.0,0 days 00:19:11.123000,,,0 days 00:00:59.717000,0 days 00:00:36.780000,,0 days 00:20:50.726000,0 days 00:21:27.715000,200.0,178.0,251.0,219.0,False,SOFT,1.0,True,Mercedes,0 days 00:19:11.123000,2020-08-08 13:04:11.161,1,,False,,False,False
0 days 00:22:54.636000,BOT,77,0 days 00:01:27.175000,2.0,1.0,,,0 days 00:00:27.900000,0 days 00:00:35.589000,0 days 00:00:23.686000,0 days 00:21:55.361000,0 days 00:22:30.950000,0 days 00:22:54.636000,311.0,272.0,250.0,328.0,True,SOFT,2.0,True,Mercedes,0 days 00:21:27.461000,2020-08-08 13:06:27.499,1,,False,,False,True
0 days 00:25:18.729000,BOT,77,0 days 00:02:24.093000,3.0,1.0,,,0 days 00:00:36.893000,0 days 00:00:59.769000,0 days 00:00:47.431000,0 days 00:23:31.529000,0 days 00:24:31.298000,0 days 00:25:18.729000,199.0,175.0,255.0,139.0,False,SOFT,3.0,True,Mercedes,0 days 00:22:54.636000,2020-08-08 13:07:54.674,1,,False,,False,True
0 days 00:26:45.728000,BOT,77,0 days 00:01:26.999000,4.0,1.0,,,0 days 00:00:27.752000,0 days 00:00:35.382000,0 days 00:00:23.865000,0 days 00:25:46.481000,0 days 00:26:21.863000,0 days 00:26:45.728000,313.0,270.0,250.0,330.0,True,SOFT,4.0,True,Mercedes,0 days 00:25:18.729000,2020-08-08 13:10:18.767,1,,False,,False,True
0 days 00:28:31.537000,BOT,77,0 days 00:01:45.809000,5.0,1.0,,0 days 00:28:25.635000,0 days 00:00:33.836000,0 days 00:00:43.828000,0 days 00:00:28.145000,0 days 00:27:19.564000,0 days 00:28:03.392000,0 days 00:28:31.537000,223.0,248.0,,279.0,False,SOFT,5.0,True,Mercedes,0 days 00:26:45.728000,2020-08-08 13:11:45.766,1,,False,,False,False
0 days 00:32:46.317000,BOT,77,,6.0,2.0,0 days 00:30:42.912000,,,0 days 00:00:52.669000,0 days 00:00:37.581000,,0 days 00:32:08.790000,0 days 00:32:46.566000,240.0,194.0,253.0,173.0,False,SOFT,6.0,False,Mercedes,0 days 00:28:31.537000,2020-08-08 13:13:31.575,1,,False,,False,False
0 days 00:34:13.055000,BOT,77,0 days 00:01:26.738000,7.0,2.0,,,0 days 00:00:27.765000,0 days 00:00:35.239000,0 days 00:00:23.734000,0 days 00:33:14.082000,0 days 00:33:49.321000,0 days 00:34:13.055000,313.0,273.0,251.0,329.0,True,SOFT,7.0,False,Mercedes,0 days 00:32:46.317000,2020-08-08 13:17:46.355,1,,False,,False,True
0 days 00:35:59.260000,BOT,77,0 days 00:01:46.205000,8.0,2.0,,0 days 00:35:53.371000,0 days 00:00:33.746000,0 days 00:00:43.109000,0 days 00:00:29.350000,0 days 00:34:46.801000,0 days 00:35:29.910000,0 days 00:35:59.260000,231.0,223.0,,233.0,False,SOFT,8.0,False,Mercedes,0 days 00:34:13.055000,2020-08-08 13:19:13.093,1,,False,,False,False
0 days 00:43:23.176000,BOT,77,,9.0,3.0,0 days 00:41:17.667000,,,0 days 00:00:55.698000,0 days 00:00:35.479000,,0 days 00:42:47.710000,0 days 00:43:23.194000,228.0,177.0,253.0,200.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:35:59.260000,2020-08-08 13:20:59.298,1,,False,,False,False
0 days 00:44:48.961000,BOT,77,0 days 00:01:25.785000,10.0,3.0,,,0 days 00:00:27.657000,0 days 00:00:34.755000,0 days 00:00:23.373000,0 days 00:43:50.833000,0 days 00:44:25.588000,0 days 00:44:48.961000,316.0,277.0,254.0,330.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:43:23.176000,2020-08-08 13:28:23.214,1,,False,,False,True
0 days 00:46:42.530000,BOT,77,0 days 00:01:53.569000,11.0,3.0,,0 days 00:46:36.472000,0 days 00:00:36.162000,0 days 00:00:48.563000,0 days 00:00:28.844000,0 days 00:45:25.123000,0 days 00:46:13.686000,0 days 00:46:42.530000,231.0,213.0,,263.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:44:48.961000,2020-08-08 13:29:48.999,1,,False,,False,False
0 days 00:54:20.720000,BOT,77,,12.0,4.0,0 days 00:51:55.846000,,,0 days 00:00:57.136000,0 days 00:00:49.089000,,0 days 00:53:31.697000,0 days 00:54:20.729000,211.0,164.0,256.0,110.0,False,SOFT,1.0,True,Mercedes,0 days 00:46:42.530000,2020-08-08 13:31:42.568,1,,False,,False,False
0 days 00:55:48.120000,BOT,77,0 days 00:01:27.400000,13.0,4.0,,,0 days 00:00:27.494000,0 days 00:00:34.715000,0 days 00:00:25.191000,0 days 00:54:48.214000,0 days 00:55:22.929000,0 days 00:55:48.120000,317.0,274.0,204.0,332.0,False,SOFT,2.0,True,Mercedes,0 days 00:54:20.720000,2020-08-08 13:39:20.758,1,,False,,False,True
0 days 00:57:39.439000,BOT,77,0 days 00:01:51.319000,14.0,4.0,,0 days 00:57:33.439000,0 days 00:00:35.034000,0 days 00:00:47.180000,0 days 00:00:29.105000,0 days 00:56:23.154000,0 days 00:57:10.334000,0 days 00:57:39.439000,239.0,219.0,,307.0,False,SOFT,3.0,True,Mercedes,0 days 00:55:48.120000,2020-08-08 13:40:48.158,1,,False,,False,False
0 days 01:05:41.806000,BOT,77,,15.0,5.0,0 days 01:03:32.941000,,,0 days 00:00:55.310000,0 days 00:00:38.255000,,0 days 01:05:03.613000,0 days 01:05:41.806000,259.0,175.0,256.0,263.0,False,SOFT,1.0,True,Mercedes,0 days 00:57:39.439000,2020-08-08 13:42:39.477,1,,False,,False,False
0 days 01:07:07.206000,BOT,77,0 days 00:01:25.400000,16.0,5.0,,,0 days 00:00:27.407000,0 days 00:00:34.506000,0 days 00:00:23.487000,0 days 01:06:09.213000,0 days 01:06:43.719000,0 days 01:07:07.206000,318.0,273.0,250.0,328.0,True,SOFT,2.0,True,Mercedes,0 days 01:05:41.806000,2020-08-08 13:50:41.844,1,,False,,False,True
0 days 01:08:54.782000,BOT,77,0 days 00:01:47.576000,17.0,5.0,,0 days 01:08:48.738000,0 days 00:00:33.905000,0 days 00:00:45.878000,0 days 00:00:27.793000,0 days 01:07:41.111000,0 days 01:08:26.989000,0 days 01:08:54.782000,233.0,231.0,,307.0,False,SOFT,3.0,True,Mercedes,0 days 01:07:07.206000,2020-08-08 13:52:07.244,1,,False,,False,False
0 days 01:13:26.962000,BOT,77,,18.0,6.0,0 days 01:11:33.050000,,,0 days 00:00:48.213000,0 days 00:00:32.713000,,0 days 01:12:54.267000,0 days 01:13:26.986000,290.0,237.0,257.0,259.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:08:54.782000,2020-08-08 13:53:54.820,1,,False,,False,False
0 days 01:14:52.116000,BOT,77,0 days 00:01:25.154000,19.0,6.0,,,0 days 00:00:27.334000,0 days 00:00:34.470000,0 days 00:00:23.350000,0 days 01:13:54.296000,0 days 01:14:28.766000,0 days 01:14:52.116000,318.0,277.0,254.0,331.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:13:26.962000,2020-08-08 13:58:27.000,1,,False,,False,True
0 days 01:16:37.926000,BOT,77,,20.0,6.0,,0 days 01:16:37.926000,0 days 00:00:35.305000,0 days 00:00:44.491000,,0 days 01:15:27.567000,0 days 01:16:11.917000,,219.0,214.0,,224.0,False,MEDIUM,3.0,True,Mercedes,0 days 01:14:52.116000,2020-08-08 13:59:52.154,1,,False,,False,False
0 days 00:21:20.463000,HAM,44,,1.0,1.0,0 days 00:19:10.219000,,,0 days 00:00:58.194000,0 days 00:00:32.491000,,0 days 00:20:48.036000,0 days 00:21:20.717000,176.0,195.0,250.0,184.0,False,SOFT,1.0,True,Mercedes,0 days 00:19:10.219000,2020-08-08 13:04:10.257,1,,False,,False,False
0 days 00:22:47.694000,HAM,44,0 days 00:01:27.231000,2.0,1.0,,,0 days 00:00:28.001000,0 days 00:00:35.387000,0 days 00:00:23.843000,0 days 00:21:48.464000,0 days 00:22:23.851000,0 days 00:22:47.694000,311.0,271.0,248.0,328.0,True,SOFT,2.0,True,Mercedes,0 days 00:21:20.463000,2020-08-08 13:06:20.501,1,,False,,False,True
0 days 00:25:11.965000,HAM,44,0 days 00:02:24.271000,3.0,1.0,,,0 days 00:00:32.724000,0 days 00:01:06.801000,0 days 00:00:44.746000,0 days 00:23:20.418000,0 days 00:24:27.219000,0 days 00:25:11.965000,259.0,217.0,256.0,214.0,False,SOFT,3.0,True,Mercedes,0 days 00:22:47.694000,2020-08-08 13:07:47.732,1,,False,,False,True
0 days 00:26:38.783000,HAM,44,0 days 00:01:26.818000,4.0,1.0,,,0 days 00:00:27.762000,0 days 00:00:35.296000,0 days 00:00:23.760000,0 days 00:25:39.727000,0 days 00:26:15.023000,0 days 00:26:38.783000,316.0,273.0,252.0,332.0,True,SOFT,4.0,True,Mercedes,0 days 00:25:11.965000,2020-08-08 13:10:12.003,1,,False,,False,True
0 days 00:28:20.128000,HAM,44,0 days 00:01:41.345000,5.0,1.0,,0 days 00:28:14.208000,0 days 00:00:31.840000,0 days 00:00:41.683000,0 days 00:00:27.822000,0 days 00:27:10.623000,0 days 00:27:52.306000,0 days 00:28:20.128000,275.0,245.0,,235.0,False,SOFT,5.0,True,Mercedes,0 days 00:26:38.783000,2020-08-08 13:11:38.821,1,,False,,False,False
0 days 00:32:38.623000,HAM,44,,6.0,2.0,0 days 00:30:19.687000,,,0 days 00:00:54.834000,0 days 00:00:31.616000,,0 days 00:32:07.108000,0 days 00:32:38.862000,153.0,230.0,253.0,295.0,False,SOFT,6.0,False,Mercedes,0 days 00:28:20.128000,2020-08-08 13:13:20.166,1,,False,,False,False
