Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:17:37.886000,ANT,12,0 days 00:01:40.746000,1.0,1.0,0 days 00:15:58.301000,,0 days 00:00:33.153000,0 days 00:00:44.421000,0 days 00:00:23.172000,0 days 00:16:30.442000,0 days 00:17:14.864000,0 days 00:17:38.217000,69.0,173.0,254.0,268.0,False,SOFT,1.0,True,Mercedes,0 days 00:15:58.301000,2026-06-06 14:01:44.611,1,,False,,False,False
0 days 00:19:12.421000,ANT,12,0 days 00:01:34.535000,2.0,1.0,,,0 days 00:00:26.929000,0 days 00:00:46,0 days 00:00:21.606000,0 days 00:18:04.815000,0 days 00:18:50.815000,0 days 00:19:12.421000,100.0,168.0,262.0,224.0,True,SOFT,2.0,True,Mercedes,0 days 00:17:37.886000,2026-06-06 14:03:24.196,1,,False,,False,True
0 days 00:20:26.734000,ANT,12,0 days 00:01:14.313000,3.0,1.0,,,0 days 00:00:19.606000,0 days 00:00:35.059000,0 days 00:00:19.648000,0 days 00:19:32.027000,0 days 00:20:07.086000,0 days 00:20:26.734000,205.0,199.0,264.0,282.0,True,SOFT,3.0,True,Mercedes,0 days 00:19:12.421000,2026-06-06 14:04:58.731,1,,False,,False,True
0 days 00:22:01.467000,ANT,12,0 days 00:01:34.733000,4.0,1.0,,,0 days 00:00:22.894000,0 days 00:00:47.143000,0 days 00:00:24.696000,0 days 00:20:49.628000,0 days 00:21:36.771000,0 days 00:22:01.467000,154.0,155.0,263.0,237.0,False,SOFT,4.0,True,Mercedes,0 days 00:20:26.734000,2026-06-06 14:06:13.044,1,,False,,False,True
0 days 00:23:26.595000,ANT,12,0 days 00:01:25.128000,5.0,1.0,,,0 days 00:00:19.487000,0 days 00:00:41.629000,0 days 00:00:24.012000,0 days 00:22:20.954000,0 days 00:23:02.583000,0 days 00:23:26.595000,204.0,175.0,263.0,270.0,False,SOFT,5.0,True,Mercedes,0 days 00:22:01.467000,2026-06-06 14:07:47.777,1,,False,,False,True
0 days 00:24:40.541000,ANT,12,0 days 00:01:13.946000,6.0,1.0,,,0 days 00:00:19.393000,0 days 00:00:34.755000,0 days 00:00:19.798000,0 days 00:23:45.988000,0 days 00:24:20.743000,0 days 00:24:40.541000,209.0,178.0,263.0,281.0,True,SOFT,6.0,True,Mercedes,0 days 00:23:26.595000,2026-06-06 14:09:12.905,1,,False,,False,True
0 days 00:26:15.370000,ANT,12,0 days 00:01:34.829000,7.0,1.0,,,0 days 00:00:26.715000,0 days 00:00:45.900000,0 days 00:00:22.214000,0 days 00:25:07.256000,0 days 00:25:53.156000,0 days 00:26:15.370000,140.0,154.0,262.0,180.0,False,SOFT,7.0,True,Mercedes,0 days 00:24:40.541000,2026-06-06 14:10:26.851,1,,True,TRACK LIMITS AT TURN 1 LAP 8 ,False,True
0 days 00:27:28.969000,ANT,12,0 days 00:01:13.599000,8.0,1.0,,,0 days 00:00:19.238000,0 days 00:00:34.852000,0 days 00:00:19.509000,0 days 00:26:34.608000,0 days 00:27:09.460000,0 days 00:27:28.969000,212.0,200.0,264.0,282.0,True,SOFT,8.0,True,Mercedes,0 days 00:26:15.370000,2026-06-06 14:12:01.680,1,,False,,False,True
0 days 00:29:08.187000,ANT,12,0 days 00:01:39.218000,9.0,1.0,,,0 days 00:00:24.379000,0 days 00:00:50.449000,0 days 00:00:24.390000,0 days 00:27:53.348000,0 days 00:28:43.797000,0 days 00:29:08.187000,124.0,145.0,168.0,195.0,False,SOFT,9.0,True,Mercedes,0 days 00:27:28.969000,2026-06-06 14:13:15.279,1,,False,,False,True
0 days 00:47:52.685000,ANT,12,,10.0,1.0,,0 days 00:30:39.574000,0 days 00:00:23.759000,,,0 days 00:29:32.125000,,,165.0,,,212.0,False,SOFT,10.0,True,Mercedes,0 days 00:29:08.187000,2026-06-06 14:14:54.497,125,,False,,False,False
0 days 00:49:32.840000,ANT,12,0 days 00:01:40.155000,11.0,2.0,0 days 00:47:54.382000,,0 days 00:00:32.653000,0 days 00:00:45.239000,0 days 00:00:22.263000,0 days 00:48:25.338000,0 days 00:49:10.577000,0 days 00:49:32.840000,80.0,172.0,256.0,266.0,False,SOFT,1.0,True,Mercedes,0 days 00:47:54.382000,2026-06-06 14:33:40.692,1,,False,,False,False
