Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:15:05.597000,RUS,63,0 days 00:01:45.912000,1.0,1.0,0 days 00:13:26.209000,,0 days 00:00:39.359000,0 days 00:00:31.169000,0 days 00:00:35.384000,0 days 00:13:59.122000,0 days 00:14:30.364000,0 days 00:15:05.766000,230.0,153.0,248.0,265.0,False,SOFT,7.0,False,Mercedes,0 days 00:13:26.209000,2026-05-23 20:01:43.263,1,,False,,False,False
0 days 00:16:38.907000,RUS,63,0 days 00:01:33.310000,2.0,1.0,,,0 days 00:00:23.139000,0 days 00:00:29.158000,0 days 00:00:41.013000,0 days 00:15:28.736000,0 days 00:15:57.894000,0 days 00:16:38.907000,234.0,237.0,273.0,185.0,True,SOFT,8.0,False,Mercedes,0 days 00:15:05.597000,2026-05-23 20:03:22.651,1,,False,,False,True
0 days 00:17:53.345000,RUS,63,0 days 00:01:14.438000,3.0,1.0,,,0 days 00:00:21.329000,0 days 00:00:23.568000,0 days 00:00:29.541000,0 days 00:17:00.236000,0 days 00:17:23.804000,0 days 00:17:53.345000,248.0,288.0,273.0,319.0,True,SOFT,9.0,False,Mercedes,0 days 00:16:38.907000,2026-05-23 20:04:55.961,1,,False,,False,True
0 days 00:19:22.684000,RUS,63,0 days 00:01:29.339000,4.0,1.0,,,0 days 00:00:26.455000,0 days 00:00:26.755000,0 days 00:00:36.129000,0 days 00:18:19.800000,0 days 00:18:46.555000,0 days 00:19:22.684000,231.0,250.0,272.0,254.0,False,SOFT,10.0,False,Mercedes,0 days 00:17:53.345000,2026-05-23 20:06:10.399,1,,False,,False,True
0 days 00:20:36.637000,RUS,63,0 days 00:01:13.953000,5.0,1.0,,,0 days 00:00:20.941000,0 days 00:00:23.537000,0 days 00:00:29.475000,0 days 00:19:43.625000,0 days 00:20:07.162000,0 days 00:20:36.637000,248.0,289.0,275.0,319.0,True,SOFT,11.0,False,Mercedes,0 days 00:19:22.684000,2026-05-23 20:07:39.738,1,,False,,False,True
0 days 00:38:04.205000,RUS,63,,6.0,1.0,,0 days 00:21:55.496000,0 days 00:00:23.859000,0 days 00:00:26.817000,,0 days 00:21:00.558000,0 days 00:21:27.338000,,228.0,256.0,,279.0,False,SOFT,12.0,False,Mercedes,0 days 00:20:36.637000,2026-05-23 20:08:53.691,12,,False,,False,False
0 days 00:39:52.391000,RUS,63,0 days 00:01:48.186000,7.0,2.0,0 days 00:38:12.109000,,0 days 00:00:45.331000,0 days 00:00:26.769000,0 days 00:00:36.086000,0 days 00:38:49.536000,0 days 00:39:16.305000,0 days 00:39:52.391000,231.0,235.0,253.0,241.0,False,SOFT,1.0,True,Mercedes,0 days 00:38:04.205000,2026-05-23 20:26:21.259,1,,False,,False,False
0 days 00:41:20.998000,RUS,63,0 days 00:01:28.607000,8.0,2.0,,,0 days 00:00:23.178000,0 days 00:00:27.090000,0 days 00:00:38.339000,0 days 00:40:15.569000,0 days 00:40:42.659000,0 days 00:41:20.998000,234.0,223.0,275.0,194.0,True,SOFT,2.0,True,Mercedes,0 days 00:39:52.391000,2026-05-23 20:28:09.445,1,,False,,False,True
0 days 00:42:34.609000,RUS,63,0 days 00:01:13.611000,9.0,2.0,,,0 days 00:00:20.956000,0 days 00:00:23.411000,0 days 00:00:29.244000,0 days 00:41:41.954000,0 days 00:42:05.365000,0 days 00:42:34.609000,247.0,288.0,276.0,318.0,True,SOFT,3.0,True,Mercedes,0 days 00:41:20.998000,2026-05-23 20:29:38.052,1,,False,,False,True
0 days 00:45:23.891000,RUS,63,,10.0,2.0,,0 days 00:43:54.462000,0 days 00:00:25.479000,0 days 00:00:26.445000,,0 days 00:43:00.179000,0 days 00:43:26.666000,,229.0,247.0,,276.0,False,SOFT,4.0,True,Mercedes,0 days 00:42:34.609000,2026-05-23 20:30:51.663,1,,False,,False,False
0 days 00:46:50.579000,RUS,63,0 days 00:01:26.688000,11.0,3.0,0 days 00:45:25.385000,,0 days 00:00:27.438000,0 days 00:00:25.826000,0 days 00:00:33.424000,0 days 00:45:51.329000,0 days 00:46:17.155000,0 days 00:46:50.579000,247.0,254.0,268.0,268.0,False,SOFT,1.0,True,Mercedes,0 days 00:45:23.891000,2026-05-23 20:33:40.945,1,,False,,False,False
