Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-03-31 14:41:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,1
2019-03-31 14:41:47,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,1
2019-03-31 14:55:01,Other,RISK OF RAIN FOR THIS SESSION IS 10%,,,,,,1
2019-03-31 14:55:31,Other,AIR TEMPERATURE 15 MINS BEFORE THE RACE = 26 DEGREES,,,,,,1
2019-03-31 15:07:04,Drs,DRS DISABLED,DISABLED,,,,,1
2019-03-31 15:13:31,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2019-03-31 15:14:14,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1
2019-03-31 15:14:15,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,1
2019-03-31 15:14:21,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1
2019-03-31 15:14:23,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,1
2019-03-31 15:14:42,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,1
2019-03-31 15:14:48,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,1
2019-03-31 15:14:57,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,1
2019-03-31 15:15:06,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,1
2019-03-31 15:15:10,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,2
2019-03-31 15:15:16,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,2
2019-03-31 15:16:01,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,2
2019-03-31 15:16:05,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,2
2019-03-31 15:16:42,Drs,DRS ENABLED,ENABLED,,,,,2
2019-03-31 15:19:02,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,4
2019-03-31 15:19:08,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,4
2019-03-31 15:19:09,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,4
2019-03-31 15:19:11,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,4
2019-03-31 15:19:16,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,4
2019-03-31 15:19:17,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,4
2019-03-31 15:21:31,Other,"LAP 1, TURN 2 INCIDENT INVOLVING CARS 8 (GRO) AND 18 (STR) NOTED",,,,,,5
2019-03-31 15:22:30,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,6
2019-03-31 15:22:37,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,6
2019-03-31 15:27:17,Other,TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 55 (SAI) UNDER INVESTIGATION,,,,,,9
2019-03-31 15:28:54,Other,TURN 2 INCIDENT INVOLVING CARS 8 (GRO) AND 18 (STR) - NO INVESTIGATION NECESSARY,,,,,,10
2019-03-31 15:31:00,Other,TURN 4 INCIDENT INVOLVING CARS 33 (VER) AND 55 (SAI) - NO FURTHER ACTION,,,,,,11
2019-03-31 15:33:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,13
2019-03-31 15:33:00,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,13
2019-03-31 15:33:01,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,13
