Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2018-10-28 18:40:04,Other,PIT EXIT CLOSED,,,,,,
2018-10-28 18:55:06,Other,RISK OF RAIN FOR THIS SESSION IS 20%,,,,,,1.0
2018-10-28 19:07:05,Drs,DRS DISABLED,DISABLED,,,,,1.0
2018-10-28 19:12:59,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0
2018-10-28 19:16:08,Drs,DRS ENABLED,ENABLED,,,,,3.0
2018-10-28 19:18:31,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,5.0
2018-10-28 19:18:49,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,5.0
2018-10-28 19:18:51,CarEvent,CAR 14 (ALO) STOPPED AT TURN 11,,,,,14,5.0
2018-10-28 19:18:53,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,5.0
2018-10-28 19:18:58,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,5.0
2018-10-28 19:19:14,CarEvent,CAR 14 (ALO) STOPPED AT TURN 11,,,,,14,5.0
2018-10-28 19:19:52,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,5.0
2018-10-28 19:19:55,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,5.0
2018-10-28 19:20:07,Flag,TRACK CLEAR,,CLEAR,Track,,,6.0
2018-10-28 19:20:08,Drs,DRS ENABLED,ENABLED,,,,,6.0
2018-10-28 19:39:27,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 13:39:27,,BLUE,Driver,,9,19.0
2018-10-28 19:39:39,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 13:39:38,,BLUE,Driver,,9,20.0
2018-10-28 19:40:25,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 13:40:25,,BLUE,Driver,,9,20.0
2018-10-28 19:45:13,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 13:45:12,,BLUE,Driver,,35,24.0
2018-10-28 19:46:03,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 13:46:02,,BLUE,Driver,,9,24.0
2018-10-28 19:46:07,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 13:46:06,,BLUE,Driver,,18,24.0
2018-10-28 19:46:29,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 13:46:28,,BLUE,Driver,,9,25.0
2018-10-28 19:46:34,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 13:46:34,,BLUE,Driver,,2,25.0
2018-10-28 19:46:39,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 13:46:39,,BLUE,Driver,,9,25.0
2018-10-28 19:46:52,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 13:46:52,,BLUE,Driver,,10,25.0
2018-10-28 19:47:22,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 13:47:21,,BLUE,Driver,,31,25.0
2018-10-28 19:48:37,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 13:48:36,,BLUE,Driver,,8,26.0
2018-10-28 19:48:38,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 13:48:37,,BLUE,Driver,,35,26.0
2018-10-28 19:49:01,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 13:49:00,,BLUE,Driver,,35,26.0
2018-10-28 19:49:23,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 13:49:23,,BLUE,Driver,,35,27.0
2018-10-28 19:49:35,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 13:49:35,,BLUE,Driver,,20,27.0
2018-10-28 19:49:56,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 13:49:56,,BLUE,Driver,,10,27.0
2018-10-28 19:50:04,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 13:50:04,,BLUE,Driver,,16,27.0
2018-10-28 19:50:18,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 13:50:17,,BLUE,Driver,,9,27.0
2018-10-28 19:50:21,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 13:50:20,,BLUE,Driver,,9,28.0
2018-10-28 19:51:27,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 13:51:26,,BLUE,Driver,,2,28.0
2018-10-28 19:51:46,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 13:51:46,,BLUE,Driver,,35,29.0
2018-10-28 19:52:02,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 13:52:02,,BLUE,Driver,,31,29.0
2018-10-28 19:52:24,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 13:52:23,,BLUE,Driver,,2,29.0
2018-10-28 19:52:34,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 13:52:34,,BLUE,Driver,,8,29.0
2018-10-28 19:52:39,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 13:52:38,,BLUE,Driver,,18,29.0
2018-10-28 19:52:40,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 13:52:40,,BLUE,Driver,,27,29.0
2018-10-28 19:52:42,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 13:52:42,,BLUE,Driver,,31,29.0
2018-10-28 19:53:22,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 13:53:22,,BLUE,Driver,,8,30.0
2018-10-28 19:53:33,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 13:53:33,,BLUE,Driver,,20,30.0
2018-10-28 19:54:02,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 13:54:02,,BLUE,Driver,,55,30.0
2018-10-28 19:54:08,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 13:54:08,,BLUE,Driver,,20,30.0
2018-10-28 19:54:15,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,30.0
2018-10-28 19:54:36,CarEvent,CAR 55 (SAI) STOPPED AT TURN 13,,,,,55,31.0
2018-10-28 19:54:41,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,31.0
2018-10-28 19:57:36,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,32.0
2018-10-28 19:57:38,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,32.0
2018-10-28 19:57:50,Flag,TRACK CLEAR,,CLEAR,Track,,,32.0
2018-10-28 19:57:50,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 13:57:50,,BLUE,Driver,,20,32.0
2018-10-28 19:57:51,Drs,DRS ENABLED,ENABLED,,,,,32.0
2018-10-28 19:58:03,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 13:58:03,,BLUE,Driver,,28,33.0
2018-10-28 19:58:07,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 13:58:07,,BLUE,Driver,,16,33.0
2018-10-28 19:58:14,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 13:58:14,,BLUE,Driver,,16,33.0
2018-10-28 19:58:20,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 13:58:19,,BLUE,Driver,,35,33.0
2018-10-28 19:58:39,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 13:58:39,,BLUE,Driver,,28,33.0
2018-10-28 19:58:40,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 13:58:40,,BLUE,Driver,,2,33.0
2018-10-28 19:59:02,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 13:59:02,,BLUE,Driver,,11,33.0
2018-10-28 19:59:04,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 13:59:03,,BLUE,Driver,,8,33.0
2018-10-28 19:59:14,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 13:59:13,,BLUE,Driver,,16,33.0
2018-10-28 19:59:20,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 13:59:19,,BLUE,Driver,,9,33.0
2018-10-28 19:59:49,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 13:59:48,,BLUE,Driver,,16,34.0
2018-10-28 20:00:20,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:00:19,,BLUE,Driver,,20,34.0
2018-10-28 20:01:01,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 14:01:00,,BLUE,Driver,,11,35.0
2018-10-28 20:01:03,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:01:03,,BLUE,Driver,,8,35.0
2018-10-28 20:01:15,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 14:01:14,,BLUE,Driver,,16,35.0
2018-10-28 20:01:23,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 14:01:23,,BLUE,Driver,,16,35.0
2018-10-28 20:01:50,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 14:01:50,,BLUE,Driver,,11,35.0
2018-10-28 20:02:11,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 14:02:10,,BLUE,Driver,,2,36.0
2018-10-28 20:02:43,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:02:42,,BLUE,Driver,,20,36.0
2018-10-28 20:03:24,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 14:03:23,,BLUE,Driver,,16,37.0
2018-10-28 20:04:15,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:04:14,,BLUE,Driver,,27,37.0
2018-10-28 20:04:24,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 14:04:24,,BLUE,Driver,,11,37.0
2018-10-28 20:04:28,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:04:27,,BLUE,Driver,,27,37.0
2018-10-28 20:06:13,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:06:13,,BLUE,Driver,,27,39.0
2018-10-28 20:06:38,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:06:37,,BLUE,Driver,,27,39.0
2018-10-28 20:06:41,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:06:41,,BLUE,Driver,,27,39.0
2018-10-28 20:06:51,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:06:51,,BLUE,Driver,,27,39.0
2018-10-28 20:06:58,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:06:58,,BLUE,Driver,,27,39.0
2018-10-28 20:07:15,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:07:14,,BLUE,Driver,,27,39.0
2018-10-28 20:07:24,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:07:24,,BLUE,Driver,,27,39.0
2018-10-28 20:07:33,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:07:32,,BLUE,Driver,,27,40.0
2018-10-28 20:07:46,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:07:45,,BLUE,Driver,,27,40.0
2018-10-28 20:13:51,Other,TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 28 (HAR) UNDER INVESTIGATION,,,,,,44.0
2018-10-28 20:16:29,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 14:16:28,,BLUE,Driver,,10,46.0
2018-10-28 20:17:03,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 14:17:03,,BLUE,Driver,,35,47.0
2018-10-28 20:17:22,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 14:17:21,,BLUE,Driver,,10,47.0
2018-10-28 20:18:03,Other,5 SECOND TIME PENALTY FOR CAR 28 (HAR) - CAUSING A COLLISION,,,,,,47.0
2018-10-28 20:18:06,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 14:18:06,,BLUE,Driver,,18,47.0
2018-10-28 20:18:51,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 14:18:51,,BLUE,Driver,,31,48.0
2018-10-28 20:19:27,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 14:19:27,,BLUE,Driver,,28,48.0
2018-10-28 20:22:34,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:22:33,,BLUE,Driver,,8,50.0
2018-10-28 20:22:40,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 14:22:40,,BLUE,Driver,,27,51.0
2018-10-28 20:23:19,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 14:23:18,,BLUE,Driver,,35,51.0
2018-10-28 20:23:54,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:23:54,,BLUE,Driver,,20,51.0
2018-10-28 20:25:00,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 14:25:00,,BLUE,Driver,,8,52.0
2018-10-28 20:25:15,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 14:25:14,,BLUE,Driver,,18,52.0
2018-10-28 20:25:17,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 14:25:16,,BLUE,Driver,,35,52.0
2018-10-28 20:26:00,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 14:26:00,,BLUE,Driver,,10,53.0
2018-10-28 20:26:21,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 14:26:20,,BLUE,Driver,,31,53.0
2018-10-28 20:26:38,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:26:37,,BLUE,Driver,,20,53.0
2018-10-28 20:27:13,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:27:13,,BLUE,Driver,,20,54.0
