Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2018-04-15 06:07:03,Drs,DRS DISABLED,DISABLED,,,,,1
2018-04-15 06:13:36,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2018-04-15 06:17:07,Drs,DRS ENABLED,ENABLED,,,,,3
2018-04-15 07:02:49,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,30
2018-04-15 07:02:49,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,30
2018-04-15 07:02:49,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:02:49,,BLUE,Driver,,16,30
2018-04-15 07:02:50,Drs,DRS DISABLED,DISABLED,,,,,30
2018-04-15 07:02:55,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,30
2018-04-15 07:02:55,Drs,DRS ENABLED,ENABLED,,,,,30
2018-04-15 07:02:56,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,30
2018-04-15 07:02:57,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,30
2018-04-15 07:02:57,Drs,DRS DISABLED,DISABLED,,,,,30
2018-04-15 07:03:02,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,30
2018-04-15 07:03:02,Drs,DRS ENABLED,ENABLED,,,,,30
2018-04-15 07:03:04,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,30
2018-04-15 07:03:29,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 15:03:28,,BLUE,Driver,,9,31
2018-04-15 07:03:54,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 15:03:54,,BLUE,Driver,,28,31
2018-04-15 07:04:21,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 15:04:21,,BLUE,Driver,,9,31
2018-04-15 07:04:50,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,31
2018-04-15 07:04:51,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,31
2018-04-15 07:05:42,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,32
2018-04-15 07:06:19,Other,TURN 14 INCIDENT INVOLVING CARS 10 (GAS) AND 28 (HAR) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,32
2018-04-15 07:10:30,Other,"LAPPED CARS MAY NOW OVERTAKE - 9, 16, 28",,,,,,34
2018-04-15 07:11:26,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,34
2018-04-15 07:13:07,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,35
2018-04-15 07:14:59,Flag,TRACK CLEAR,,CLEAR,Track,,,35
2018-04-15 07:15:46,Other,10 SECOND TIME PENALTY FOR CAR 10 (GAS) - CAUSING A COLLISION,,,,,,36
2018-04-15 07:19:11,Drs,DRS ENABLED,ENABLED,,,,,38
2018-04-15 07:28:07,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,43
2018-04-15 07:28:08,Drs,DRS DISABLED,DISABLED,,,,,43
2018-04-15 07:28:15,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,43
2018-04-15 07:28:15,Drs,DRS ENABLED,ENABLED,,,,,43
2018-04-15 07:29:39,Other,TURN 14 INCIDENT INVOLVING CARS 5 (VET) AND 33 (VER) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,44
2018-04-15 07:32:21,Other,10 SECOND TIME PENALTY FOR CAR 33 (VER) - CAUSING A COLLISION,,,,,,46
2018-04-15 07:48:32,Other,TURN 3 INCIDENT INVOLVING CARS 5 (VET) AND 14 (ALO) NOTED,,,,,,56
2018-04-15 07:49:11,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,56
2018-04-15 07:52:15,Other,TURN 3 INCIDENT INVOLVING CARS 5 (VET) AND 14 (ALO) - NO INVESTIGATION NECESSARY,,,,,,56
