Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-12-05 15:30:28,Other,AIR TEMPERATURE 2 HOURS BEFORE THE RACE =  29 DEGREES,,,,,,1
2021-12-05 16:50:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2021-12-05 17:00:00,Other,PIT EXIT CLOSED,,,,,,1
2021-12-05 17:03:01,Flag,DOUBLE YELLOW IN TRACK SECTOR 20,,DOUBLE YELLOW,Sector,20.0,,1
2021-12-05 17:03:02,Other,DRS DISABLED IN ZONE 3,,,,,,1
2021-12-05 17:03:19,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,1
2021-12-05 17:03:20,Other,DRS ENABLED IN ZONE 3,,,,,,1
2021-12-05 17:15:08,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1
2021-12-05 17:22:20,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,1
2021-12-05 17:22:21,Other,DRS DISABLED IN ZONE 2,,,,,,1
2021-12-05 17:22:22,Other,DRS ENABLED IN ZONE 2,,,,,,1
2021-12-05 17:22:22,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,1
2021-12-05 17:27:07,Drs,DRS DISABLED,DISABLED,,,,,1
2021-12-05 17:33:45,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2021-12-05 17:36:21,Other,TURN 7 INCIDENT INVOLVING CARS 18 (STR) AND 63 (RUS) NOTED,,,,,,2
2021-12-05 17:37:21,Drs,DRS ENABLED,ENABLED,,,,,3
2021-12-05 17:39:01,Other,TURN 7 INCIDENT INVOLVING CARS 18 (STR) AND 63 (RUS) NO INVESTIGATION NECESSARY,,,,,,4
2021-12-05 17:41:37,Other,START INCIDENT INVOLVING CARS 31 (OCO) AND 22 (TSU) NOTED,,,,,,6
2021-12-05 17:43:33,CarEvent,CAR 14 (ALO) MISSED THE APEX OF TURN 2,,,,,14,7
2021-12-05 17:44:56,Other,START INCIDENT INVOLVING CARS 31 (OCO) AND 22 (TSU) NO INVESTIGATION NECESSARY,,,,,,8
2021-12-05 17:48:06,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,10
2021-12-05 17:48:07,Other,DRS DISABLED IN ZONE 1,,,,,,10
2021-12-05 17:48:17,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,10
