Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-06-28 12:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026-06-28 12:20:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,1
2026-06-28 12:20:42,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,1
2026-06-28 12:20:51,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,1
2026-06-28 12:20:55,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,1
2026-06-28 12:26:59,Other,INCIDENT INVOLVING CAR 30 (LAW) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:23:37),,,,,,1
2026-06-28 12:28:44,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 30 (LAW) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:23:37),,,,,,1
2026-06-28 12:30:00,Other,PIT EXIT CLOSED,,,,,,1
2026-06-28 12:30:48,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,1
2026-06-28 12:31:03,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,1
2026-06-28 12:31:12,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,1
2026-06-28 12:32:17,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,1
2026-06-28 12:32:59,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,1
2026-06-28 12:33:25,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,1
2026-06-28 12:33:59,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,1
2026-06-28 12:51:54,Other,RISK OF RAIN FOR THE F1 RACE IS 10%,,,,,,1
