Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2018-11-11 16:55:12,Other,RISK OF RAIN FOR THIS SESSION IS 40%,,,,,,1
2018-11-11 17:07:13,Drs,DRS DISABLED,DISABLED,,,,,1
2018-11-11 17:13:23,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2018-11-11 17:16:00,Drs,DRS ENABLED,ENABLED,,,,,3
2018-11-11 17:38:45,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,21
2018-11-11 17:38:46,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,21
2018-11-11 17:38:50,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,21
2018-11-11 17:38:56,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,21
2018-11-11 17:39:08,CarEvent,CAR 9 (ERI) SPUN AND CONTINUED AT TURN 8,,,,,9,21
2018-11-11 17:41:25,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:41:24,,BLUE,Driver,,14,23
2018-11-11 17:44:29,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:44:29,,BLUE,Driver,,18,26
2018-11-11 17:46:19,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,27
2018-11-11 17:47:13,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:47:13,,BLUE,Driver,,14,28
2018-11-11 17:47:31,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,28
2018-11-11 17:47:40,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:47:40,,BLUE,Driver,,35,28
2018-11-11 17:48:27,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:48:27,,BLUE,Driver,,14,29
2018-11-11 17:51:07,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:51:06,,BLUE,Driver,,18,31
2018-11-11 17:52:50,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:52:50,,BLUE,Driver,,18,32
2018-11-11 17:54:02,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:54:01,,BLUE,Driver,,14,33
2018-11-11 17:55:34,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 15:55:34,,BLUE,Driver,,35,35
2018-11-11 17:55:43,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:55:43,,BLUE,Driver,,2,35
2018-11-11 17:56:00,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:55:59,,BLUE,Driver,,55,35
2018-11-11 17:57:16,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 15:57:16,,BLUE,Driver,,2,36
2018-11-11 17:59:31,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:59:30,,BLUE,Driver,,14,38
2018-11-11 18:00:44,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:00:44,,BLUE,Driver,,14,39
2018-11-11 18:00:47,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:00:46,,BLUE,Driver,,14,39
2018-11-11 18:00:49,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:00:49,,BLUE,Driver,,14,39
2018-11-11 18:00:50,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:00:50,,BLUE,Driver,,18,39
2018-11-11 18:02:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:02:00,,BLUE,Driver,,2,40
2018-11-11 18:02:19,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:02:19,,BLUE,Driver,,14,40
2018-11-11 18:02:30,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:02:30,,BLUE,Driver,,2,40
2018-11-11 18:02:41,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:02:41,,BLUE,Driver,,35,40
2018-11-11 18:02:54,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:02:54,,BLUE,Driver,,2,40
2018-11-11 18:03:07,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:03:07,,BLUE,Driver,,35,41
2018-11-11 18:03:15,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:03:15,,BLUE,Driver,,35,41
2018-11-11 18:04:33,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:04:32,,BLUE,Driver,,31,42
