Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-03-15 06:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026-03-15 06:30:01,Other,PIT EXIT CLOSED,,,,,,1
2026-03-15 06:32:39,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,1
2026-03-15 06:33:35,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,1
2026-03-15 06:34:35,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,1
2026-03-15 06:34:45,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,1
2026-03-15 06:57:22,Other,OVERTAKE DISABLED,,,,,,1
2026-03-15 07:04:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026-03-15 07:04:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,1
2026-03-15 07:04:27,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,1
2026-03-15 07:04:30,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,1
2026-03-15 07:04:33,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,1
2026-03-15 07:05:18,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,1
2026-03-15 07:05:20,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,,,,,,1
2026-03-15 07:05:20,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,1
2026-03-15 07:05:24,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,1
2026-03-15 07:05:32,Other,OVERTAKE ENABLED,,,,,,1
2026-03-15 07:06:22,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,2
2026-03-15 07:07:33,Other,TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 77 (BOT) NOTED - CAUSING A COLLISION,,,,,,3
2026-03-15 07:11:17,Other,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 77 (BOT) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,,,,,5
2026-03-15 07:14:01,Other,CAR 3 (VER) TIME 1:39.582 DELETED - TRACK LIMITS AT TURN 2 LAP 5 15:10:57,,,,,,7
2026-03-15 07:19:39,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,10
2026-03-15 07:19:57,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,10
2026-03-15 07:20:04,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,10
2026-03-15 07:22:39,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,11
2026-03-15 07:22:51,Other,MARSHALS ON TRACK AT TURN 2,,,,,,11
2026-03-15 07:22:54,Other,RECOVERY VEHICLE ON TRACK AT TURN 2,,,,,,11
2026-03-15 07:25:19,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,12
2026-03-15 07:25:23,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,12
2026-03-15 07:26:11,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,13
2026-03-15 07:27:50,Flag,TRACK CLEAR,,CLEAR,Track,,,13
