Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2020-10-25 12:55:02,Other,RISK OF RAIN FOR F1 RACE IS 40%,,,,,,1
2020-10-25 13:07:05,Drs,DRS DISABLED,DISABLED,,,,,1
2020-10-25 13:13:11,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2020-10-25 13:13:37,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,1
2020-10-25 13:13:45,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1
2020-10-25 13:16:17,Drs,DRS ENABLED,ENABLED,,,,,3
2020-10-25 13:16:29,Other,TURN 4 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) NOTED,,,,,,3
2020-10-25 13:16:51,Other,CAR 23 (ALB) TIME 1:31.533 DELETED - TRACK LIMITS AT TURN 1,,,,,,3
2020-10-25 13:17:05,Other,CAR 18 (STR) TIME 1:29.459 DELETED - TRACK LIMITS AT TURN 1,,,,,,3
2020-10-25 13:17:14,Other,CAR 31 (OCO) TIME 1:29.961 DELETED - TRACK LIMITS AT TURN 1,,,,,,3
2020-10-25 13:21:03,Other,TURN 4 INCIDENT INVOLVING CARS 11 (PER) AND 33 (VER) - NO INVESTIGATION NECESSARY,,,,,,6
2020-10-25 13:23:30,Other,CAR 18 (STR) TIME 1:23.860 DELETED - TRACK LIMITS AT TURN 1,,,,,,8
2020-10-25 13:25:23,Other,CAR 18 (STR) TIME 1:23.860 DELETED - TRACK LIMITS AT TURN 4,,,,,,9
2020-10-25 13:25:48,Other,BLACK AND WHITE FLAG FOR CAR 18 (STR),,,,,,9
2020-10-25 13:26:51,Other,CAR 33 (VER) TIME 1:24.232 DELETED - TRACK LIMITS AT TURN 4,,,,,,10
2020-10-25 13:29:03,Other,CAR 10 (GAS) TIME 1:22.551 DELETED - TRACK LIMITS AT TURN 1,,,,,,12
2020-10-25 13:30:24,Other,CAR 20 (MAG) TIME 1:24.188 DELETED - TRACK LIMITS AT TURN 4,,,,,,13
2020-10-25 13:32:09,Other,CAR 8 (GRO) TIME 1:24.391 DELETED - TRACK LIMITS AT TURN 1,,,,,,14
2020-10-25 13:34:52,Other,CAR 10 (GAS) TIME 1:23.016 DELETED - TRACK LIMITS AT TURN 1,,,,,,16
