Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-04-14 05:55:00,Other,AIR TEMPERATURE 15 MINS BEFORE THE RACE  = 19 DEGREES,,,,,,1
2019-04-14 05:55:09,Other,RISK OF RAIN FOR THIS SESSION IS 40%,,,,,,1
2019-04-14 06:07:14,Drs,DRS DISABLED,DISABLED,,,,,1
2019-04-14 06:13:29,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2019-04-14 06:14:18,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,1
2019-04-14 06:14:23,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,1
2019-04-14 06:14:54,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,1
2019-04-14 06:15:45,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,2
2019-04-14 06:15:58,Flag,TRACK CLEAR,,CLEAR,Track,,,2
2019-04-14 06:17:04,Drs,DRS ENABLED,ENABLED,,,,,2
2019-04-14 06:18:29,Other,"TURN 6 INCIDENT INVOLVING CARS 4 (NOR), 55 (SAI) AND 26 (KVY) NOTED",,,,,,3
2019-04-14 06:20:49,Other,"TURN 6 INCIDENT INVOLVING CARS 4 (NOR), 26 (KVY) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION",,,,,,5
2019-04-14 06:23:13,Other,DRIVE THROUGH PENALTY FOR CAR 26 (KVY) - CAUSING A COLLISION,,,,,,6
2019-04-14 06:42:34,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 14:42:34,,BLUE,Driver,,4,18
2019-04-14 06:44:37,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 14:44:37,,BLUE,Driver,,4,19
2019-04-14 06:50:47,Other,TURN 14 INCIDENT INVOLVING CARS 5 (VET) AND 33 (VER) NOTED,,,,,,23
2019-04-14 06:54:04,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 14:54:04,,BLUE,Driver,,4,25
2019-04-14 06:56:14,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:56:13,,BLUE,Driver,,63,26
2019-04-14 06:56:18,Other,TURN 14 INCIDENT INVOLVING CARS 5 (VET) AND 33 (VER) - NO INVESTIGATION NECESSARY,,,,,,26
2019-04-14 06:56:47,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 14:56:47,,BLUE,Driver,,63,26
2019-04-14 06:58:06,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:58:05,,BLUE,Driver,,88,27
2019-04-14 06:59:03,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 14:59:03,,BLUE,Driver,,88,28
