Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2022-05-29 12:07:41,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,1
2022-05-29 12:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2022-05-29 12:26:31,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,1
2022-05-29 12:26:33,Other,DRS DISABLED IN ZONE 1,,,,,,1
2022-05-29 12:26:38,Other,DRS ENABLED IN ZONE 1,,,,,,1
2022-05-29 12:26:38,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,1
2022-05-29 12:30:01,Other,PIT EXIT CLOSED,,,,,,1
2022-05-29 12:39:03,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,1
2022-05-29 12:39:11,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,1
2022-05-29 12:39:25,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 18,,,,,,1
2022-05-29 12:39:27,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,1
2022-05-29 12:39:47,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,,,,,,1
2022-05-29 12:40:04,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,,,,,,1
2022-05-29 12:40:09,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1
2022-05-29 12:40:11,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,1
2022-05-29 12:45:03,Other,RISK OF RAIN FOR F1 RACE IS 80%,,,,,,1
2022-05-29 12:48:31,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,,,,,,1
2022-05-29 12:48:33,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,1
2022-05-29 12:49:48,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 18,,,,,,1
2022-05-29 12:49:56,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,1
2022-05-29 12:49:58,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 18,,,,,,1
2022-05-29 12:49:59,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,1
2022-05-29 12:52:03,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,1
2022-05-29 12:52:13,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,1
2022-05-29 12:55:17,Other,START PROCEDURE SUSPENDED,,,,,,1
2022-05-29 12:56:09,Other,CHANGE IN CLIMATIC CONDITIONS,,,,,,1
2022-05-29 12:56:15,Other,LOW GRIP CONDITIONS,,,,,,1
2022-05-29 12:58:32,Other,FORMATION LAP WILL START AT 15:09,,,,,,1
2022-05-29 12:59:50,Drs,DRS DISABLED,DISABLED,,,,,1
2022-05-29 13:00:12,Other,FORMATION LAP WILL BE STARTED BEHIND THE SAFETY CAR,,,,,,1
2022-05-29 13:03:30,Other,DELAYED START,,,,,,1
2022-05-29 13:06:00,Other,FORMATION LAP WILL START AT 15:16 BEHIND SAFETY CAR,,,,,,1
2022-05-29 13:08:47,Other,FORMATION LAP WILL START AT 15:16 BEHIND SAFETY CAR ON EXTREME WET TYRES,,,,,,1
2022-05-29 13:14:11,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 9,,,,,,1
2022-05-29 13:14:21,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,1
2022-05-29 13:15:26,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,1
2022-05-29 13:16:31,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,1
2022-05-29 13:20:22,Flag,RED FLAG,,RED,Track,,,1
2022-05-29 13:21:21,Other,EZ UP TENTS MAY BE USED,,,,,,1
2022-05-29 13:54:21,Other,10 MIN SIGNAL WILL BE SHOWN AT 15:55,,,,,,1
2022-05-29 14:00:15,Other,RACE WILL RESUME AT 16:05 BEHIND SAFETY CAR,,,,,,1
2022-05-29 14:03:18,Flag,TRACK CLEAR,,CLEAR,Track,,,1
