Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-04-18 12:33:33,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,1
2021-04-18 12:33:38,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,1
2021-04-18 12:33:39,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,1
2021-04-18 12:34:03,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,1
2021-04-18 12:34:21,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13,,,,,,1
2021-04-18 12:34:30,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,1
2021-04-18 12:34:31,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,1
2021-04-18 12:34:35,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,1
2021-04-18 12:34:35,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,,,,,,1
2021-04-18 12:34:38,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1
2021-04-18 12:34:47,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,1
2021-04-18 12:34:53,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,1
2021-04-18 12:35:06,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,1
2021-04-18 12:35:49,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,1
2021-04-18 12:36:46,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,1
2021-04-18 12:39:36,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,1
2021-04-18 12:45:02,Other,RISK OF RAIN FOR F1 RACE IS 80%,,,,,,1
2021-04-18 13:00:15,Drs,DRS DISABLED,DISABLED,,,,,1
2021-04-18 13:03:16,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2021-04-18 13:04:32,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,1
