Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2019-05-12 12:55:04,Other,AIR TEMPERATURE 15 MIN BEFORE THE RACE = 20 DEGREES,,,,,,1
2019-05-12 12:55:12,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,1
2019-05-12 13:01:30,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,1
2019-05-12 13:01:35,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,1
2019-05-12 13:07:08,Drs,DRS DISABLED,DISABLED,,,,,1
2019-05-12 13:13:07,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2019-05-12 13:13:44,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,1
2019-05-12 13:13:53,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,1
2019-05-12 13:14:11,CarEvent,CAR 7 (RAI) OFF TRACK AND CONTINUED AT TURN 4,,,,,7,1
2019-05-12 13:16:10,Drs,DRS ENABLED,ENABLED,,,,,3
2019-05-12 13:37:22,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:37:22,,BLUE,Driver,,99,18
2019-05-12 13:38:01,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:38:00,,BLUE,Driver,,88,19
2019-05-12 13:38:49,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:38:49,,BLUE,Driver,,99,19
2019-05-12 13:39:00,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:39:00,,BLUE,Driver,,63,19
2019-05-12 13:39:28,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:39:27,,BLUE,Driver,,88,20
2019-05-12 13:40:58,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:40:58,,BLUE,Driver,,63,21
2019-05-12 13:43:07,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:43:06,,BLUE,Driver,,88,22
2019-05-12 13:45:05,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:45:05,,BLUE,Driver,,99,24
2019-05-12 13:45:19,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:45:18,,BLUE,Driver,,63,24
2019-05-12 13:45:29,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:45:28,,BLUE,Driver,,99,24
2019-05-12 13:47:44,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:47:44,,BLUE,Driver,,3,26
2019-05-12 13:48:54,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:48:54,,BLUE,Driver,,88,27
2019-05-12 13:49:33,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:49:32,,BLUE,Driver,,63,27
2019-05-12 13:49:52,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:49:51,,BLUE,Driver,,63,27
2019-05-12 13:51:53,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:51:52,,BLUE,Driver,,88,28
2019-05-12 13:51:55,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:51:54,,BLUE,Driver,,99,28
2019-05-12 13:52:59,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:52:58,,BLUE,Driver,,99,29
2019-05-12 13:53:26,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:53:25,,BLUE,Driver,,63,30
2019-05-12 13:53:35,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:53:35,,BLUE,Driver,,63,30
2019-05-12 13:53:36,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:53:35,,BLUE,Driver,,99,30
2019-05-12 13:55:25,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 15:55:25,,BLUE,Driver,,88,31
2019-05-12 13:57:44,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:57:44,,BLUE,Driver,,7,33
2019-05-12 13:58:29,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 15:58:29,,BLUE,Driver,,99,33
2019-05-12 13:58:34,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:58:34,,BLUE,Driver,,63,33
