Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-11-21 13:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2021-11-21 13:30:01,Other,PIT EXIT CLOSED,,,,,,1
2021-11-21 13:45:10,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1
2021-11-21 13:57:03,Drs,DRS DISABLED,DISABLED,,,,,1
2021-11-21 14:01:55,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,1
2021-11-21 14:01:56,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,1
2021-11-21 14:03:49,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2021-11-21 14:07:13,Drs,DRS ENABLED,ENABLED,,,,,3
2021-11-21 14:08:37,Other,CAR 10 (GAS) TIME 1:30.886 DELETED - TRACK LIMITS AT TURN 16,,,,,,4
2021-11-21 14:10:04,Other,CAR 10 (GAS) TIME 1:31.260 DELETED - TRACK LIMITS AT TURN 16,,,,,,5
2021-11-21 14:16:12,CarEvent,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 15,,,,,18,9
2021-11-21 14:19:26,Other,CAR 5 (VET) TIME 1:31.382 DELETED - TRACK LIMITS AT TURN 16,,,,,,11
2021-11-21 14:20:58,Other,CAR 5 (VET) TIME 1:31.343 DELETED - TRACK LIMITS AT TURN 16,,,,,,12
2021-11-21 14:38:18,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 17:38:17,,BLUE,Driver,,47,24
2021-11-21 14:41:39,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 17:41:39,,BLUE,Driver,,47,26
2021-11-21 14:43:19,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 17:43:18,,BLUE,Driver,,6,27
2021-11-21 14:44:15,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 17:44:15,,BLUE,Driver,,9,28
2021-11-21 14:44:46,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:44:46,,BLUE,Driver,,63,28
2021-11-21 14:46:00,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 17:46:00,,BLUE,Driver,,9,29
2021-11-21 14:46:40,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 17:46:40,,BLUE,Driver,,6,29
2021-11-21 14:47:47,Other,CAR 14 (ALO) TIME 1:29.846 DELETED - TRACK LIMITS AT TURN 2,,,,,,30
2021-11-21 14:48:12,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 17:48:12,,BLUE,Driver,,3,30
2021-11-21 14:48:41,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 17:48:40,,BLUE,Driver,,63,31
2021-11-21 14:48:47,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 17:48:47,,BLUE,Driver,,99,31
2021-11-21 14:50:15,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 17:50:14,,BLUE,Driver,,5,32
2021-11-21 14:51:30,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 17:51:29,,BLUE,Driver,,3,33
2021-11-21 14:52:08,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 17:52:08,,BLUE,Driver,,9,33
2021-11-21 14:52:24,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 17:52:24,,BLUE,Driver,,9,33
2021-11-21 14:52:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,33
2021-11-21 14:52:34,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,33
2021-11-21 14:52:34,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 17:52:34,,BLUE,Driver,,99,33
2021-11-21 14:52:36,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,33
2021-11-21 14:52:37,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,33
2021-11-21 14:52:44,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,34
2021-11-21 14:52:49,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,34
2021-11-21 14:52:51,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,34
