Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-06-06 11:45:13,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1
2021-06-06 11:57:09,Drs,DRS DISABLED,DISABLED,,,,,1
2021-06-06 11:57:39,Flag,DOUBLE YELLOW IN TRACK SECTOR 21,,DOUBLE YELLOW,Sector,21.0,,1
2021-06-06 11:57:48,Flag,CLEAR IN TRACK SECTOR 21,,CLEAR,Sector,21.0,,1
2021-06-06 11:58:26,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,1
2021-06-06 11:58:31,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,1
2021-06-06 12:02:18,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,1
2021-06-06 12:02:19,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,1
2021-06-06 12:03:28,Flag,DOUBLE YELLOW IN TRACK SECTOR 21,,DOUBLE YELLOW,Sector,21.0,,1
2021-06-06 12:03:32,Flag,CLEAR IN TRACK SECTOR 21,,CLEAR,Sector,21.0,,1
2021-06-06 12:04:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2021-06-06 12:07:11,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15,,,,,,2
2021-06-06 12:07:25,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,2
2021-06-06 12:08:21,Drs,DRS ENABLED,ENABLED,,,,,3
2021-06-06 12:08:32,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,3
2021-06-06 12:09:01,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,3
2021-06-06 12:11:04,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,4
2021-06-06 12:11:09,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,4
2021-06-06 12:23:27,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,11
2021-06-06 12:23:41,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,11
2021-06-06 12:23:43,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,11
2021-06-06 12:23:45,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,11
2021-06-06 12:23:47,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,11
2021-06-06 12:23:47,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,11
2021-06-06 12:23:51,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,12
2021-06-06 12:23:57,CarEvent,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 8,,,,,55,12
2021-06-06 12:45:29,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,24
2021-06-06 12:45:31,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,24
