Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2023-06-18 17:10:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2023-06-18 17:20:00,Other,PIT EXIT CLOSED,,,,,,1
2023-06-18 17:21:20,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,1
2023-06-18 17:22:55,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,1
2023-06-18 17:25:40,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,1
2023-06-18 17:25:49,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,1
2023-06-18 17:45:14,Other,RISK OF RAIN FOR F1 RACE IS 10 %,,,,,,1
2023-06-18 17:57:03,Drs,DRS DISABLED,DISABLED,,,,,1
2023-06-18 18:03:05,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2023-06-18 18:05:47,Drs,DRS ENABLED,ENABLED,,,,,3
2023-06-18 18:06:03,Other,CAR 20 (MAG) LAP DELETED - TRACK LIMITS AT TURN 13 LAP 1 14:04:30,,,,,,3
2023-06-18 18:10:20,Other,CAR 21 (DEV) TIME 1:19.152 DELETED - TRACK LIMITS AT TURN 13 LAP 4 14:08:31,,,,,,6
2023-06-18 18:11:47,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,7
2023-06-18 18:12:28,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,8
2023-06-18 18:13:02,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,8
2023-06-18 18:13:14,Flag,TRACK CLEAR,,CLEAR,Track,,,8
2023-06-18 18:13:14,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,8
2023-06-18 18:13:18,Drs,DRS ENABLED,ENABLED,,,,,8
2023-06-18 18:18:38,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,12
2023-06-18 18:18:39,Other,DRS DISABLED IN ZONE 1,,,,,,12
2023-06-18 18:18:43,Other,DRS ENABLED IN ZONE 1,,,,,,12
2023-06-18 18:18:43,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,12
2023-06-18 18:18:44,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,12
2023-06-18 18:21:14,Other,PIT LANE INCIDENT INVOLVING CARS 44 (HAM) AND 14 (ALO) NOTED - UNSAFE RELEASE,,,,,,13
2023-06-18 18:22:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,14
2023-06-18 18:25:48,Other,"PIT EXIT INCIDENT INVOLVING CARS 31 (OCO), 77 (BOT) AND 20 (MAG) NOTED - OVERTAKING UNDER SAFETY CAR",,,,,,16
2023-06-18 18:26:11,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,16
2023-06-18 18:26:21,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,16
2023-06-18 18:27:16,Flag,TRACK CLEAR,,CLEAR,Track,,,16
2023-06-18 18:28:56,Other,PIT LANE INCIDENT INVOLVING CAR 4 (NOR) NOTED - UNSAFE RELEASE,,,,,,17
2023-06-18 18:29:08,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 44 (HAM) AND 14 (ALO) UNDER INVESTIGATION - UNSAFE RELEASE,,,,,,17
2023-06-18 18:29:25,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - UNSAFE RELEASE,,,,,,18
2023-06-18 18:30:32,Drs,DRS ENABLED,ENABLED,,,,,19
2023-06-18 18:32:32,Other,CAR 81 (PIA) TIME 1:18.501 DELETED - TRACK LIMITS AT TURN 13 LAP 19 14:31:54,,,,,,20
2023-06-18 18:33:55,Other,"FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CARS 31 (OCO), 77 (BOT) AND 20 (MAG) REVIEWED NO FURTHER INVESTIGATION - POSITIONS GIVEN BACK ",,,,,,21
2023-06-18 18:36:58,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 44 (HAM) AND 14 (ALO) NO FURTHER ACTION - UNSAFE RELEASE,,,,,,24
2023-06-18 18:37:03,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 4 (NOR) NO FURTHER ACTION - UNSAFE RELEASE,,,,,,24
2023-06-18 18:37:31,Other,CAR 23 (ALB) TIME 1:18.868 DELETED - TRACK LIMITS AT TURN 13 LAP 22 14:35:49,,,,,,24
2023-06-18 18:38:26,Other,TURN 10 INCIDENT INVOLVING CAR 4 (NOR) NOTED - DRIVING UNNECESSARILY SLOWLY,,,,,,25
2023-06-18 18:43:39,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,29
2023-06-18 18:43:43,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,29
2023-06-18 18:49:15,Other,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - DRIVING UNNECESSARILY SLOWLY,,,,,,33
2023-06-18 18:51:56,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,35
2023-06-18 18:52:17,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,36
2023-06-18 18:52:31,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,36
2023-06-18 18:52:50,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,36
2023-06-18 18:52:55,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,36
2023-06-18 18:52:57,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:52:57,,BLUE,Driver,,20,36
2023-06-18 18:53:50,Other,TURN 2 INCIDENT INVOLVING CARS 21 (DEV) AND 20 (MAG) NOTED - CAUSING A COLLISION,,,,,,37
2023-06-18 18:55:18,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 4 (NOR) - UNSPORTSMANLIKE BEHAVIOUR ,,,,,,38
2023-06-18 18:58:04,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 14:58:04,,BLUE,Driver,,20,40
2023-06-18 18:58:28,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 21 (DEV) AND 20 (MAG) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,40
2023-06-18 19:00:10,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 21 (DEV) AND 20 (MAG) NO FURTHER ACTION - CAUSING A COLLISION,,,,,,42
2023-06-18 19:00:40,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:00:39,,BLUE,Driver,,20,42
2023-06-18 19:01:07,Flag,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 15:01:07,,BLUE,Driver,,21,42
2023-06-18 19:01:38,Flag,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 15:01:37,,BLUE,Driver,,21,43
2023-06-18 19:03:04,Other,CAR 24 (ZHO) TIME 1:19.675 DELETED - TRACK LIMITS AT TURN 13 LAP 42 15:02:17,,,,,,44
2023-06-18 19:03:18,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:03:17,,BLUE,Driver,,20,44
2023-06-18 19:03:53,Flag,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 15:03:52,,BLUE,Driver,,21,44
2023-06-18 19:09:14,Other,CAR 14 (ALO) TIME 1:17.367 DELETED - TRACK LIMITS AT TURN 9 LAP 47 15:07:25,,,,,,49
2023-06-18 19:17:52,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:17:51,,BLUE,Driver,,20,55
2023-06-18 19:19:45,Other,CAR 55 (SAI) TIME 1:16.357 DELETED - TRACK LIMITS AT TURN 9 LAP 56 15:19:00,,,,,,57
2023-06-18 19:22:45,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:22:44,,BLUE,Driver,,20,59
2023-06-18 19:25:57,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:25:57,,BLUE,Driver,,24,62
2023-06-18 19:26:50,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:26:50,,BLUE,Driver,,27,62
2023-06-18 19:31:30,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:31:30,,BLUE,Driver,,24,66
2023-06-18 19:32:07,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:32:07,,BLUE,Driver,,27,67
2023-06-18 19:33:02,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:33:02,,BLUE,Driver,,24,67
2023-06-18 19:33:23,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:33:22,,BLUE,Driver,,24,68
2023-06-18 19:33:41,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:33:40,,BLUE,Driver,,27,68
