Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2021-03-28 14:45:06,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1
2021-03-28 14:57:06,Drs,DRS DISABLED,DISABLED,,,,,1
2021-03-28 14:57:40,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,1
2021-03-28 14:57:41,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,1
2021-03-28 15:03:30,Other,START ABORTED - EXTRA FORMATION LAP,,,,,,1
2021-03-28 15:07:10,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2021-03-28 15:07:35,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,1
2021-03-28 15:08:12,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,1
2021-03-28 15:12:00,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,3
2021-03-28 15:12:15,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,3
2021-03-28 15:13:49,Flag,TRACK CLEAR,,CLEAR,Track,,,3
2021-03-28 15:14:48,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,4
2021-03-28 15:14:48,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,4
2021-03-28 15:14:50,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,4
2021-03-28 15:15:01,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,4
2021-03-28 15:15:33,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,4
2021-03-28 15:16:16,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,5
2021-03-28 15:16:30,Flag,TRACK CLEAR,,CLEAR,Track,,,5
2021-03-28 15:16:36,Drs,DRS ENABLED,ENABLED,,,,,5
2021-03-28 15:17:34,Other,TURN 3 INCIDENT INVOLVING CAR 9 (MAZ) NOTED,,,,,,5
2021-03-28 15:18:03,Other,TURN 4 INCIDENT INVOLVING CAR 10 (GAS) NOTED,,,,,,6
2021-03-28 15:21:27,Other,TURN 4 INCIDENT INVOLVING CAR 10 (GAS) - NO INVESTIGATION NECESSARY,,,,,,8
2021-03-28 15:24:30,Other,TURN 4 INCIDENT INVOLVING CARS 4 (NOR) AND 16 (LEC) NOTED - NO INVESTIGATION NECESSARY,,,,,,10
