Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:26.383000,23.7,50.7,1015.5,False,31.3,255,1.6
0 days 00:01:26.366000,23.7,50.8,1015.5,False,31.3,245,1.9
0 days 00:02:26.397000,23.6,50.5,1015.6,False,31.3,210,1.4
0 days 00:03:26.393000,23.6,50.6,1015.5,False,31.3,254,1.4
0 days 00:04:26.399000,23.6,50.7,1015.6,False,31.3,247,1.9
0 days 00:05:26.413000,23.6,50.8,1015.6,False,31.3,253,1.7
0 days 00:06:26.428000,23.5,50.9,1015.6,False,31.3,265,1.8
0 days 00:07:26.438000,23.5,50.9,1015.5,False,31.3,254,2.6
0 days 00:08:26.466000,23.5,50.8,1015.5,False,31.3,243,2.1
0 days 00:09:26.456000,23.4,50.7,1015.5,False,31.3,237,2.3
0 days 00:10:26.468000,23.4,50.8,1015.6,False,31.3,238,2.1
0 days 00:11:26.446000,23.4,50.7,1015.6,False,31.3,232,1.6
0 days 00:12:26.486000,23.4,50.7,1015.6,False,31.3,232,1.6
0 days 00:13:26.483000,23.4,50.5,1015.6,False,31.0,258,1.5
0 days 00:14:26.507000,23.4,50.2,1015.5,False,31.0,242,1.7
0 days 00:15:26.487000,23.4,50.3,1015.5,False,31.0,261,1.9
0 days 00:16:26.493000,23.5,50.3,1015.5,False,31.0,242,1.1
0 days 00:17:26.508000,23.5,50.2,1015.5,False,31.0,235,2.0
0 days 00:18:26.509000,23.4,50.2,1015.5,False,30.8,214,1.9
0 days 00:19:26.507000,23.4,50.4,1015.5,False,30.8,264,1.5
0 days 00:20:26.514000,23.4,50.6,1015.5,False,30.8,264,2.0
0 days 00:21:26.517000,23.4,50.5,1015.5,False,30.8,253,1.7
0 days 00:22:26.497000,23.4,50.7,1015.5,False,30.8,201,2.1
0 days 00:23:26.500000,23.4,50.6,1015.6,False,30.5,227,1.4
0 days 00:24:26.501000,23.4,50.9,1015.5,False,30.5,266,1.9
0 days 00:25:26.500000,23.4,50.9,1015.5,False,30.5,254,1.3
0 days 00:26:26.503000,23.4,50.7,1015.4,False,30.2,237,1.9
0 days 00:27:26.497000,23.4,50.6,1015.5,False,30.2,212,1.7
0 days 00:28:26.505000,23.4,50.8,1015.5,False,30.2,245,1.4
0 days 00:29:26.510000,23.4,50.7,1015.5,False,30.2,247,1.8
0 days 00:30:26.506000,23.4,50.8,1015.5,False,29.9,249,1.1
0 days 00:31:26.519000,23.4,50.6,1015.5,False,29.9,243,1.8
0 days 00:32:26.502000,23.4,50.5,1015.5,False,29.9,264,2.3
0 days 00:33:26.518000,23.4,50.4,1015.5,False,29.6,238,2.1
0 days 00:34:26.510000,23.4,50.5,1015.6,False,29.6,242,1.9
0 days 00:35:26.525000,23.4,50.7,1015.6,False,29.6,257,2.1
0 days 00:36:26.510000,23.4,50.9,1015.6,False,29.7,251,1.8
0 days 00:37:26.522000,23.4,51.0,1015.6,False,29.7,256,1.6
0 days 00:38:26.500000,23.6,51.1,1015.6,False,29.5,230,4.0
0 days 00:39:26.507000,23.5,51.9,1015.5,False,29.5,244,3.4
0 days 00:40:26.498000,23.6,51.9,1015.5,False,29.1,263,2.6
0 days 00:41:26.523000,23.5,52.2,1015.6,False,28.9,234,3.2
0 days 00:42:26.527000,23.5,52.5,1015.6,False,28.9,276,2.5
0 days 00:43:26.513000,23.5,52.4,1015.6,False,29.1,207,3.2
0 days 00:44:26.523000,23.5,52.8,1015.6,False,28.9,278,2.2
0 days 00:45:26.537000,23.6,52.1,1015.6,False,28.6,193,2.5
0 days 00:46:26.540000,23.6,52.2,1015.5,False,28.3,252,2.8
0 days 00:47:26.532000,23.7,51.5,1015.6,False,28.3,268,2.6
0 days 00:48:26.548000,23.7,51.6,1015.4,False,28.3,260,2.8
0 days 00:49:26.562000,23.7,51.4,1015.6,False,28.3,264,2.6
0 days 00:50:26.565000,23.7,51.0,1015.6,False,28.3,247,2.4
0 days 00:51:26.597000,23.6,51.5,1015.6,False,28.2,271,3.0
0 days 00:52:26.584000,23.6,51.4,1015.6,False,28.2,251,1.8
0 days 00:53:26.595000,23.5,51.6,1015.7,False,28.0,260,1.6
0 days 00:54:26.614000,23.4,51.7,1015.7,False,27.9,242,2.1
0 days 00:55:26.628000,23.4,51.6,1015.6,False,28.0,263,1.4
0 days 00:56:26.621000,23.4,52.1,1015.6,False,28.1,272,1.6
0 days 00:57:26.633000,23.4,52.1,1015.7,False,28.1,258,2.1
0 days 00:58:26.631000,23.3,52.2,1015.7,False,28.1,278,2.4
