Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:10.793000,33.3,21.2,941.3,False,51.4,311,1.8
0 days 00:01:11.305000,33.2,21.1,941.2,False,51.6,300,1.8
0 days 00:02:10.834000,33.2,21.3,941.2,False,51.6,0,0.7
0 days 00:03:10.847000,33.3,21.5,941.3,False,51.8,229,1.0
0 days 00:04:10.860000,33.6,19.4,941.2,False,51.9,292,1.1
0 days 00:05:10.873000,33.5,20.0,941.3,False,51.8,207,0.8
0 days 00:06:10.886000,33.6,18.9,941.2,False,51.7,20,0.6
0 days 00:07:11.445000,33.5,19.6,941.2,False,51.7,264,0.7
0 days 00:08:10.912000,33.5,19.2,941.2,False,51.7,291,1.3
0 days 00:09:10.925000,33.3,20.5,941.1,False,51.6,267,1.7
0 days 00:10:10.938000,33.6,20.6,941.2,False,51.6,16,1.2
0 days 00:11:10.951000,33.6,20.1,941.1,False,51.6,319,0.7
0 days 00:12:10.964000,33.9,19.4,941.2,False,51.8,273,1.9
0 days 00:13:11.040000,33.7,19.5,941.1,False,51.8,281,2.0
0 days 00:14:11.006000,33.7,19.6,941.1,False,51.6,290,0.5
0 days 00:15:11.003000,33.9,19.5,941.1,False,51.7,45,0.5
0 days 00:16:11.032000,34.0,19.5,941.2,False,51.7,270,0.6
0 days 00:17:11.045000,33.7,18.9,941.2,False,51.7,286,2.2
0 days 00:18:11.058000,33.4,19.4,941.1,False,51.2,278,2.0
0 days 00:19:11.071000,33.4,19.6,941.1,False,51.4,342,1.2
0 days 00:20:11.084000,33.5,20.7,941.2,False,51.5,192,1.1
0 days 00:21:11.097000,33.7,20.3,941.2,False,51.7,258,1.3
0 days 00:22:11.110000,33.6,20.5,941.1,False,51.3,247,1.7
0 days 00:23:11.123000,33.6,19.3,941.2,False,51.4,294,1.3
0 days 00:24:11.198000,33.6,19.5,941.1,False,51.4,242,2.0
0 days 00:25:11.165000,33.6,18.9,941.0,False,51.4,280,1.6
0 days 00:26:11.162000,33.2,19.4,941.1,False,51.5,280,2.0
0 days 00:27:11.175000,33.3,19.5,941.1,False,51.6,225,1.6
0 days 00:28:11.188000,33.8,19.7,941.1,False,51.6,307,1.0
0 days 00:29:11.217000,33.9,20.3,941.1,False,51.8,287,1.1
0 days 00:30:11.230000,34.1,19.8,941.1,False,51.6,355,1.1
0 days 00:31:11.243000,34.1,18.8,940.9,False,51.5,298,1.3
0 days 00:32:11.256000,33.9,19.4,941.0,False,51.3,328,0.9
0 days 00:33:11.269000,33.9,19.8,941.0,False,51.2,260,1.2
0 days 00:34:11.282000,33.8,19.1,941.0,False,51.4,239,1.8
0 days 00:35:11.295000,33.6,20.3,941.0,False,51.0,0,1.8
0 days 00:36:11.323000,33.9,19.4,941.0,False,51.3,14,0.8
0 days 00:37:11.321000,34.1,18.9,941.0,False,51.3,129,0.7
0 days 00:38:11.334000,34.2,19.0,940.9,False,51.2,19,1.2
0 days 00:39:11.347000,34.6,18.8,941.0,False,51.4,10,0.7
0 days 00:40:11.360000,34.7,18.1,940.9,False,51.3,25,0.9
0 days 00:41:11.419000,34.6,18.8,940.9,False,51.3,305,0.9
0 days 00:42:11.526000,34.6,18.7,941.0,False,51.1,274,1.2
0 days 00:43:11.414000,34.6,18.5,940.9,False,51.1,56,1.2
0 days 00:44:11.427000,34.9,18.1,940.9,False,51.1,81,1.2
0 days 00:45:11.440000,35.1,17.8,940.9,False,51.1,74,2.2
0 days 00:46:11.453000,35.0,18.4,941.1,False,51.0,84,1.4
0 days 00:47:11.466000,35.0,17.1,940.9,False,50.9,257,0.7
0 days 00:48:11.479000,35.1,17.8,940.9,False,50.8,6,0.7
0 days 00:49:11.492000,35.3,17.9,940.9,False,50.8,319,0.7
0 days 00:50:11.505000,35.2,17.3,940.9,False,50.8,300,1.0
0 days 00:51:11.519000,34.8,16.9,940.9,False,50.7,97,1.7
0 days 00:52:11.579000,34.5,17.8,940.9,False,50.7,77,1.5
0 days 00:53:11.545000,34.7,18.1,940.9,False,50.7,67,1.6
0 days 00:54:11.574000,34.7,17.1,940.7,False,50.8,247,1.5
0 days 00:55:11.571000,34.8,17.5,940.8,False,50.8,359,1.2
0 days 00:56:11.584000,35.0,17.1,940.8,False,50.7,70,0.9
0 days 00:57:11.597000,35.0,16.7,940.9,False,50.7,96,1.5
0 days 00:58:11.610000,34.9,16.8,940.8,False,50.5,99,1.3
0 days 00:59:11.638000,35.0,17.0,940.7,False,50.5,74,1.1
0 days 01:00:11.652000,34.9,16.9,940.9,False,50.5,156,1.5
0 days 01:01:11.665000,34.9,17.1,940.8,False,50.5,70,1.9
0 days 01:02:11.678000,34.9,16.9,940.8,False,51.0,132,1.6
0 days 01:03:11.690000,34.9,16.8,940.8,False,50.9,79,1.1
0 days 01:04:11.704000,34.9,16.9,940.9,False,50.9,29,1.2
0 days 01:05:11.732000,34.8,16.5,940.9,False,50.9,74,1.2
0 days 01:06:11.730000,34.9,16.8,940.8,False,51.0,69,1.0
0 days 01:07:11.743000,35.0,16.4,940.7,False,51.0,84,1.0
0 days 01:08:11.756000,35.1,16.1,940.8,False,51.0,68,2.3
0 days 01:09:11.768000,35.1,15.6,940.8,False,51.0,77,1.2
0 days 01:10:11.860000,35.1,16.0,940.7,False,50.9,4,2.1
0 days 01:11:11.795000,35.2,16.5,940.7,False,50.9,79,0.9
0 days 01:12:11.808000,35.2,16.9,940.8,False,50.8,88,2.3
0 days 01:13:11.836000,35.1,17.2,940.7,False,50.6,81,1.1
0 days 01:14:11.849000,35.1,16.3,940.8,False,50.6,0,0.9
0 days 01:15:11.862000,35.0,16.4,940.8,False,50.5,337,1.0
0 days 01:16:11.875000,34.9,16.7,940.8,False,50.5,64,1.2
0 days 01:17:11.888000,35.0,16.6,940.7,False,50.3,322,1.1
0 days 01:18:11.901000,34.9,16.2,940.7,False,50.3,59,1.1
0 days 01:19:11.914000,35.0,16.5,940.7,False,50.3,308,1.0
0 days 01:20:11.990000,35.1,15.9,940.8,False,50.3,0,1.2
0 days 01:21:11.940000,35.2,15.8,940.7,False,50.3,0,0.8
0 days 01:22:11.953000,35.0,16.0,940.8,False,50.3,335,0.7
0 days 01:23:11.966000,35.0,16.5,940.8,False,50.3,295,1.2
0 days 01:24:11.979000,35.0,16.5,940.7,False,50.4,6,1.1
