Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:34.453000,23.0,28.0,1019.1,False,47.1,53,1.3
0 days 00:01:34.454000,23.0,28.0,1019.1,False,47.0,153,0.7
0 days 00:02:34.454000,23.0,28.0,1019.1,False,47.0,153,0.7
0 days 00:03:34.455000,23.0,27.0,1019.0,False,47.3,3,0.8
0 days 00:04:34.455000,23.1,28.0,1019.1,False,47.0,345,1.0
0 days 00:05:34.456000,23.1,28.0,1019.0,False,47.3,326,1.2
0 days 00:06:34.472000,23.1,30.0,1018.9,False,47.3,7,0.5
0 days 00:07:34.472000,23.3,29.0,1019.0,False,47.1,8,0.8
0 days 00:08:34.473000,23.3,26.0,1019.0,False,48.0,12,1.1
0 days 00:09:34.489000,23.4,26.0,1019.0,False,48.0,40,1.2
0 days 00:10:34.521000,23.4,26.0,1018.9,False,47.9,43,1.2
0 days 00:11:34.531000,23.3,26.0,1018.9,False,47.9,27,1.2
0 days 00:12:34.537000,23.3,25.0,1018.9,False,48.3,28,1.5
0 days 00:13:34.553000,23.3,25.0,1019.0,False,48.1,357,1.1
0 days 00:14:34.557000,23.3,25.0,1018.9,False,48.0,11,1.5
0 days 00:15:34.573000,23.2,26.0,1019.0,False,47.8,62,0.4
0 days 00:16:34.558000,23.2,25.0,1019.0,False,47.9,39,0.7
0 days 00:17:34.574000,23.1,25.0,1019.0,False,48.0,291,0.6
0 days 00:18:34.555000,23.2,26.0,1019.1,False,48.0,340,0.7
0 days 00:19:34.571000,23.1,26.0,1019.0,False,48.4,354,1.0
0 days 00:20:34.587000,23.1,28.0,1019.1,False,48.0,34,1.2
0 days 00:21:34.603000,23.1,32.0,1019.0,False,47.5,329,0.5
0 days 00:22:34.592000,23.3,30.0,1019.0,False,47.5,305,0.6
0 days 00:23:34.608000,23.3,32.0,1019.0,False,48.2,127,0.0
0 days 00:24:34.624000,23.2,30.0,1019.0,False,47.9,0,0.0
0 days 00:25:34.593000,23.3,30.0,1019.1,False,48.0,248,0.3
0 days 00:26:34.593000,23.3,29.0,1019.1,False,47.9,198,0.8
0 days 00:27:34.615000,23.3,29.0,1019.0,False,47.9,211,1.1
0 days 00:28:34.601000,23.3,30.0,1019.0,False,47.9,190,1.1
0 days 00:29:34.601000,23.1,30.0,1019.1,False,48.0,177,1.4
0 days 00:30:34.602000,23.1,31.0,1019.0,False,48.0,173,2.0
0 days 00:31:34.602000,22.8,31.0,1019.1,False,48.2,149,0.7
0 days 00:32:34.603000,22.8,31.0,1019.1,False,48.2,276,1.2
0 days 00:33:34.601000,22.8,32.0,1019.2,False,48.1,202,1.0
0 days 00:34:34.610000,22.9,34.0,1019.0,False,48.4,175,1.5
0 days 00:35:34.610000,22.8,33.0,1019.1,False,48.4,175,1.9
0 days 00:36:34.595000,22.8,34.0,1019.0,False,48.7,180,1.8
0 days 00:37:34.595000,22.8,31.0,1019.1,False,49.0,157,2.2
0 days 00:38:34.612000,22.8,33.0,1019.0,False,49.1,172,1.6
0 days 00:39:34.597000,22.8,33.0,1019.0,False,49.3,160,0.6
0 days 00:40:34.597000,23.0,33.0,1019.0,False,49.3,147,1.0
0 days 00:41:34.610000,23.0,32.0,1018.9,False,48.9,19,0.8
0 days 00:42:34.611000,23.0,31.0,1019.0,False,48.7,334,0.8
0 days 00:43:34.611000,23.0,31.0,1019.0,False,48.7,344,0.7
0 days 00:44:34.612000,23.1,30.0,1019.1,False,48.7,104,0.4
0 days 00:45:34.612000,23.2,31.0,1019.0,False,48.7,353,0.6
0 days 00:46:34.613000,23.0,31.0,1019.0,False,48.9,140,0.6
0 days 00:47:34.629000,23.0,30.0,1019.0,False,49.3,192,0.7
