Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:33.113000,19.7,58.2,989.6,False,32.8,355,0.0
0 days 00:01:33.313000,20.0,58.2,989.6,False,32.8,268,0.7
0 days 00:02:33.435000,20.2,57.1,989.6,False,32.9,6,0.7
0 days 00:03:33.151000,20.5,56.7,989.6,False,33.0,296,0.9
0 days 00:04:33.164000,20.9,55.1,989.6,False,33.9,319,0.7
0 days 00:05:33.176000,21.1,52.8,989.6,False,36.0,333,1.2
0 days 00:06:33.189000,21.2,52.2,989.5,False,36.1,334,1.6
0 days 00:07:33.202000,21.1,51.8,989.6,False,36.1,333,1.9
0 days 00:08:33.214000,20.7,52.3,989.5,False,34.2,339,2.4
0 days 00:09:33.227000,20.2,54.1,989.5,False,33.5,330,2.0
0 days 00:10:33.239000,20.2,54.8,989.6,False,33.5,343,1.6
0 days 00:11:33.252000,20.2,53.9,989.6,False,33.5,333,1.5
0 days 00:12:33.265000,20.0,54.5,989.6,False,33.2,334,1.7
0 days 00:13:33.277000,20.1,55.5,989.6,False,33.4,8,0.8
0 days 00:14:33.305000,20.3,55.4,989.6,False,33.8,208,0.5
0 days 00:15:33.318000,20.6,54.2,989.6,False,34.4,268,0.3
0 days 00:16:33.330000,20.8,54.8,989.6,False,34.4,314,0.3
0 days 00:17:33.343000,21.1,53.7,989.6,False,34.6,310,0.9
0 days 00:18:33.356000,21.3,51.6,989.6,False,33.7,343,1.4
0 days 00:19:33.368000,20.8,51.5,989.6,False,32.8,0,1.1
0 days 00:20:33.381000,20.5,53.4,989.6,False,32.1,254,0.0
0 days 00:21:33.456000,20.5,53.3,989.5,False,33.0,223,1.2
0 days 00:22:33.406000,20.3,54.1,989.6,False,33.0,351,0.6
0 days 00:23:33.419000,20.2,53.9,989.4,False,32.3,3,0.9
0 days 00:24:33.431000,20.3,53.7,989.4,False,32.4,276,0.6
0 days 00:25:33.444000,20.2,53.8,989.5,False,32.4,246,0.9
0 days 00:26:33.457000,20.2,55.1,989.4,False,32.4,277,0.0
0 days 00:27:33.469000,20.4,54.0,989.4,False,32.5,293,0.5
0 days 00:28:33.497000,20.5,53.9,989.4,False,33.0,38,0.9
0 days 00:29:33.572000,20.5,53.9,989.4,False,33.2,34,0.4
0 days 00:30:33.835000,20.5,53.0,989.5,False,33.4,188,1.0
0 days 00:31:33.535000,20.4,53.9,989.5,False,33.7,147,1.8
0 days 00:32:33.548000,20.3,54.0,989.4,False,33.7,198,0.7
