Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:31.031000,12.4,74.4,1025.5,False,17.2,185,5.7
0 days 00:01:31.028000,12.6,74.4,1025.5,False,17.2,185,5.7
0 days 00:02:31.033000,12.6,74.4,1025.5,False,17.2,185,5.7
0 days 00:03:31.017000,12.6,74.4,1025.5,False,17.2,185,5.7
0 days 00:04:31.030000,12.3,74.4,1025.5,False,17.2,185,5.7
0 days 00:05:31.024000,12.6,74.4,1025.5,False,17.2,185,5.7
0 days 00:06:31.037000,12.5,74.4,1025.5,False,17.2,185,5.7
0 days 00:07:31.038000,12.4,74.4,1025.5,False,17.2,185,5.7
0 days 00:08:31.054000,12.5,74.4,1025.5,False,17.2,185,5.7
0 days 00:09:31.063000,12.4,74.4,1025.5,False,17.2,185,5.7
0 days 00:10:31.082000,12.7,75.8,1025.4,False,16.9,169,6.2
0 days 00:11:31.067000,12.5,74.9,1025.3,False,17.1,193,4.1
0 days 00:12:31.076000,12.5,74.7,1025.4,False,17.1,194,4.3
0 days 00:13:31.083000,12.6,73.9,1025.4,False,17.0,185,4.6
0 days 00:14:31.092000,12.3,73.9,1025.4,False,17.0,185,4.6
0 days 00:15:31.090000,12.4,73.9,1025.4,False,17.0,185,4.6
0 days 00:16:31.106000,12.5,73.9,1025.4,False,17.0,185,4.6
0 days 00:17:31.101000,12.4,73.9,1025.4,False,17.0,185,4.6
0 days 00:18:31.113000,12.5,73.9,1025.4,False,17.0,185,4.6
0 days 00:19:31.132000,12.5,73.9,1025.4,False,17.0,185,4.6
0 days 00:20:31.129000,12.4,73.9,1025.4,False,17.0,185,4.6
0 days 00:21:31.148000,12.4,73.9,1025.4,False,17.0,185,4.6
0 days 00:22:31.161000,12.8,73.2,1025.2,False,17.5,188,4.3
0 days 00:23:31.171000,12.6,72.9,1025.2,False,17.9,168,3.5
0 days 00:24:31.175000,12.9,71.9,1025.2,False,17.6,193,4.9
0 days 00:25:31.175000,12.4,71.9,1025.2,False,17.6,193,4.9
0 days 00:26:31.163000,12.8,72.4,1025.2,False,17.0,200,4.4
0 days 00:27:31.164000,12.4,72.4,1025.2,False,17.0,200,4.4
0 days 00:28:31.194000,12.4,72.4,1025.2,False,17.0,200,4.4
0 days 00:29:31.177000,12.4,72.4,1025.2,False,17.0,200,4.4
0 days 00:30:31.183000,12.3,72.4,1025.2,False,17.0,200,4.4
0 days 00:31:31.190000,12.2,72.4,1025.2,False,17.0,200,4.4
0 days 00:32:31.191000,12.3,72.4,1025.2,False,17.0,200,4.4
0 days 00:33:31.194000,12.3,72.4,1025.2,False,17.0,200,4.4
0 days 00:34:31.201000,12.5,75.3,1025.1,False,16.3,180,5.4
0 days 00:35:31.202000,12.3,76.4,1025.1,False,16.5,185,2.7
0 days 00:36:31.216000,12.6,76.8,1025.0,False,16.8,179,4.1
0 days 00:37:31.235000,12.3,76.8,1025.0,False,16.8,179,4.1
0 days 00:38:31.235000,12.3,76.8,1025.0,False,16.8,179,4.1
0 days 00:39:31.235000,12.3,76.8,1025.0,False,16.8,179,4.1
0 days 00:40:31.237000,12.3,76.8,1025.0,False,16.8,179,4.1
0 days 00:41:31.227000,12.7,77.1,1024.7,False,16.7,196,3.3
0 days 00:42:31.229000,12.6,77.6,1024.7,False,16.7,184,3.8
0 days 00:43:31.236000,12.2,77.6,1024.7,False,16.7,184,3.8
0 days 00:44:31.242000,12.2,77.6,1024.7,False,16.7,184,3.8
0 days 00:45:31.237000,12.4,78.9,1024.5,False,17.3,198,2.7
0 days 00:46:31.233000,12.4,78.0,1024.5,False,17.2,194,3.5
0 days 00:47:31.244000,12.4,78.8,1024.5,False,17.2,192,3.4
0 days 00:48:31.269000,12.4,78.3,1024.5,False,16.7,196,3.9
0 days 00:49:31.285000,12.3,78.6,1024.6,False,16.9,187,2.5
0 days 00:50:31.288000,12.5,78.6,1024.6,False,16.9,187,2.5
0 days 00:51:31.286000,12.4,79.2,1024.5,False,17.2,189,2.3
0 days 00:52:31.299000,12.5,79.2,1024.5,False,17.2,189,2.3
0 days 00:53:31.327000,12.5,78.4,1024.5,False,17.1,206,2.7
0 days 00:54:31.322000,12.5,78.1,1024.6,False,17.1,201,2.5
0 days 00:55:31.319000,12.5,77.2,1024.5,False,17.1,197,2.8
0 days 00:56:31.325000,12.3,77.2,1024.5,False,17.1,197,2.8
0 days 00:57:31.339000,12.5,76.8,1024.4,False,17.1,193,3.3
0 days 00:58:31.348000,12.4,76.7,1024.4,False,16.9,181,3.5
0 days 00:59:31.361000,12.4,76.4,1024.5,False,17.2,193,1.8
0 days 01:00:31.371000,12.7,77.4,1024.6,False,17.1,191,1.9
0 days 01:01:31.381000,12.3,77.4,1024.6,False,17.1,191,1.9
0 days 01:02:31.374000,12.5,77.0,1024.6,False,16.9,191,2.0
0 days 01:03:31.379000,12.2,77.0,1024.6,False,16.9,191,2.0
0 days 01:04:31.385000,12.2,77.0,1024.6,False,16.9,191,2.0
0 days 01:05:31.401000,12.1,77.0,1024.6,False,16.9,191,2.0
0 days 01:06:31.420000,12.5,76.6,1024.5,False,17.3,325,1.6
0 days 01:07:31.414000,12.4,76.6,1024.5,False,17.3,325,1.6
0 days 01:08:31.417000,12.3,76.3,1024.4,False,17.1,202,3.1
0 days 01:09:31.443000,12.2,76.3,1024.4,False,17.1,202,3.1
0 days 01:10:31.447000,12.2,76.3,1024.4,False,17.1,202,3.1
0 days 01:11:31.450000,12.5,76.0,1024.3,False,17.8,283,1.5
0 days 01:12:31.465000,12.6,76.0,1024.3,False,17.8,283,1.5
0 days 01:13:31.458000,12.3,76.0,1024.3,False,17.8,283,1.5
0 days 01:14:31.451000,12.4,76.0,1024.3,False,17.8,283,1.5
0 days 01:15:31.464000,12.4,76.0,1024.3,False,17.8,283,1.5
0 days 01:16:31.461000,12.5,76.0,1024.3,False,17.8,283,1.5
0 days 01:17:31.467000,13.1,74.4,1024.0,False,18.1,246,1.5
0 days 01:18:31.458000,12.7,73.4,1023.9,False,18.4,298,1.7
0 days 01:19:31.453000,12.6,73.4,1023.9,False,18.4,298,1.7
0 days 01:20:31.466000,12.9,73.1,1023.9,False,18.4,280,1.4
0 days 01:21:31.463000,12.8,72.3,1024.0,False,18.0,225,0.9
0 days 01:22:31.457000,12.7,72.3,1024.0,False,18.0,225,0.9
0 days 01:23:31.471000,12.9,72.3,1024.0,False,18.0,225,0.9
0 days 01:24:31.470000,12.8,72.4,1023.9,False,18.4,264,1.6
0 days 01:25:31.470000,12.9,72.0,1023.9,False,18.4,169,2.0
0 days 01:26:31.468000,12.7,72.0,1023.9,False,18.4,169,2.0
0 days 01:27:31.465000,12.7,72.0,1023.9,False,18.4,169,2.0
0 days 01:28:31.472000,12.8,72.0,1023.9,False,18.4,169,2.0
0 days 01:29:31.456000,13.0,70.9,1024.0,False,18.2,229,0.9
0 days 01:30:31.463000,13.3,71.0,1024.0,False,18.3,252,1.8
0 days 01:31:31.458000,12.9,71.0,1024.0,False,18.3,252,1.8
0 days 01:32:31.472000,13.1,71.0,1024.0,False,18.3,194,0.9
0 days 01:33:31.470000,12.8,71.0,1024.0,False,18.3,194,0.9
0 days 01:34:31.477000,12.8,71.0,1024.0,False,18.3,194,0.9
0 days 01:35:31.477000,12.8,71.0,1024.0,False,18.3,194,0.9
0 days 01:36:31.465000,12.9,71.0,1024.0,False,18.3,194,0.9
0 days 01:37:31.469000,12.9,71.0,1024.0,False,18.3,194,0.9
0 days 01:38:31.476000,13.2,68.0,1024.0,False,18.4,170,4.5
0 days 01:39:31.482000,13.4,67.5,1024.0,False,18.1,188,4.5
0 days 01:40:31.476000,13.4,67.8,1023.9,False,18.3,184,1.9
0 days 01:41:31.477000,13.0,67.8,1023.9,False,18.3,184,1.9
0 days 01:42:31.479000,13.5,68.2,1023.8,False,18.5,179,1.5
0 days 01:43:31.487000,13.3,68.9,1023.7,False,18.3,193,1.7
0 days 01:44:31.487000,13.3,69.2,1024.0,False,18.4,176,2.4
0 days 01:45:31.488000,13.1,69.2,1024.0,False,18.4,176,2.4
0 days 01:46:31.486000,13.3,69.6,1023.7,False,18.6,202,3.0
0 days 01:47:31.488000,13.1,69.6,1023.7,False,18.6,202,3.0
0 days 01:48:31.488000,13.4,67.9,1023.7,False,18.9,244,1.0
0 days 01:49:31.473000,13.2,67.9,1023.7,False,18.9,244,1.0
0 days 01:50:31.489000,13.1,67.9,1023.7,False,18.9,244,1.0
0 days 01:51:31.475000,13.5,66.7,1023.6,False,19.1,239,0.7
0 days 01:52:31.487000,13.3,66.7,1023.6,False,19.1,239,0.7
0 days 01:53:31.492000,13.6,66.2,1023.4,False,19.1,209,2.0
0 days 01:54:31.498000,13.6,66.1,1023.4,False,19.0,199,1.3
0 days 01:55:31.493000,13.1,66.1,1023.4,False,19.0,199,1.3
0 days 01:56:31.510000,13.5,65.6,1023.5,False,18.9,198,2.9
0 days 01:57:31.504000,13.2,65.6,1023.5,False,18.9,198,2.9
0 days 01:58:31.512000,13.7,65.6,1023.4,False,18.8,177,2.5
0 days 01:59:31.520000,13.2,65.6,1023.4,False,18.8,177,2.5
0 days 02:00:31.543000,13.2,65.6,1023.4,False,18.8,177,2.5
0 days 02:01:31.540000,13.2,65.6,1023.4,False,18.8,177,2.5
0 days 02:02:31.537000,13.2,65.6,1023.4,False,18.8,177,2.5
0 days 02:03:31.546000,13.6,66.5,1023.3,False,18.7,187,3.4
0 days 02:04:31.531000,13.5,66.9,1023.4,False,19.0,153,2.5
0 days 02:05:31.545000,13.7,66.4,1023.3,False,18.6,187,4.4
0 days 02:06:31.541000,13.2,66.4,1023.3,False,18.6,187,4.4
0 days 02:07:31.554000,13.5,66.3,1023.4,False,18.7,186,1.3
0 days 02:08:31.555000,13.6,66.4,1023.4,False,18.7,202,2.7
0 days 02:09:31.546000,13.2,66.4,1023.4,False,18.7,202,2.7
0 days 02:10:31.546000,13.5,66.7,1023.3,False,18.9,150,0.9
0 days 02:11:31.537000,13.7,66.3,1023.4,False,18.6,186,2.8
0 days 02:12:31.562000,13.2,66.3,1023.4,False,18.6,186,2.8
0 days 02:13:31.582000,13.6,66.8,1023.3,False,18.6,188,3.3
0 days 02:14:31.591000,13.3,66.8,1023.3,False,18.6,188,3.3
0 days 02:15:31.613000,13.3,66.8,1023.3,False,18.6,188,3.3
0 days 02:16:31.693000,13.4,66.8,1023.3,False,18.6,188,3.3
0 days 02:17:31.681000,13.2,66.8,1023.3,False,18.6,188,3.3
0 days 02:18:31.677000,13.5,66.8,1023.3,False,18.6,188,3.3
0 days 02:19:31.684000,13.2,66.8,1023.3,False,18.6,188,3.3
0 days 02:20:31.678000,13.2,66.8,1023.3,False,18.6,188,3.3
0 days 02:21:31.675000,13.4,66.8,1023.3,False,18.6,188,3.3
