Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:50.163000,25.0,48.6,966.4,False,44.3,116,2.5
0 days 00:01:50.176000,24.7,49.3,966.4,False,44.1,188,2.9
0 days 00:02:50.191000,24.5,50.5,966.5,False,43.1,57,1.4
0 days 00:03:50.203000,24.4,50.3,966.4,False,42.7,75,1.7
0 days 00:04:50.216000,24.3,50.5,966.5,False,42.7,72,2.2
0 days 00:05:50.229000,24.5,50.1,966.5,False,42.7,117,1.4
0 days 00:06:50.242000,24.5,50.0,966.5,True,42.7,90,1.6
0 days 00:07:50.255000,24.3,50.4,966.4,False,42.6,108,1.8
0 days 00:08:50.269000,24.2,51.4,966.4,False,41.5,78,1.3
0 days 00:09:50.281000,24.2,51.3,966.4,False,41.4,97,2.1
0 days 00:10:50.294000,24.2,51.3,966.4,False,41.4,97,2.1
0 days 00:11:50.309000,24.3,50.7,966.4,False,41.1,120,1.3
0 days 00:12:50.321000,24.5,49.9,966.6,False,42.1,110,2.1
0 days 00:13:50.334000,24.5,48.3,966.4,False,42.3,80,0.9
0 days 00:14:50.347000,24.2,49.8,966.4,False,42.4,140,1.7
0 days 00:15:50.360000,24.6,48.6,966.4,False,43.3,117,2.2
0 days 00:16:50.374000,24.7,48.6,966.3,False,44.1,106,1.7
0 days 00:17:50.386000,24.7,48.6,966.4,False,44.2,111,2.4
0 days 00:18:50.398000,24.7,48.9,966.3,False,44.5,110,2.7
0 days 00:19:50.413000,24.6,48.5,966.4,False,44.6,118,3.1
0 days 00:20:50.429000,24.6,48.9,966.4,False,44.7,135,2.0
0 days 00:21:50.444000,24.6,48.5,966.2,False,44.6,124,1.9
0 days 00:22:50.458000,24.6,48.5,966.2,False,44.6,124,1.9
0 days 00:23:50.476000,24.9,48.0,966.3,False,45.2,140,2.5
0 days 00:24:50.490000,24.9,47.5,966.3,False,45.0,115,3.6
0 days 00:25:50.506000,24.9,47.6,966.2,False,45.2,132,3.7
0 days 00:26:50.520000,25.1,45.4,966.3,False,45.0,121,3.3
0 days 00:27:50.534000,25.3,44.6,966.3,False,44.6,128,3.6
0 days 00:28:50.550000,24.7,47.7,966.4,False,44.6,122,3.0
0 days 00:29:50.564000,24.9,47.8,966.3,False,44.8,106,2.0
0 days 00:30:50.582000,24.9,48.3,966.1,False,44.8,129,1.8
0 days 00:31:50.594000,25.1,48.1,966.2,False,44.7,114,2.2
0 days 00:32:50.610000,25.1,48.5,966.2,False,44.5,114,3.7
0 days 00:33:50.625000,25.0,48.7,966.2,False,44.1,112,3.4
0 days 00:34:50.639000,24.9,48.9,966.2,False,44.3,117,3.7
0 days 00:35:50.653000,24.9,48.9,966.2,False,44.3,117,3.7
0 days 00:36:50.669000,24.9,49.0,966.1,False,44.7,103,2.8
0 days 00:37:50.685000,24.9,48.7,966.1,False,44.7,126,2.1
0 days 00:38:50.700000,24.9,48.3,966.2,False,44.7,171,2.4
0 days 00:39:50.716000,25.0,48.6,966.2,False,42.5,120,2.5
0 days 00:40:50.730000,24.6,49.5,966.1,False,42.5,148,1.8
0 days 00:41:50.745000,24.5,50.3,966.1,False,43.5,114,1.8
0 days 00:42:50.760000,24.7,49.6,966.2,False,44.5,14,1.9
0 days 00:43:50.779000,24.9,48.9,966.1,False,44.8,90,0.8
0 days 00:44:50.790000,25.0,48.7,966.0,False,44.7,26,1.4
0 days 00:45:50.804000,25.2,48.0,966.1,False,44.7,348,1.5
0 days 00:46:50.819000,25.1,48.0,966.1,False,44.3,134,1.9
0 days 00:47:50.835000,25.5,47.4,966.2,False,44.3,123,1.4
0 days 00:48:50.850000,25.6,45.8,966.2,False,44.6,76,2.1
0 days 00:49:50.865000,25.0,47.0,966.1,False,44.4,71,1.4
0 days 00:50:50.881000,24.9,47.8,966.1,False,44.1,140,1.1
0 days 00:51:50.896000,25.2,47.1,966.0,False,44.2,116,1.3
0 days 00:52:50.909000,25.3,46.1,966.0,False,43.7,83,2.3
0 days 00:53:50.923000,24.9,47.3,965.9,False,43.0,126,2.6
0 days 00:54:50.938000,24.8,48.1,966.1,False,43.0,95,1.6
0 days 00:55:50.952000,24.8,48.0,966.2,False,43.1,74,1.3
0 days 00:56:50.966000,25.0,47.9,966.2,False,43.0,119,1.9
0 days 00:57:50.980000,25.0,47.2,966.1,False,42.9,106,1.9
0 days 00:58:50.994000,24.8,47.5,966.1,False,42.6,66,2.4
0 days 00:59:51.009000,24.5,47.4,966.2,False,42.5,105,1.6
0 days 01:00:51.023000,24.4,47.6,966.3,False,42.1,83,1.8
0 days 01:01:51.037000,24.3,47.7,966.2,False,41.8,118,1.6
0 days 01:02:51.050000,24.4,47.6,966.2,False,40.6,84,1.5
0 days 01:03:51.063000,24.3,48.0,966.2,False,40.3,133,1.8
0 days 01:04:51.084000,24.6,46.6,966.2,False,40.1,101,1.3
0 days 01:05:51.093000,24.5,46.7,966.2,False,40.0,106,2.0
0 days 01:06:51.107000,24.3,46.7,966.2,False,40.0,114,2.4
0 days 01:07:51.118000,24.2,47.0,966.2,False,40.1,112,2.4
0 days 01:08:51.153000,24.2,47.0,966.2,False,40.3,101,2.1
0 days 01:09:51.146000,24.3,46.7,966.2,False,40.2,98,1.5
0 days 01:10:51.160000,24.3,46.4,966.2,False,40.2,91,1.8
0 days 01:11:51.173000,24.3,46.1,966.2,False,40.1,121,1.5
0 days 01:12:51.186000,24.4,45.6,966.2,False,40.2,97,1.7
0 days 01:13:51.200000,24.5,45.8,966.1,False,40.2,122,1.8
0 days 01:14:51.213000,24.6,47.0,966.2,False,39.8,78,1.3
0 days 01:15:51.227000,24.6,49.4,966.2,False,39.6,349,1.1
0 days 01:16:51.240000,24.6,51.1,966.2,False,39.6,335,2.3
0 days 01:17:51.254000,24.7,51.4,966.3,False,39.7,317,1.4
0 days 01:18:51.266000,24.7,51.6,966.2,False,39.6,347,1.2
0 days 01:19:51.278000,24.6,50.9,966.3,False,39.7,80,1.2
0 days 01:20:51.293000,24.5,47.1,966.2,False,39.5,23,1.0
0 days 01:21:51.305000,24.4,47.4,966.3,False,39.3,92,0.7
0 days 01:22:51.320000,24.5,46.8,966.3,False,39.2,0,0.7
0 days 01:23:51.334000,24.5,47.2,966.3,False,39.1,15,0.9
0 days 01:24:51.348000,24.5,47.1,966.2,False,39.0,27,1.1
0 days 01:25:51.359000,24.3,47.9,966.3,False,38.9,28,1.0
0 days 01:26:51.374000,24.4,48.2,966.4,False,38.4,153,0.9
0 days 01:27:51.386000,24.4,48.3,966.3,False,38.4,149,1.0
0 days 01:28:51.399000,24.3,49.3,966.3,False,37.8,75,0.9
0 days 01:29:51.416000,24.0,51.4,966.4,False,37.8,43,1.8
0 days 01:30:51.430000,23.6,53.4,966.3,False,37.8,120,1.6
0 days 01:31:51.439000,23.4,54.8,966.4,False,37.7,19,1.6
0 days 01:32:51.451000,23.4,55.9,966.4,False,37.6,63,0.8
0 days 01:33:51.466000,23.4,55.4,966.3,False,39.6,53,1.0
0 days 01:34:51.487000,23.4,55.9,966.4,False,39.6,6,0.8
0 days 01:35:51.491000,23.6,55.2,966.3,False,39.8,149,1.2
0 days 01:36:51.506000,23.7,55.2,966.3,False,39.9,0,1.2
0 days 01:37:51.537000,23.9,54.0,966.4,False,40.1,1,0.5
0 days 01:38:51.532000,23.9,53.2,966.4,False,40.0,298,1.3
0 days 01:39:51.546000,24.0,52.8,966.3,False,40.1,336,0.9
0 days 01:40:51.557000,24.0,52.8,966.3,False,40.1,336,0.9
0 days 01:41:51.572000,23.8,53.1,966.4,False,39.7,353,0.8
