Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:44.672000,22.8,55.9,1007.0,False,37.9,212,1.4
0 days 00:01:44.692000,22.8,56.5,1007.1,False,37.5,280,1.1
0 days 00:02:44.707000,22.9,56.6,1007.1,False,37.8,345,0.5
0 days 00:03:44.723000,23.0,55.8,1007.1,False,37.6,248,0.7
0 days 00:04:44.721000,23.1,54.9,1007.0,False,38.5,158,1.0
0 days 00:05:44.724000,23.2,54.5,1007.0,False,39.2,123,0.9
0 days 00:06:44.740000,23.3,54.8,1006.9,False,38.1,100,1.4
0 days 00:07:44.717000,23.2,55.3,1007.0,False,37.6,171,1.5
0 days 00:08:44.724000,23.1,55.9,1006.9,False,37.8,220,1.8
0 days 00:09:44.739000,23.1,56.2,1006.9,False,37.5,229,1.4
0 days 00:10:44.768000,23.4,56.2,1006.7,False,38.2,233,1.6
0 days 00:11:44.766000,23.1,55.8,1006.8,False,38.7,294,1.1
0 days 00:12:44.789000,23.2,54.2,1006.8,False,40.2,181,1.6
0 days 00:13:44.814000,23.3,54.5,1007.0,False,40.7,238,1.0
0 days 00:14:44.815000,23.3,54.1,1006.9,False,41.1,264,1.9
0 days 00:15:44.814000,23.4,53.5,1006.9,False,41.1,193,0.8
0 days 00:16:44.809000,23.4,53.5,1006.9,False,41.1,193,0.8
0 days 00:17:44.807000,23.4,53.5,1006.9,False,41.1,193,0.8
0 days 00:18:44.809000,23.4,53.5,1006.9,False,41.1,193,0.8
0 days 00:19:44.801000,23.7,53.3,1006.8,False,40.2,227,2.9
0 days 00:20:44.810000,23.8,52.8,1006.8,False,40.0,248,2.6
0 days 00:21:44.812000,23.8,53.2,1006.8,False,39.2,246,2.8
0 days 00:22:44.811000,23.7,53.2,1006.8,False,39.2,246,2.8
0 days 00:23:44.812000,23.5,53.2,1006.8,False,39.2,246,2.8
0 days 00:24:44.814000,23.6,53.2,1006.8,False,39.2,246,2.8
0 days 00:25:44.815000,23.6,53.5,1006.8,False,38.6,288,1.3
0 days 00:26:44.824000,23.5,54.3,1006.8,False,37.6,267,3.1
0 days 00:27:44.832000,23.4,54.3,1006.8,False,37.6,267,3.1
0 days 00:28:44.833000,23.5,54.3,1006.8,False,37.6,267,3.1
0 days 00:29:44.850000,23.7,53.4,1006.7,False,38.9,295,1.3
0 days 00:30:44.864000,23.7,53.4,1006.7,False,38.9,295,1.3
0 days 00:31:44.865000,24.3,53.4,1006.7,False,38.9,295,1.3
0 days 00:32:44.882000,23.9,53.4,1006.7,False,38.9,295,1.3
0 days 00:33:44.902000,24.0,52.5,1006.8,False,39.3,248,1.3
0 days 00:34:44.914000,23.8,51.4,1006.8,False,38.9,209,2.4
0 days 00:35:44.920000,23.9,51.4,1006.8,False,38.9,209,2.4
0 days 00:36:44.934000,23.8,53.9,1006.7,False,40.7,223,1.3
0 days 00:37:44.933000,24.0,54.4,1006.7,False,40.6,230,2.2
0 days 00:38:44.949000,23.9,52.8,1006.7,False,40.6,241,2.7
0 days 00:39:44.949000,24.3,52.8,1006.7,False,40.6,241,2.7
0 days 00:40:44.998000,24.0,52.8,1006.7,False,40.6,241,2.7
0 days 00:41:44.969000,24.6,52.8,1006.7,False,40.6,241,2.7
0 days 00:42:44.971000,24.6,51.0,1006.8,False,41.5,244,0.9
0 days 00:43:44.983000,24.4,51.0,1006.8,False,41.5,244,0.9
0 days 00:44:45.001000,24.4,49.7,1006.7,False,41.5,167,0.7
0 days 00:45:45.017000,24.1,49.7,1006.7,False,41.5,167,0.7
0 days 00:46:45.033000,24.5,49.9,1006.7,False,41.2,12,1.1
0 days 00:47:45.078000,24.5,50.2,1006.5,False,42.1,323,1.5
0 days 00:48:45.056000,24.8,50.8,1006.5,False,41.9,205,3.3
0 days 00:49:45.066000,24.9,49.0,1006.6,False,40.4,286,1.0
0 days 00:50:45.067000,24.4,50.3,1006.6,False,39.4,206,1.6
0 days 00:51:45.069000,24.4,49.5,1006.6,False,39.3,171,1.2
0 days 00:52:45.059000,24.3,49.5,1006.6,False,39.3,171,1.2
0 days 00:53:45.069000,24.3,51.2,1006.6,False,41.1,167,1.6
0 days 00:54:45.069000,24.3,51.2,1006.6,False,41.1,167,1.6
0 days 00:55:45.076000,24.5,52.3,1006.6,False,40.6,185,1.3
0 days 00:56:45.093000,24.4,52.3,1006.6,False,40.6,185,1.3
0 days 00:57:45.086000,24.6,50.7,1006.5,False,42.2,273,1.4
0 days 00:58:45.092000,24.4,50.0,1006.5,False,42.3,265,2.2
0 days 00:59:45.089000,24.6,50.0,1006.5,False,42.3,265,2.2
0 days 01:00:45.089000,24.6,50.2,1006.5,False,42.3,296,1.5
0 days 01:01:45.095000,24.5,50.4,1006.5,False,41.7,262,1.6
0 days 01:02:45.090000,24.5,49.9,1006.5,False,42.6,217,2.3
0 days 01:03:45.094000,24.5,50.1,1006.6,False,41.3,287,2.3
0 days 01:04:45.098000,24.5,49.9,1006.4,False,42.3,250,2.8
0 days 01:05:45.101000,24.5,49.9,1006.4,False,42.3,250,2.8
0 days 01:06:45.099000,24.8,49.8,1006.5,False,42.3,180,0.8
0 days 01:07:45.094000,25.0,47.9,1006.5,False,42.4,137,1.4
0 days 01:08:45.107000,25.0,46.7,1006.4,False,41.5,77,0.9
0 days 01:09:45.096000,25.3,46.7,1006.4,False,41.5,77,0.9
0 days 01:10:45.105000,25.2,46.7,1006.4,False,42.4,78,2.8
0 days 01:11:45.104000,25.2,46.7,1006.4,False,42.4,78,2.8
0 days 01:12:45.105000,25.2,46.7,1006.4,False,42.4,78,2.8
0 days 01:13:45.100000,25.0,46.7,1006.4,False,42.4,78,2.8
0 days 01:14:45.105000,24.9,46.7,1006.4,False,42.4,78,2.8
0 days 01:15:45.108000,25.0,46.7,1006.4,False,42.4,78,2.8
0 days 01:16:45.105000,25.0,48.3,1006.5,False,43.7,249,1.1
0 days 01:17:45.106000,25.0,48.3,1006.6,False,43.8,146,0.4
0 days 01:18:45.109000,24.9,49.0,1006.4,False,43.7,232,2.7
0 days 01:19:45.135000,24.8,49.0,1006.4,False,42.9,263,1.4
0 days 01:20:45.104000,25.0,48.6,1006.4,False,42.9,251,3.7
0 days 01:21:45.114000,25.0,48.6,1006.5,False,42.6,220,1.1
0 days 01:22:45.106000,24.9,48.6,1006.5,False,42.6,220,1.1
0 days 01:23:45.115000,25.0,48.6,1006.5,False,42.6,220,1.1
0 days 01:24:45.106000,25.5,47.7,1006.3,False,41.4,267,4.2
0 days 01:25:45.103000,25.3,48.5,1006.3,False,41.5,231,3.3
0 days 01:26:45.119000,25.3,48.4,1006.4,False,40.8,267,1.2
0 days 01:27:45.109000,25.5,48.4,1006.4,False,40.8,267,1.2
0 days 01:28:45.105000,26.0,48.4,1006.4,False,40.8,267,1.2
0 days 01:29:45.110000,25.5,48.9,1006.3,False,41.6,262,4.8
0 days 01:30:45.116000,25.5,48.2,1006.4,False,41.5,65,0.4
0 days 01:31:45.121000,25.6,48.2,1006.4,False,41.5,65,0.4
0 days 01:32:45.115000,25.3,48.5,1006.3,False,41.3,234,1.6
0 days 01:33:45.115000,25.3,48.5,1006.3,False,41.3,234,1.6
0 days 01:34:45.115000,26.0,48.5,1006.3,False,41.3,234,1.6
0 days 01:35:45.115000,25.4,48.5,1006.3,False,39.3,250,2.8
0 days 01:36:45.116000,25.6,48.5,1006.3,False,39.3,250,2.8
0 days 01:37:45.115000,25.2,48.5,1006.3,False,39.3,250,2.8
0 days 01:38:45.129000,25.1,49.5,1006.3,False,39.3,219,1.7
0 days 01:39:45.147000,25.0,50.1,1006.4,False,38.7,232,3.8
0 days 01:40:45.164000,24.8,50.8,1006.3,False,38.4,246,2.3
0 days 01:41:45.164000,24.9,50.9,1006.2,False,38.1,225,2.9
0 days 01:42:45.181000,25.0,50.1,1006.4,False,37.5,263,0.8
0 days 01:43:45.177000,25.4,50.1,1006.4,False,37.5,263,0.8
0 days 01:44:45.182000,25.0,50.4,1006.3,False,38.8,244,0.6
0 days 01:45:45.199000,25.0,50.5,1006.3,False,37.7,269,2.1
0 days 01:46:45.218000,25.2,50.5,1006.3,False,37.7,269,2.1
0 days 01:47:45.216000,25.8,50.5,1006.3,False,37.7,269,2.1
0 days 01:48:45.217000,25.6,49.2,1006.2,False,38.3,207,1.9
0 days 01:49:45.223000,25.5,49.2,1006.2,False,38.3,207,1.9
0 days 01:50:45.224000,25.6,48.4,1006.2,False,38.9,112,1.5
0 days 01:51:45.235000,25.5,48.4,1006.2,False,38.9,112,1.5
0 days 01:52:45.237000,25.4,48.4,1006.2,False,38.9,112,1.5
0 days 01:53:45.236000,25.2,48.4,1006.2,False,38.9,112,1.5
0 days 01:54:45.253000,25.3,48.4,1006.2,False,38.9,112,1.5
0 days 01:55:45.264000,25.4,48.4,1006.2,False,38.9,112,1.5
0 days 01:56:45.243000,25.4,48.4,1006.2,False,38.9,112,1.5
0 days 01:57:45.254000,25.3,47.4,1006.1,False,38.8,243,2.0
0 days 01:58:45.256000,25.3,47.9,1006.0,False,38.4,247,1.4
0 days 01:59:45.256000,25.4,47.7,1006.2,False,38.4,212,1.4
0 days 02:00:45.261000,25.4,48.4,1006.2,False,38.8,110,0.8
0 days 02:01:45.295000,25.6,47.2,1006.1,False,38.7,305,0.6
0 days 02:02:45.289000,25.4,47.2,1006.1,False,38.7,305,0.6
0 days 02:03:45.311000,25.4,47.8,1006.1,False,39.0,233,2.8
0 days 02:04:45.310000,25.6,48.4,1006.0,False,38.7,242,1.2
0 days 02:05:45.299000,25.4,47.5,1006.0,False,38.7,223,2.0
0 days 02:06:45.303000,25.4,48.2,1006.0,False,38.2,231,2.6
0 days 02:07:45.311000,25.4,48.6,1005.9,False,38.7,255,2.0
0 days 02:08:45.343000,25.6,48.6,1005.9,False,38.7,255,2.0
0 days 02:09:45.336000,25.6,47.8,1006.0,False,38.7,273,1.8
0 days 02:10:45.324000,25.6,47.2,1006.0,False,39.3,228,1.4
0 days 02:11:45.307000,26.1,47.2,1006.0,False,39.3,228,1.4
0 days 02:12:45.326000,25.5,48.0,1006.0,False,39.8,144,0.6
0 days 02:13:45.324000,25.7,47.9,1005.9,False,39.8,197,0.6
0 days 02:14:45.345000,25.7,48.1,1006.0,False,39.5,279,1.9
0 days 02:15:45.342000,25.7,46.4,1005.8,False,39.8,208,3.8
0 days 02:16:45.344000,25.4,47.5,1005.9,False,39.7,212,1.7
0 days 02:17:45.360000,25.6,47.4,1006.0,False,39.4,306,1.1
0 days 02:18:45.362000,25.5,46.5,1005.9,False,39.3,266,2.2
0 days 02:19:45.364000,25.7,47.3,1005.9,False,39.3,301,1.8
0 days 02:20:45.380000,25.8,46.9,1005.9,False,40.1,262,2.2
0 days 02:21:45.380000,25.8,46.9,1005.9,False,40.1,262,2.2
0 days 02:22:45.397000,25.8,46.3,1005.7,False,40.4,117,2.5
0 days 02:23:45.396000,25.9,44.9,1005.8,False,39.8,166,1.4
0 days 02:24:45.398000,25.8,45.5,1005.8,False,39.7,245,1.3
0 days 02:25:45.402000,25.8,45.5,1005.8,False,40.2,0,0.0
0 days 02:26:45.401000,25.8,45.6,1005.8,False,39.9,235,1.4
0 days 02:27:45.400000,26.0,46.3,1005.8,False,40.3,210,1.7
0 days 02:28:45.402000,25.9,45.4,1005.9,False,39.5,21,0.7
0 days 02:29:45.390000,25.8,45.8,1005.8,False,39.6,292,0.9
0 days 02:30:45.401000,25.6,46.0,1005.8,False,39.4,287,1.4
0 days 02:31:45.402000,25.6,46.0,1005.8,False,39.4,287,1.4
0 days 02:32:45.404000,25.6,46.6,1005.8,False,39.6,130,1.5
0 days 02:33:45.404000,25.5,47.0,1005.8,False,39.7,233,0.9
0 days 02:34:45.404000,25.5,47.0,1005.7,False,39.6,248,2.8
0 days 02:35:45.405000,25.6,46.2,1005.8,False,38.4,274,2.3
