Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:38.119000,21.0,87.9,991.1,True,26.4,288,0.8
0 days 00:01:38.132000,20.9,89.2,991.1,True,26.2,282,0.6
0 days 00:02:38.145000,21.0,88.6,991.1,True,25.9,174,0.5
0 days 00:03:38.158000,21.0,88.6,991.2,True,26.0,168,0.0
0 days 00:04:38.172000,21.0,88.2,991.0,True,26.0,0,1.3
0 days 00:05:38.183000,21.0,88.4,991.1,True,25.9,109,0.5
0 days 00:06:38.194000,21.1,88.3,991.1,True,26.2,79,0.7
0 days 00:07:38.214000,21.3,88.8,991.1,True,26.4,89,0.7
0 days 00:08:38.221000,21.3,88.1,991.2,True,26.4,151,0.7
0 days 00:09:38.233000,21.2,87.6,991.0,True,26.4,0,0.3
0 days 00:10:38.245000,21.3,88.2,991.1,True,25.9,154,0.6
0 days 00:11:38.258000,21.2,87.4,991.1,True,25.9,111,0.6
0 days 00:12:38.280000,21.1,88.7,991.2,True,25.9,147,0.8
0 days 00:13:38.285000,21.1,87.7,991.2,True,25.9,81,0.6
0 days 00:14:38.298000,21.2,88.3,991.1,True,25.9,120,0.8
0 days 00:15:38.311000,21.2,88.5,991.0,True,26.1,0,0.5
0 days 00:16:38.336000,21.0,87.4,991.1,True,26.1,0,0.4
0 days 00:17:38.357000,21.0,88.6,991.1,True,25.8,109,0.5
0 days 00:18:38.349000,21.2,88.0,991.1,True,25.8,112,0.6
0 days 00:19:38.361000,21.2,88.1,991.1,True,26.0,0,0.6
0 days 00:20:38.393000,21.0,88.2,991.1,True,25.8,98,0.4
0 days 00:21:38.389000,21.0,88.2,991.1,True,26.0,90,1.0
0 days 00:22:38.401000,21.0,88.2,991.1,True,26.0,90,1.0
0 days 00:23:38.415000,21.0,88.2,991.1,True,26.0,90,1.0
0 days 00:24:38.437000,21.0,88.2,991.1,True,26.0,90,1.0
0 days 00:25:38.438000,21.0,88.2,991.1,True,26.0,90,1.0
0 days 00:26:38.453000,21.1,89.0,991.1,True,25.9,0,0.7
0 days 00:27:38.465000,21.1,89.5,991.3,True,26.0,114,0.6
0 days 00:28:38.478000,21.3,90.3,991.2,True,26.3,172,0.6
0 days 00:29:38.491000,21.5,89.7,991.2,True,26.5,160,0.8
0 days 00:30:38.503000,21.5,89.6,991.2,True,26.5,149,0.7
0 days 00:31:38.516000,21.4,89.7,991.3,True,26.4,94,0.9
0 days 00:32:38.530000,21.3,89.4,991.2,True,26.4,144,0.8
0 days 00:33:38.543000,21.4,90.3,991.3,True,26.4,160,0.5
0 days 00:34:38.556000,21.4,90.0,991.2,True,26.6,148,0.9
0 days 00:35:38.569000,21.2,89.1,991.2,True,26.4,162,1.1
0 days 00:36:38.582000,21.2,89.3,991.3,True,26.4,0,0.4
0 days 00:37:38.597000,21.1,88.9,991.3,True,26.3,148,0.6
0 days 00:38:38.612000,21.2,88.3,991.3,True,26.3,121,0.7
0 days 00:39:38.625000,21.1,88.1,991.3,True,26.2,168,0.4
0 days 00:40:38.644000,21.1,88.2,991.4,True,26.2,201,1.1
0 days 00:41:38.654000,21.0,87.6,991.3,True,26.1,209,0.4
0 days 00:42:38.676000,21.1,88.7,991.3,True,26.1,119,0.4
0 days 00:43:38.684000,21.2,88.0,991.4,True,26.4,164,1.0
0 days 00:44:38.697000,21.3,88.5,991.4,True,26.4,137,1.4
0 days 00:45:38.713000,21.3,88.5,991.4,True,26.4,137,1.4
0 days 00:46:38.725000,21.2,88.3,991.4,True,26.1,117,1.0
0 days 00:47:38.737000,21.4,88.2,991.4,True,26.2,126,1.3
0 days 00:48:38.753000,21.5,88.5,991.3,True,26.4,158,2.2
0 days 00:49:38.765000,21.6,86.9,991.5,True,26.6,323,0.7
0 days 00:50:38.785000,21.4,87.1,991.4,True,26.2,185,1.0
0 days 00:51:38.799000,21.5,88.4,991.5,True,26.1,185,0.7
0 days 00:52:38.809000,21.7,88.3,991.4,True,26.2,266,0.6
0 days 00:53:38.825000,21.7,87.0,991.4,True,26.2,3,0.6
0 days 00:54:38.838000,21.5,88.1,991.5,True,26.1,112,0.9
0 days 00:55:38.852000,21.6,88.3,991.5,True,26.3,0,0.4
0 days 00:56:38.867000,21.6,87.5,991.5,True,26.4,2,0.4
0 days 00:57:38.880000,21.6,88.0,991.4,True,26.4,67,0.8
0 days 00:58:38.903000,21.3,86.8,991.5,True,26.0,194,0.7
0 days 00:59:38.909000,21.4,87.7,991.6,True,26.0,89,1.3
0 days 01:00:38.923000,21.4,87.8,991.5,True,26.2,170,0.4
0 days 01:01:38.936000,21.4,87.1,991.6,True,26.2,176,1.1
0 days 01:02:38.952000,21.6,88.0,991.6,True,26.2,358,1.3
0 days 01:03:38.971000,21.4,86.9,991.5,True,26.3,246,1.2
0 days 01:04:38.981000,21.4,87.5,991.6,True,26.1,65,0.6
0 days 01:05:38.994000,21.6,87.5,991.6,True,25.9,0,1.1
0 days 01:06:39.008000,21.5,87.3,991.6,True,26.1,9,0.6
0 days 01:07:39.023000,21.4,86.9,991.7,True,26.2,188,0.9
0 days 01:08:39.036000,21.3,86.6,991.6,True,26.2,183,0.7
0 days 01:09:39.048000,21.3,87.3,991.6,True,25.9,27,0.9
0 days 01:10:39.062000,21.3,87.5,991.7,True,25.9,299,1.0
0 days 01:11:39.075000,21.4,87.0,991.6,True,26.1,72,0.7
0 days 01:12:39.089000,21.4,87.4,991.7,True,26.3,175,0.5
0 days 01:13:39.103000,21.7,88.1,991.6,True,26.5,205,1.0
0 days 01:14:39.225000,21.7,87.4,991.6,True,26.5,45,1.2
0 days 01:15:39.130000,21.7,87.5,991.7,True,26.4,0,0.9
0 days 01:16:39.146000,21.9,88.3,991.7,True,26.5,285,0.6
0 days 01:17:39.157000,21.9,87.4,991.7,True,26.5,337,0.9
0 days 01:18:39.171000,21.6,87.6,991.8,True,26.5,34,0.6
0 days 01:19:39.185000,22.0,88.7,991.7,True,26.5,6,0.7
0 days 01:20:39.199000,21.9,87.6,991.8,True,26.7,339,1.1
0 days 01:21:39.217000,21.7,87.2,991.8,True,26.6,9,0.5
0 days 01:22:39.227000,21.8,88.1,991.7,True,26.7,268,0.8
0 days 01:23:39.239000,21.9,88.3,991.7,True,26.7,319,1.1
0 days 01:24:39.253000,21.8,87.1,991.7,True,26.6,279,1.2
0 days 01:25:39.267000,21.6,88.0,991.8,True,26.4,345,0.7
0 days 01:26:39.281000,21.7,88.5,991.9,True,26.4,244,0.6
0 days 01:27:39.296000,21.6,88.0,991.8,True,26.4,11,0.7
0 days 01:28:39.307000,21.6,88.0,991.8,True,26.4,25,0.9
0 days 01:29:39.322000,21.8,89.5,991.8,True,26.6,3,0.5
0 days 01:30:39.335000,21.9,89.0,991.8,True,27.1,79,0.5
0 days 01:31:39.350000,22.1,89.6,991.8,True,27.3,249,0.6
0 days 01:32:39.362000,22.1,88.4,991.8,True,27.3,336,0.5
0 days 01:33:39.375000,22.0,87.1,991.9,True,27.1,339,1.0
0 days 01:34:39.393000,21.7,87.7,991.8,True,26.8,350,1.2
0 days 01:35:39.403000,21.6,87.3,991.9,True,26.6,297,1.5
0 days 01:36:39.421000,21.4,87.8,991.8,True,26.5,313,1.0
