Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:29.362000,16.8,60.0,968.3,False,27.1,358,1.9
0 days 00:01:29.377000,16.8,58.9,968.4,False,27.0,354,2.2
0 days 00:02:29.387000,16.7,59.5,968.3,False,26.8,5,2.4
0 days 00:03:29.402000,16.8,59.5,968.3,False,26.8,340,2.1
0 days 00:04:29.415000,16.8,59.5,968.3,False,26.6,2,2.0
0 days 00:05:29.504000,16.7,59.7,968.3,False,26.6,9,3.6
0 days 00:06:29.442000,16.7,59.8,968.3,False,26.6,354,2.3
0 days 00:07:29.455000,16.8,60.2,968.3,False,27.0,0,2.8
0 days 00:08:29.528000,16.8,60.3,968.2,False,27.2,16,2.3
0 days 00:09:29.752000,16.8,60.4,968.2,False,27.7,355,3.1
0 days 00:10:29.497000,16.9,61.6,968.2,False,27.8,359,1.7
0 days 00:11:29.510000,17.1,60.5,968.2,False,28.5,17,2.1
0 days 00:12:29.525000,17.1,59.7,968.3,False,28.5,314,1.8
0 days 00:13:29.539000,17.2,60.3,968.3,False,28.2,332,1.6
0 days 00:14:29.549000,17.1,60.2,968.3,False,27.6,10,1.7
0 days 00:15:29.563000,17.1,60.7,968.3,False,27.6,10,1.7
0 days 00:16:29.580000,17.3,60.6,968.3,False,27.7,19,1.7
0 days 00:17:29.594000,17.3,60.0,968.3,False,27.6,328,2.8
0 days 00:18:29.605000,17.0,59.8,968.3,False,27.1,13,2.1
0 days 00:19:29.618000,17.0,60.6,968.4,False,26.9,7,2.7
0 days 00:20:29.632000,16.9,59.6,968.4,False,26.9,26,2.5
0 days 00:21:29.646000,16.9,60.2,968.3,False,26.9,241,2.0
0 days 00:22:29.661000,16.9,60.1,968.3,False,27.0,94,1.3
0 days 00:23:29.675000,16.9,60.5,968.3,False,27.2,352,0.8
0 days 00:24:29.686000,16.9,60.2,968.4,False,27.3,12,1.8
0 days 00:25:29.701000,16.9,60.8,968.2,False,27.3,0,1.2
0 days 00:26:29.713000,16.9,61.2,968.2,False,27.1,317,1.5
0 days 00:27:29.726000,17.0,60.7,968.3,False,27.1,358,2.2
0 days 00:28:29.741000,17.0,59.8,968.2,False,27.1,355,2.7
0 days 00:29:29.754000,17.0,60.2,968.3,False,26.8,355,2.5
0 days 00:30:29.821000,17.0,59.8,968.3,False,26.4,7,2.1
0 days 00:31:29.791000,16.9,59.8,968.2,False,26.4,32,2.3
0 days 00:32:29.794000,16.9,59.3,968.2,False,26.7,9,2.6
0 days 00:33:29.811000,16.9,59.2,968.2,False,27.0,26,2.4
0 days 00:34:29.837000,17.1,59.6,968.1,False,27.7,317,1.0
0 days 00:35:29.890000,17.2,58.3,968.2,False,27.7,12,1.6
0 days 00:36:30.134000,17.2,58.0,968.2,False,27.7,353,2.1
0 days 00:37:30.222000,17.2,56.5,968.1,False,27.7,353,2.7
0 days 00:38:29.918000,17.3,56.8,968.2,False,28.2,17,2.3
