Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:41.010000,28.5,52.1,1012.5,False,41.3,316,2.7
0 days 00:01:41.013000,28.5,52.4,1012.6,False,41.5,184,0.9
0 days 00:02:41.025000,28.6,52.2,1012.6,False,41.6,271,1.0
0 days 00:03:41.007000,28.5,52.1,1012.6,False,41.6,264,2.6
0 days 00:04:41.014000,28.2,53.3,1012.6,False,41.8,280,2.5
0 days 00:05:41.014000,28.4,52.5,1012.6,False,41.8,341,0.9
0 days 00:06:41.009000,28.5,51.9,1012.4,False,41.8,277,0.7
0 days 00:07:41.034000,28.5,52.1,1012.6,False,41.5,330,1.3
0 days 00:08:41.049000,28.5,52.1,1012.5,False,41.5,305,1.2
0 days 00:09:41.052000,28.4,52.4,1012.6,False,41.7,333,1.6
0 days 00:10:41.051000,28.7,52.0,1012.6,False,42.0,285,1.6
0 days 00:11:41.059000,28.7,52.0,1012.7,False,41.6,308,0.9
0 days 00:12:41.069000,28.7,51.4,1012.7,False,41.7,235,1.5
0 days 00:13:41.071000,28.9,51.8,1012.7,False,41.7,248,1.3
0 days 00:14:41.085000,28.9,51.9,1012.6,False,41.7,236,1.7
0 days 00:15:41.099000,28.9,52.0,1012.6,False,41.4,239,1.1
0 days 00:16:41.103000,28.9,52.1,1012.6,False,41.4,289,1.3
0 days 00:17:41.102000,29.2,51.1,1012.7,False,41.2,63,0.7
0 days 00:18:41.116000,29.4,49.8,1012.6,False,41.0,242,0.0
0 days 00:19:41.101000,29.3,50.4,1012.7,False,41.0,273,1.0
0 days 00:20:41.104000,29.2,51.0,1012.6,False,41.3,247,1.0
0 days 00:21:41.108000,29.4,50.3,1012.6,False,41.3,0,0.3
0 days 00:22:41.106000,29.7,49.6,1012.5,False,41.3,273,0.3
0 days 00:23:41.111000,29.7,49.3,1012.6,False,41.6,324,0.9
0 days 00:24:41.109000,29.8,49.3,1012.6,False,41.6,47,0.4
0 days 00:25:41.113000,29.9,49.0,1012.6,False,41.2,63,0.5
0 days 00:26:41.111000,30.0,47.7,1012.5,False,41.2,73,0.6
0 days 00:27:41.114000,29.9,47.2,1012.5,False,40.9,0,0.9
0 days 00:28:41.115000,29.9,46.6,1012.5,False,40.9,311,0.9
0 days 00:29:41.117000,30.0,46.2,1012.5,False,41.1,68,0.5
0 days 00:30:41.131000,30.1,46.1,1012.6,False,41.1,292,0.0
0 days 00:31:41.117000,30.2,45.7,1012.6,False,40.9,265,0.4
0 days 00:32:41.119000,30.3,45.9,1012.5,False,41.0,46,0.5
0 days 00:33:41.120000,30.4,46.0,1012.5,False,41.1,34,0.5
0 days 00:34:41.117000,30.2,46.5,1012.6,False,41.1,61,0.9
0 days 00:35:41.130000,30.3,46.2,1012.6,False,40.7,320,0.7
0 days 00:36:41.152000,30.4,45.7,1012.6,False,40.7,46,0.0
0 days 00:37:41.157000,30.4,45.6,1012.7,False,40.8,0,0.4
0 days 00:38:41.170000,30.4,45.3,1012.6,False,40.8,25,0.9
0 days 00:39:41.173000,30.5,45.0,1012.7,False,40.5,11,0.7
0 days 00:40:41.183000,30.4,45.4,1012.8,False,40.5,317,0.7
0 days 00:41:41.174000,30.4,45.9,1012.8,False,40.3,56,0.5
0 days 00:42:41.173000,30.5,45.8,1012.8,False,40.3,0,0.5
0 days 00:43:41.176000,30.5,46.2,1012.8,False,40.4,0,0.0
0 days 00:44:41.176000,30.5,45.6,1012.7,False,40.4,0,0.4
0 days 00:45:41.194000,30.3,46.3,1012.8,False,39.9,135,0.8
0 days 00:46:41.193000,30.2,46.5,1012.8,False,40.1,136,0.7
0 days 00:47:41.196000,30.1,46.5,1012.8,False,39.9,260,0.7
0 days 00:48:41.211000,29.8,46.8,1012.8,False,39.9,248,2.3
0 days 00:49:41.213000,29.3,49.5,1012.8,False,40.0,256,3.0
0 days 00:50:41.231000,28.9,50.1,1012.8,False,40.0,269,2.3
0 days 00:51:41.230000,29.0,49.8,1012.9,False,40.2,278,1.6
0 days 00:52:41.231000,28.9,50.6,1012.9,False,40.2,252,2.1
0 days 00:53:41.231000,29.0,49.4,1012.8,False,40.7,299,1.6
0 days 00:54:41.242000,28.9,49.5,1012.9,False,40.9,233,2.1
0 days 00:55:41.244000,28.9,50.2,1012.9,False,40.9,273,2.1
0 days 00:56:41.234000,29.0,50.2,1012.9,False,40.9,265,1.2
0 days 00:57:41.250000,28.9,50.7,1012.9,False,41.1,250,2.3
0 days 00:58:41.233000,28.7,51.3,1013.0,False,41.0,242,2.3
0 days 00:59:41.253000,28.7,51.5,1013.0,False,40.6,276,2.1
0 days 01:00:41.271000,28.5,51.9,1012.9,False,40.7,249,2.8
0 days 01:01:41.276000,28.2,52.8,1012.9,False,40.7,271,2.8
0 days 01:02:41.270000,28.0,53.6,1013.0,False,40.8,300,2.6
0 days 01:03:41.273000,27.9,53.9,1012.9,False,40.5,256,2.1
0 days 01:04:41.273000,27.9,53.7,1012.9,False,40.8,282,1.1
0 days 01:05:41.278000,28.0,53.2,1013.0,False,40.7,291,1.7
0 days 01:06:41.275000,28.3,53.3,1012.9,False,40.7,277,1.3
0 days 01:07:41.270000,28.5,52.8,1012.9,False,41.4,314,1.2
0 days 01:08:41.275000,28.2,52.2,1013.0,False,41.4,323,1.8
0 days 01:09:41.272000,28.3,52.8,1013.0,False,40.6,0,1.0
0 days 01:10:41.278000,28.5,50.6,1012.9,False,40.6,283,0.0
0 days 01:11:41.274000,28.4,52.2,1013.0,False,40.8,296,2.2
0 days 01:12:41.277000,28.3,52.0,1012.9,False,41.2,317,1.8
0 days 01:13:41.287000,28.4,52.0,1012.9,False,41.2,0,0.5
0 days 01:14:41.280000,28.5,52.2,1012.9,False,40.8,297,0.6
0 days 01:15:41.284000,28.6,52.2,1012.9,False,40.8,346,0.9
0 days 01:16:41.290000,28.8,51.9,1013.0,False,40.7,266,0.4
0 days 01:17:41.292000,28.9,50.9,1012.9,False,40.9,279,0.6
0 days 01:18:41.285000,28.7,51.1,1013.0,False,40.8,258,1.6
0 days 01:19:41.292000,28.5,52.4,1012.9,False,40.6,195,1.3
0 days 01:20:41.317000,28.7,51.5,1012.9,False,40.3,260,0.8
0 days 01:21:41.316000,28.9,50.5,1012.9,False,40.6,314,0.8
0 days 01:22:41.318000,28.8,51.0,1013.0,False,40.6,288,1.4
0 days 01:23:41.332000,28.8,50.6,1013.0,False,40.6,294,1.3
0 days 01:24:41.340000,29.0,50.1,1013.0,False,41.0,310,0.7
0 days 01:25:41.334000,29.2,49.4,1013.0,False,41.0,297,0.5
0 days 01:26:41.338000,29.1,49.0,1013.0,False,40.2,294,1.6
0 days 01:27:41.336000,28.7,50.4,1013.1,False,39.8,300,2.5
0 days 01:28:41.356000,28.8,50.2,1013.0,False,39.8,262,1.2
0 days 01:29:41.374000,28.8,51.4,1013.1,False,39.6,241,1.5
0 days 01:30:41.390000,28.6,51.3,1013.1,False,39.6,254,2.5
0 days 01:31:41.387000,28.3,52.5,1013.2,False,39.4,255,2.3
0 days 01:32:41.407000,28.1,53.1,1013.0,False,39.4,272,2.2
0 days 01:33:41.420000,28.0,53.2,1013.0,False,39.3,256,1.9
0 days 01:34:41.432000,28.2,52.6,1013.2,False,39.7,240,2.6
0 days 01:35:41.423000,28.2,52.6,1013.1,False,39.8,249,2.2
0 days 01:36:41.426000,28.3,52.0,1013.1,False,39.8,240,2.2
0 days 01:37:41.424000,28.1,53.4,1013.2,False,39.6,267,2.7
0 days 01:38:41.430000,27.8,53.8,1013.1,False,39.3,252,3.2
0 days 01:39:41.427000,27.7,54.5,1013.1,False,39.2,279,2.8
0 days 01:40:41.429000,27.6,54.8,1013.1,False,39.2,257,1.9
0 days 01:41:41.427000,28.0,53.9,1013.1,False,39.6,247,1.9
0 days 01:42:41.441000,28.3,53.3,1013.1,False,39.8,263,2.4
0 days 01:43:41.430000,28.3,53.3,1013.1,False,40.2,276,2.5
0 days 01:44:41.433000,28.2,54.0,1013.1,False,40.2,305,2.0
0 days 01:45:41.420000,28.1,54.5,1013.1,False,39.5,247,2.1
