Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:45.030000,12.4,87.2,1008.9,True,14.5,243,0.5
0 days 00:01:45.042000,12.4,87.0,1008.9,True,14.5,279,0.5
0 days 00:02:45.031000,12.3,86.7,1008.8,False,14.7,260,0.8
0 days 00:03:45.041000,12.2,86.5,1008.8,False,14.7,254,0.5
0 days 00:04:45.031000,12.2,86.6,1008.9,False,14.7,253,0.6
0 days 00:05:45.019000,12.1,85.7,1008.9,False,14.8,242,0.7
0 days 00:06:45.038000,12.1,85.6,1009.0,True,14.8,265,0.4
0 days 00:07:45.030000,12.1,85.7,1008.9,True,14.9,244,0.3
0 days 00:08:45.035000,12.2,85.4,1008.8,False,14.9,245,0.5
0 days 00:09:45.042000,12.2,85.1,1008.8,False,14.8,265,0.7
0 days 00:10:45.037000,12.2,85.1,1008.9,False,14.8,207,0.5
0 days 00:11:45.041000,12.2,84.8,1008.8,False,14.9,178,0.3
0 days 00:12:45.039000,12.1,84.4,1008.9,False,15.0,195,0.4
0 days 00:13:45.061000,12.1,84.2,1008.9,False,15.1,0,0.3
0 days 00:14:45.155000,12.2,84.2,1008.9,False,15.1,213,0.0
0 days 00:15:45.091000,12.2,83.5,1008.8,True,15.2,254,0.7
0 days 00:16:45.101000,12.3,84.2,1008.8,True,15.2,168,0.6
0 days 00:17:45.101000,12.4,83.8,1008.8,False,15.2,248,0.6
0 days 00:18:45.116000,12.5,83.8,1008.8,False,15.2,248,0.7
0 days 00:19:45.110000,12.4,83.1,1008.8,False,15.2,224,0.6
0 days 00:20:45.108000,12.3,83.3,1008.8,False,15.2,205,0.6
0 days 00:21:45.112000,12.4,83.5,1008.7,False,15.4,237,0.7
0 days 00:22:45.122000,12.4,83.4,1008.7,False,15.5,241,0.9
0 days 00:23:45.144000,12.4,83.5,1008.7,False,15.5,188,0.7
0 days 00:24:45.170000,12.6,84.1,1008.8,False,15.7,254,0.5
0 days 00:25:45.168000,12.8,84.0,1008.8,False,15.8,164,0.9
0 days 00:26:45.190000,12.6,82.9,1008.7,False,15.8,0,0.5
0 days 00:27:45.189000,12.8,83.7,1008.7,False,15.7,171,0.5
0 days 00:28:45.192000,12.6,83.0,1008.6,False,15.8,233,0.3
0 days 00:29:45.176000,12.8,83.2,1008.6,False,15.8,252,1.0
0 days 00:30:45.182000,12.7,83.2,1008.7,False,15.9,232,1.3
0 days 00:31:45.179000,12.7,82.5,1008.6,False,15.8,223,1.2
0 days 00:32:45.191000,12.7,83.0,1008.7,False,15.8,242,1.2
0 days 00:33:45.192000,12.9,83.1,1008.7,False,15.8,237,1.2
0 days 00:34:45.197000,12.9,82.9,1008.6,False,15.7,215,1.8
0 days 00:35:45.184000,13.0,82.7,1008.6,False,15.7,207,1.2
0 days 00:36:45.202000,13.0,81.7,1008.6,False,15.7,247,1.2
0 days 00:37:45.197000,13.0,81.9,1008.7,False,15.7,283,1.5
0 days 00:38:45.192000,13.1,82.4,1008.6,False,15.7,217,1.2
0 days 00:39:45.224000,13.0,81.8,1008.6,False,15.6,0,1.1
0 days 00:40:45.187000,13.0,81.8,1008.7,False,15.6,192,0.9
0 days 00:41:45.201000,13.0,81.6,1008.6,False,15.6,233,1.1
0 days 00:42:45.192000,13.0,81.3,1008.6,False,15.6,245,1.7
0 days 00:43:45.201000,13.0,81.3,1008.6,False,15.6,213,0.8
0 days 00:44:45.204000,13.1,81.2,1008.6,False,15.7,262,1.0
0 days 00:45:45.192000,13.1,81.6,1008.6,False,15.8,258,1.4
0 days 00:46:45.196000,13.2,81.2,1008.6,False,15.9,258,1.1
0 days 00:47:45.189000,13.2,81.8,1008.6,False,15.9,223,1.3
0 days 00:48:45.193000,13.1,81.2,1008.5,False,15.7,254,1.6
0 days 00:49:45.196000,13.1,81.1,1008.6,False,15.7,238,1.6
0 days 00:50:45.196000,13.2,81.9,1008.5,False,15.9,246,1.6
0 days 00:51:45.191000,13.2,81.9,1008.6,False,16.1,0,1.2
0 days 00:52:45.200000,13.2,81.6,1008.5,False,16.1,243,1.1
0 days 00:53:45.204000,13.3,81.9,1008.5,False,16.1,181,1.1
0 days 00:54:45.204000,13.2,81.6,1008.6,False,16.0,188,1.2
0 days 00:55:45.222000,13.1,80.7,1008.5,False,15.9,209,0.9
0 days 00:56:45.217000,13.1,80.2,1008.4,False,15.8,252,1.0
0 days 00:57:45.224000,13.2,80.5,1008.5,False,15.9,216,0.6
0 days 00:58:45.205000,13.2,80.0,1008.4,False,15.9,201,1.2
0 days 00:59:45.206000,13.2,80.1,1008.5,False,15.9,212,0.9
0 days 01:00:45.211000,13.2,79.8,1008.5,False,16.0,248,1.1
0 days 01:01:45.207000,13.3,79.6,1008.4,False,16.0,266,0.8
0 days 01:02:45.217000,13.3,79.7,1008.5,False,16.1,243,1.4
0 days 01:03:45.225000,13.3,79.0,1008.4,False,16.1,237,0.9
0 days 01:04:45.212000,13.4,79.0,1008.5,False,16.2,250,1.2
0 days 01:05:45.224000,13.4,78.7,1008.5,False,16.3,242,1.2
0 days 01:06:45.220000,13.4,78.8,1008.5,False,16.4,263,0.8
0 days 01:07:45.218000,13.5,78.4,1008.4,False,16.6,196,1.1
0 days 01:08:45.212000,13.4,77.5,1008.4,False,16.8,189,1.1
0 days 01:09:45.237000,13.5,77.3,1008.4,False,16.9,0,0.8
0 days 01:10:45.226000,13.5,77.5,1008.5,False,16.9,0,0.9
0 days 01:11:45.232000,13.6,77.6,1008.4,False,16.5,274,0.4
0 days 01:12:45.256000,13.7,78.1,1008.4,False,16.5,251,0.6
0 days 01:13:45.251000,13.7,77.7,1008.4,False,16.4,213,0.8
0 days 01:14:45.282000,13.8,78.5,1008.5,False,16.4,203,0.9
0 days 01:15:45.276000,13.7,78.0,1008.5,False,16.3,205,0.6
0 days 01:16:45.271000,13.6,77.7,1008.4,False,16.1,240,0.9
