Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:29.925000,23.7,63.0,1001.4,False,41.5,5,2.3
0 days 00:01:29.929000,23.8,62.8,1001.4,False,41.3,7,2.8
0 days 00:02:29.943000,23.7,62.4,1001.4,False,41.1,15,1.3
0 days 00:03:29.952000,23.6,62.8,1001.4,False,41.0,18,2.2
0 days 00:04:29.944000,23.9,61.9,1001.4,False,41.3,20,2.8
0 days 00:05:29.965000,23.8,62.1,1001.4,False,41.0,0,1.4
0 days 00:06:29.983000,23.6,62.8,1001.4,False,41.1,5,0.9
0 days 00:07:29.988000,23.8,62.2,1001.3,False,41.8,53,1.8
0 days 00:08:29.994000,23.8,62.7,1001.4,False,42.1,19,1.8
0 days 00:09:29.967000,23.8,62.7,1001.3,False,42.1,350,2.7
0 days 00:10:30.005000,24.1,61.7,1001.3,False,42.7,16,3.7
0 days 00:11:29.993000,24.0,61.7,1001.3,False,42.5,25,3.6
0 days 00:12:30.012000,24.0,61.7,1001.3,False,42.5,11,2.3
0 days 00:13:30.021000,23.7,62.7,1001.2,False,41.6,354,1.5
0 days 00:14:30.026000,23.6,63.0,1001.2,False,41.6,19,2.1
0 days 00:15:30.045000,23.6,63.0,1001.2,False,41.8,1,2.4
0 days 00:16:30.054000,23.5,63.5,1001.3,False,41.8,48,2.0
0 days 00:17:30.046000,23.6,63.8,1001.2,False,42.0,102,1.8
0 days 00:18:30.066000,23.7,63.0,1001.2,False,42.0,12,1.6
0 days 00:19:30.064000,24.0,62.8,1001.1,False,42.8,38,3.2
0 days 00:20:30.061000,24.2,61.2,1001.1,False,42.4,20,4.3
0 days 00:21:30.062000,24.1,61.9,1001.2,False,42.0,21,3.9
0 days 00:22:30.045000,24.0,61.9,1001.2,False,42.3,7,3.0
0 days 00:23:30.047000,23.9,62.6,1001.2,False,42.4,26,2.7
0 days 00:24:30.084000,24.2,61.4,1001.1,False,42.7,23,2.3
0 days 00:25:30.054000,24.3,61.5,1001.2,False,42.8,13,2.4
0 days 00:26:30.065000,24.3,61.1,1001.1,False,42.7,33,2.9
0 days 00:27:30.066000,24.4,61.2,1001.1,False,42.9,30,2.1
0 days 00:28:30.060000,24.5,61.0,1001.1,False,43.3,14,4.1
0 days 00:29:30.060000,24.2,61.4,1001.2,False,42.9,32,3.5
0 days 00:30:30.054000,24.2,61.3,1001.2,False,42.7,22,2.3
0 days 00:31:30.070000,24.2,61.9,1001.1,False,42.7,18,2.4
0 days 00:32:30.082000,24.4,61.1,1001.1,False,42.9,359,3.4
0 days 00:33:30.085000,24.2,61.2,1001.1,False,42.9,13,3.2
0 days 00:34:30.080000,24.2,61.7,1001.1,False,42.0,27,3.1
0 days 00:35:30.084000,24.5,61.2,1001.1,False,42.6,5,3.7
0 days 00:36:31.190000,24.9,59.9,1001.2,False,42.8,19,1.9
0 days 00:37:30.077000,24.9,59.9,1001.1,False,43.0,66,1.9
0 days 00:38:30.089000,24.9,59.4,1001.0,False,43.1,295,2.0
0 days 00:39:30.085000,24.9,59.8,1001.0,False,43.0,11,1.9
0 days 00:40:30.107000,25.0,59.4,1001.0,False,43.0,8,3.3
0 days 00:41:30.110000,25.1,58.7,1001.0,False,43.3,18,2.4
0 days 00:42:30.117000,25.2,58.7,1001.0,False,43.1,17,3.5
0 days 00:43:30.119000,25.1,58.3,1001.0,False,43.1,6,3.0
0 days 00:44:30.103000,25.1,58.4,1001.0,False,43.1,285,3.0
0 days 00:45:30.127000,25.3,58.2,1000.9,False,43.6,28,1.9
0 days 00:46:30.154000,25.4,57.8,1000.9,False,43.4,3,2.3
0 days 00:47:30.101000,25.5,58.3,1001.0,False,43.8,7,2.1
0 days 00:48:30.119000,25.4,58.1,1000.9,False,43.8,354,1.9
0 days 00:49:30.130000,25.5,58.5,1000.9,False,44.0,22,2.1
0 days 00:50:30.127000,25.7,57.3,1000.9,False,44.0,10,3.0
0 days 00:51:30.127000,25.7,57.2,1000.9,False,44.0,30,2.7
0 days 00:52:30.113000,25.7,56.8,1000.9,False,43.5,330,1.3
0 days 00:53:30.123000,25.5,57.4,1000.9,False,42.9,343,1.8
0 days 00:54:30.108000,25.4,57.9,1001.0,False,42.9,315,1.5
0 days 00:55:30.180000,25.5,58.3,1000.7,False,43.3,28,2.2
0 days 00:56:30.154000,25.4,58.4,1000.9,False,43.5,61,2.3
0 days 00:57:30.147000,25.4,57.8,1000.9,False,43.6,296,3.1
0 days 00:58:30.140000,25.4,58.5,1000.8,False,43.6,29,2.1
0 days 00:59:30.133000,25.2,59.1,1001.0,False,43.6,1,2.4
0 days 01:00:30.137000,25.4,58.3,1000.8,False,44.0,309,1.4
0 days 01:01:30.124000,25.5,58.4,1000.9,False,43.9,6,1.8
0 days 01:02:30.135000,25.4,58.9,1000.9,False,43.6,17,2.2
0 days 01:03:30.162000,25.5,57.8,1000.9,False,43.6,14,2.5
0 days 01:04:30.143000,25.6,57.9,1000.8,False,44.0,22,2.3
0 days 01:05:30.193000,25.9,56.8,1000.9,False,44.0,12,2.5
