Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:18.360000,26.0,44.0,997.5,False,43.5,263,2.5
0 days 00:01:18.329000,26.1,44.0,997.4,False,43.6,246,1.6
0 days 00:02:18.345000,26.1,45.0,997.3,False,43.7,210,1.5
0 days 00:03:18.345000,26.1,45.0,997.4,False,43.7,202,1.5
0 days 00:04:18.355000,26.0,43.0,997.4,False,43.7,182,1.7
0 days 00:05:18.346000,26.0,44.0,997.4,False,43.9,239,1.2
0 days 00:06:18.351000,25.9,45.0,997.5,False,43.9,302,1.6
0 days 00:07:18.351000,26.0,44.0,997.4,False,43.9,97,0.9
0 days 00:08:18.364000,26.1,43.0,997.3,False,43.6,196,0.5
0 days 00:09:18.379000,26.1,44.0,997.3,False,43.3,255,0.8
0 days 00:10:18.408000,26.1,43.0,997.2,False,43.6,0,0.4
0 days 00:11:18.402000,26.1,43.0,997.2,False,43.7,101,0.0
0 days 00:12:18.399000,26.0,44.0,997.3,False,44.4,151,0.9
0 days 00:13:18.411000,26.1,43.0,997.2,False,44.9,108,2.0
0 days 00:14:18.400000,26.1,44.0,997.3,False,44.9,177,1.0
0 days 00:15:18.396000,26.1,44.0,997.2,False,44.8,211,1.5
0 days 00:16:18.395000,26.3,44.0,997.1,False,44.8,244,1.1
0 days 00:17:18.409000,26.3,44.0,997.2,False,44.3,0,0.9
0 days 00:18:18.456000,26.3,43.0,997.2,False,44.0,205,1.3
0 days 00:19:18.456000,26.4,44.0,997.2,False,44.1,199,1.9
0 days 00:20:18.462000,26.4,43.0,997.2,False,44.1,190,2.3
0 days 00:21:18.469000,26.5,43.0,997.1,False,44.3,239,1.5
0 days 00:22:18.469000,26.5,43.0,997.1,False,44.4,258,0.8
0 days 00:23:18.462000,26.5,43.0,997.1,False,44.4,161,1.7
0 days 00:24:18.482000,26.6,43.0,997.0,False,44.7,219,0.6
0 days 00:25:18.485000,26.5,43.0,997.1,False,45.0,189,0.8
0 days 00:26:18.485000,26.6,43.0,997.0,False,45.5,205,2.3
0 days 00:27:18.491000,26.6,42.0,997.0,False,45.8,164,2.7
0 days 00:28:18.485000,26.5,43.0,997.1,False,45.8,166,2.0
0 days 00:29:18.485000,26.5,43.0,997.0,False,45.6,175,2.4
0 days 00:30:18.486000,26.5,44.0,997.0,False,45.2,163,2.2
0 days 00:31:18.486000,26.5,45.0,997.0,False,45.6,172,2.1
0 days 00:32:18.486000,26.5,43.0,997.1,False,45.6,153,2.3
0 days 00:33:18.503000,26.7,44.0,996.9,False,45.7,179,1.9
0 days 00:34:18.493000,26.7,43.0,997.0,False,45.9,208,2.2
0 days 00:35:18.494000,26.6,42.0,997.0,False,45.9,168,2.5
0 days 00:36:18.513000,26.6,43.0,996.9,False,45.8,192,2.0
0 days 00:37:18.539000,26.6,42.0,996.9,False,45.6,211,1.9
0 days 00:38:18.491000,26.6,43.0,996.9,False,45.8,160,1.1
0 days 00:39:18.506000,26.5,44.0,997.0,False,45.8,167,1.3
0 days 00:40:18.512000,26.5,43.0,997.0,False,45.8,122,1.7
0 days 00:41:18.504000,26.5,43.0,997.0,False,45.3,176,0.8
0 days 00:42:18.504000,26.5,45.0,996.9,False,45.3,131,1.9
0 days 00:43:18.495000,26.4,43.0,996.9,False,44.2,209,2.0
0 days 00:44:18.505000,26.4,44.0,996.8,False,43.9,92,2.0
0 days 00:45:18.495000,26.4,45.0,996.8,False,43.6,82,1.4
0 days 00:46:18.499000,26.3,45.0,996.9,False,43.9,87,1.2
0 days 00:47:18.499000,26.3,45.0,996.9,False,43.9,200,1.5
0 days 00:48:18.499000,26.3,45.0,996.9,False,43.9,188,1.3
