Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:23.331000,20.4,60.0,1019.8,False,27.3,69,1.0
0 days 00:01:23.320000,20.4,61.0,1019.8,False,27.3,10,1.4
0 days 00:02:23.332000,20.4,61.0,1019.8,False,27.3,255,0.7
0 days 00:03:23.320000,20.5,61.0,1020.2,False,27.4,355,1.6
0 days 00:04:23.319000,20.5,60.0,1019.8,False,27.2,65,1.6
0 days 00:05:23.327000,20.5,60.0,1020.0,False,27.0,2,1.1
0 days 00:06:23.323000,20.4,61.0,1020.0,False,27.0,69,1.2
0 days 00:07:23.323000,20.5,60.0,1020.0,False,27.0,32,2.1
0 days 00:08:23.318000,20.5,60.0,1020.0,False,27.0,128,1.5
0 days 00:09:23.319000,20.5,60.0,1020.0,False,27.3,136,1.2
0 days 00:10:23.337000,20.5,60.0,1020.2,False,27.3,0,1.4
0 days 00:11:23.336000,20.5,59.0,1020.1,False,27.4,51,0.8
0 days 00:12:23.335000,20.5,60.0,1020.1,False,27.4,190,1.5
0 days 00:13:23.329000,20.5,61.0,1020.0,False,27.0,351,1.9
0 days 00:14:23.329000,20.5,61.0,1020.2,False,27.7,83,1.7
0 days 00:15:23.327000,20.5,61.0,1020.1,False,27.2,105,1.0
0 days 00:16:23.389000,20.5,61.0,1020.1,False,27.2,105,1.0
0 days 00:17:23.338000,20.5,60.0,1019.9,False,27.8,15,1.2
0 days 00:18:23.331000,20.6,60.0,1020.0,False,27.8,0,1.0
0 days 00:19:23.335000,20.7,58.0,1020.1,False,27.7,13,1.2
0 days 00:20:23.347000,20.7,59.0,1020.1,False,27.7,83,2.0
0 days 00:21:23.343000,20.7,59.0,1020.2,False,27.7,38,1.7
0 days 00:22:23.349000,20.7,60.0,1020.1,False,27.7,158,2.5
0 days 00:23:23.345000,20.8,59.0,1020.1,False,28.4,98,1.6
0 days 00:24:23.340000,20.9,59.0,1020.2,False,28.7,77,1.6
0 days 00:25:23.350000,20.9,58.0,1020.2,False,28.7,124,1.3
0 days 00:26:23.399000,21.0,58.0,1020.2,False,28.9,240,1.4
0 days 00:27:23.342000,21.0,57.0,1020.4,False,29.0,177,1.2
0 days 00:28:23.340000,21.1,57.0,1020.3,False,28.9,168,1.8
