Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:19.181000,25.0,71.3,924.1,False,43.2,142,3.8
0 days 00:01:19.100000,24.9,72.2,924.1,False,43.5,119,1.7
0 days 00:02:19.115000,24.9,71.9,924.1,False,43.5,135,1.9
0 days 00:03:19.129000,24.8,72.5,924.1,False,42.1,195,2.4
0 days 00:04:19.143000,24.9,71.7,924.2,False,41.6,154,1.7
0 days 00:05:19.160000,24.9,72.0,924.2,False,40.8,168,1.5
0 days 00:06:19.172000,24.9,72.1,924.2,False,40.6,145,1.8
0 days 00:07:19.188000,24.9,72.1,924.2,False,40.6,145,1.8
0 days 00:08:19.203000,25.1,70.1,924.1,False,39.7,204,2.1
0 days 00:09:19.216000,25.2,69.3,924.1,False,39.5,184,1.5
0 days 00:10:19.230000,24.9,70.6,924.1,False,39.4,172,2.4
0 days 00:11:19.248000,24.9,71.5,924.1,False,38.5,206,1.8
0 days 00:12:19.260000,25.0,69.6,924.1,False,38.5,185,2.2
0 days 00:13:19.275000,25.0,70.2,924.0,False,40.1,157,2.4
0 days 00:14:19.290000,24.9,70.3,924.0,False,41.1,196,2.5
0 days 00:15:19.454000,24.9,71.0,924.0,False,41.9,189,2.7
0 days 00:16:19.318000,24.9,70.7,924.0,False,42.6,173,2.1
0 days 00:17:19.333000,25.1,69.5,924.1,False,42.7,198,2.4
0 days 00:18:19.347000,24.9,70.4,924.2,False,40.5,192,2.1
0 days 00:19:19.361000,24.9,70.8,924.1,False,40.2,116,3.0
0 days 00:20:19.377000,24.9,70.8,924.1,False,39.9,158,2.2
0 days 00:21:19.392000,24.9,70.4,924.0,False,39.9,147,1.8
0 days 00:22:19.405000,24.7,71.0,924.0,False,39.9,125,1.9
0 days 00:23:19.419000,24.7,71.0,924.0,False,39.9,174,1.5
0 days 00:24:19.433000,24.9,70.8,924.0,False,40.2,147,1.1
0 days 00:25:19.448000,24.9,70.4,924.0,False,41.0,141,1.5
0 days 00:26:19.462000,25.1,69.5,924.0,False,41.3,248,1.0
0 days 00:27:19.477000,25.2,68.9,924.0,False,42.3,159,1.5
0 days 00:28:19.580000,25.2,69.3,924.1,False,42.2,164,1.4
0 days 00:29:19.506000,25.2,69.2,924.1,False,42.7,132,1.4
0 days 00:30:19.522000,25.0,70.0,924.1,False,42.8,173,3.1
0 days 00:31:19.534000,24.9,70.2,924.1,False,42.7,129,1.8
0 days 00:32:19.549000,24.9,70.4,924.1,False,41.7,183,1.3
0 days 00:33:19.565000,24.9,70.5,924.1,False,41.3,154,1.0
0 days 00:34:19.578000,24.7,70.6,924.2,False,41.2,202,2.4
0 days 00:35:19.593000,24.5,71.5,924.1,False,40.0,0,1.9
0 days 00:36:19.608000,24.6,71.4,924.2,False,40.0,148,2.9
0 days 00:37:19.780000,24.4,72.2,924.2,False,40.1,153,3.5
0 days 00:38:19.635000,24.0,73.7,924.2,False,39.1,133,3.3
0 days 00:39:19.650000,23.9,74.3,924.2,False,39.2,144,3.0
0 days 00:40:19.666000,24.2,73.1,924.2,False,40.9,162,2.2
0 days 00:41:19.823000,24.5,72.2,924.1,False,41.1,170,1.6
0 days 00:42:19.731000,24.4,72.1,924.1,False,40.3,150,1.9
0 days 00:43:20.002000,24.4,72.4,924.1,False,40.1,151,3.2
0 days 00:44:19.728000,24.4,72.4,924.1,False,40.2,151,1.5
0 days 00:45:19.736000,24.5,72.1,924.1,False,40.3,172,2.0
0 days 00:46:19.754000,24.5,72.0,924.2,False,39.9,190,1.3
0 days 00:47:19.767000,24.4,73.0,924.0,False,39.8,123,2.6
0 days 00:48:19.812000,24.5,72.8,924.0,False,39.4,183,1.6
0 days 00:49:19.795000,24.6,72.0,924.0,False,39.4,350,1.1
0 days 00:50:19.808000,24.9,70.9,924.0,False,39.7,172,0.7
