Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:50.573000,17.2,38.7,967.3,False,29.5,152,1.1
0 days 00:01:50.585000,17.2,39.3,967.4,False,29.5,173,1.5
0 days 00:02:50.597000,17.3,39.0,967.3,False,29.8,176,2.1
0 days 00:03:50.611000,17.4,38.5,967.3,False,30.1,257,1.9
0 days 00:04:50.625000,17.3,39.5,967.3,False,30.2,111,1.8
0 days 00:05:50.639000,17.6,38.7,967.3,False,30.3,153,1.6
0 days 00:06:50.653000,17.5,37.7,967.2,False,30.6,195,3.1
0 days 00:07:50.665000,17.4,37.2,967.4,False,30.7,152,1.9
0 days 00:08:50.680000,17.5,36.7,967.2,False,30.8,166,2.7
0 days 00:09:50.703000,17.5,36.4,967.1,False,30.6,163,2.1
0 days 00:10:50.706000,17.5,37.6,967.2,False,30.5,81,1.2
0 days 00:11:50.721000,17.6,37.1,967.2,False,30.4,201,0.6
0 days 00:12:50.735000,17.7,37.0,967.1,False,29.8,172,2.6
0 days 00:13:50.749000,17.5,36.1,967.1,False,29.7,154,2.0
0 days 00:14:50.760000,17.3,36.6,967.1,False,29.6,162,2.5
0 days 00:15:50.777000,17.2,37.1,967.1,False,29.5,172,1.7
0 days 00:16:50.788000,17.1,37.6,967.1,False,29.5,158,2.1
0 days 00:17:50.803000,17.2,38.4,967.1,False,29.5,166,2.8
0 days 00:18:50.817000,17.3,38.7,967.1,False,29.7,161,2.3
0 days 00:19:50.834000,17.4,38.5,967.1,False,30.0,160,2.9
0 days 00:20:50.844000,17.4,38.4,967.2,False,30.1,152,4.3
0 days 00:21:50.858000,17.3,38.1,967.1,False,29.7,140,3.3
0 days 00:22:50.871000,17.3,38.1,967.2,False,29.7,145,2.4
0 days 00:23:50.884000,17.4,39.0,967.1,False,30.1,128,2.9
0 days 00:24:50.901000,17.7,38.1,967.0,False,30.3,174,1.7
0 days 00:25:50.912000,18.1,38.3,967.1,False,30.3,208,3.2
0 days 00:26:50.925000,18.1,36.1,967.1,False,30.0,182,2.7
0 days 00:27:50.938000,18.3,36.2,967.1,False,29.9,171,3.0
0 days 00:28:50.953000,18.0,34.7,967.0,False,29.5,263,1.9
0 days 00:29:50.968000,17.9,35.6,967.1,False,29.3,154,1.0
0 days 00:30:50.982000,17.7,35.5,967.0,False,29.3,175,2.9
0 days 00:31:50.993000,17.6,35.3,967.0,False,29.1,156,2.6
0 days 00:32:51.008000,17.6,34.1,967.0,False,29.0,150,2.8
0 days 00:33:51.062000,17.3,34.5,967.0,False,28.9,155,2.8
0 days 00:34:51.032000,17.4,35.1,967.0,False,28.9,157,2.0
0 days 00:35:51.048000,17.4,35.0,967.1,False,28.8,156,2.8
0 days 00:36:51.063000,17.4,36.0,967.1,False,28.5,0,2.5
0 days 00:37:51.076000,17.2,35.4,966.8,False,28.4,156,0.9
0 days 00:38:51.089000,17.0,36.5,967.0,False,28.3,189,2.5
0 days 00:39:51.103000,17.0,37.6,966.9,False,28.3,177,2.3
0 days 00:40:51.116000,17.2,37.4,967.0,False,28.4,150,2.7
0 days 00:41:51.130000,17.5,35.5,967.0,False,28.3,158,2.6
0 days 00:42:51.145000,17.3,36.1,966.9,False,27.9,166,2.6
0 days 00:43:51.158000,17.1,36.1,967.0,False,27.7,82,0.6
0 days 00:44:51.177000,17.1,36.5,967.0,False,27.6,36,1.8
0 days 00:45:51.184000,17.0,37.3,966.8,False,27.6,144,0.7
0 days 00:46:51.198000,17.0,37.1,966.9,False,27.5,143,1.2
0 days 00:47:51.211000,17.1,37.9,966.8,False,27.5,193,2.0
0 days 00:48:51.226000,17.5,37.5,966.9,False,27.5,183,2.0
0 days 00:49:51.240000,17.6,37.4,966.9,False,27.5,152,1.7
0 days 00:50:51.254000,17.6,36.6,966.9,False,27.5,180,1.4
0 days 00:51:51.269000,17.5,36.6,966.9,False,27.3,48,1.3
0 days 00:52:51.281000,17.5,37.0,966.9,False,27.3,184,1.5
0 days 00:53:51.295000,17.4,37.4,966.9,False,27.2,192,2.5
