Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:00:54.249000,30.2,39.0,993.7,False,45.4,15,2.1
0 days 00:01:54.252000,30.3,38.8,993.6,False,44.7,30,2.4
0 days 00:02:54.249000,30.4,38.4,993.6,False,44.8,30,2.4
0 days 00:03:54.263000,30.3,38.8,993.6,False,45.5,6,1.8
0 days 00:04:54.281000,30.6,39.0,993.6,False,45.5,5,2.2
0 days 00:05:54.286000,30.6,38.3,993.7,False,45.5,31,2.9
0 days 00:06:54.301000,30.3,39.3,993.6,False,45.2,16,2.7
0 days 00:07:54.302000,30.4,38.9,993.7,False,45.2,343,2.4
0 days 00:08:54.306000,30.4,39.2,993.7,False,45.2,18,2.6
0 days 00:09:54.297000,30.5,38.4,993.7,False,45.2,1,2.4
0 days 00:10:54.308000,30.5,38.8,993.7,False,44.7,358,2.7
0 days 00:11:54.306000,30.4,38.9,993.7,False,44.6,358,2.3
0 days 00:12:54.312000,30.5,38.9,993.7,False,45.0,14,2.4
0 days 00:13:54.291000,30.6,38.3,993.6,False,45.2,23,2.1
0 days 00:14:54.319000,30.6,37.8,993.7,False,45.2,49,2.1
0 days 00:15:54.315000,30.5,37.6,993.7,False,45.8,8,2.9
0 days 00:16:54.297000,30.3,38.5,993.7,False,44.8,0,3.5
0 days 00:17:54.318000,30.0,39.9,993.6,False,44.8,33,3.1
0 days 00:18:54.344000,30.1,39.7,993.6,False,44.9,26,2.3
0 days 00:19:54.359000,30.4,39.4,993.7,False,45.5,351,3.0
0 days 00:20:54.362000,30.3,39.7,993.6,False,44.8,358,2.2
0 days 00:21:54.361000,30.4,39.3,993.7,False,44.8,12,2.7
0 days 00:22:54.365000,30.3,39.1,993.6,False,45.4,352,2.2
0 days 00:23:54.356000,30.4,38.6,993.5,False,45.5,349,3.2
0 days 00:24:54.381000,30.0,39.0,993.5,False,45.1,355,2.4
0 days 00:25:54.385000,30.0,40.0,993.5,False,45.1,356,1.8
0 days 00:26:54.382000,30.2,39.2,993.4,False,45.5,17,2.6
0 days 00:27:54.403000,30.3,39.2,993.6,False,45.6,352,3.2
0 days 00:28:54.404000,30.3,38.6,993.7,False,45.2,0,3.0
0 days 00:29:54.393000,30.2,39.1,993.6,False,45.0,1,2.6
0 days 00:30:54.405000,30.1,39.4,993.6,False,45.0,354,3.4
0 days 00:31:54.405000,30.0,39.7,993.6,False,45.0,353,2.3
0 days 00:32:54.405000,30.0,39.3,993.5,False,44.9,357,2.0
0 days 00:33:54.391000,30.1,38.9,993.6,False,45.5,31,2.0
0 days 00:34:54.404000,30.2,38.6,993.6,False,45.5,349,2.5
0 days 00:35:54.409000,30.3,39.4,993.6,False,45.5,355,3.4
0 days 00:36:54.405000,30.3,39.3,993.5,False,45.6,16,2.4
0 days 00:37:54.410000,30.1,39.3,993.6,False,45.2,346,3.0
0 days 00:38:54.409000,30.2,39.3,993.5,False,45.1,1,3.2
0 days 00:39:54.412000,30.1,39.0,993.6,False,45.1,8,3.4
0 days 00:40:54.415000,30.1,39.5,993.6,False,45.3,1,2.7
0 days 00:41:54.403000,30.2,38.8,993.6,False,45.3,26,2.8
0 days 00:42:54.416000,30.3,39.1,993.6,False,45.3,351,2.3
0 days 00:43:54.415000,30.4,38.6,993.7,False,45.2,357,2.0
0 days 00:44:54.435000,30.4,38.1,993.6,False,45.2,348,2.3
0 days 00:45:54.449000,30.4,38.8,993.7,False,45.2,4,3.0
0 days 00:46:54.466000,30.3,38.9,993.6,False,45.1,347,2.0
0 days 00:47:54.465000,30.3,38.8,993.5,False,45.1,7,2.6
